source_row_uid,eligible_voters,actual_voters,scan_locality_code,source_locality_name,source_kalpi,evidence_method,final_report_pdf,final_report_page,planned_list_part,planned_list_page,ocr_variant_votes,ocr_confidence,evidence_note
K17:7466,510,358,8400,רחובות,1070,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7467,571,336,8400,רחובות,1100,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7468,655,348,8400,רחובות,1110,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7469,726,548,8400,רחובות,1120,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7470,480,296,8400,רחובות,1130,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7471,659,413,8400,רחובות,1140,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7472,548,316,8400,רחובות,1150,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7473,618,325,8400,רחובות,1160,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7474,654,300,8400,רחובות,1170,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7475,386,251,8400,רחובות,1180,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7476,750,437,8400,רחובות,1190,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7477,743,537,8400,רחובות,1200,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7478,619,440,8400,רחובות,1210,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7479,599,423,8400,רחובות,1220,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7480,528,379,8400,רחובות,1230,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7481,590,389,8400,רחובות,1240,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7482,540,378,8400,רחובות,1250,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7483,422,288,8400,רחובות,1260,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7484,410,281,8400,רחובות,1270,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7485,466,384,8400,רחובות,1280,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7486,600,315,8400,רחובות,1300,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7487,440,288,8400,רחובות,1310,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7488,523,327,8400,רחובות,1320,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7489,611,406,8400,רחובות,1340,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7490,678,469,8400,רחובות,1350,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7491,557,362,8400,רחובות,1360,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7492,477,358,8400,רחובות,1390,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,45,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7493,465,306,8400,רחובות,1400,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,46,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7494,577,396,8400,רחובות,1410,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,46,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7495,482,390,8400,רחובות,1420,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,46,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7496,462,239,8400,רחובות,9500,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,46,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7497,613,483,8400,רחובות,9520,planned_list_rehovot_missing_final_pages,rehovot.pdf,,2,46,,,The local final Rehovot report ends at ballot 87; ballots 88 onward use the official planned list and are supported collectively by exact national reconciliation.
K17:7498,618,410,8500,רמלה,10,final_report_rapidocr,ramla.pdf,12,,,3,0.998834,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7499,635,344,8500,רמלה,20,final_report_rapidocr,ramla.pdf,12,,,3,0.999907,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7500,615,367,8500,רמלה,30,final_report_rapidocr,ramla.pdf,12,,,3,0.996774,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7501,570,248,8500,רמלה,40,final_report_rapidocr,ramla.pdf,12,,,3,0.994422,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7502,560,311,8500,רמלה,50,final_report_rapidocr,ramla.pdf,12,,,3,0.998195,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7503,713,428,8500,רמלה,60,final_report_rapidocr,ramla.pdf,12,,,3,0.99702,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7504,621,366,8500,רמלה,70,final_report_rapidocr,ramla.pdf,12,,,3,0.992973,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7505,755,481,8500,רמלה,80,final_report_rapidocr,ramla.pdf,12,,,3,0.999149,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7506,713,436,8500,רמלה,90,final_report_rapidocr,ramla.pdf,12,,,3,0.99856,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7507,480,271,8500,רמלה,100,final_report_rapidocr,ramla.pdf,12,,,3,0.999626,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7508,666,409,8500,רמלה,110,final_report_rapidocr,ramla.pdf,12,,,3,0.997198,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7509,647,344,8500,רמלה,120,final_report_rapidocr,ramla.pdf,12,,,3,0.997144,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7510,715,446,8500,רמלה,130,final_report_rapidocr,ramla.pdf,12,,,3,0.998458,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7511,702,393,8500,רמלה,140,final_report_rapidocr,ramla.pdf,12,,,3,0.996612,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7512,689,398,8500,רמלה,150,final_report_rapidocr,ramla.pdf,12,,,3,0.999344,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7513,559,354,8500,רמלה,160,final_report_rapidocr,ramla.pdf,12,,,2,0.999043,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7514,649,374,8500,רמלה,170,final_report_rapidocr,ramla.pdf,12,,,3,0.995946,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7515,505,296,8500,רמלה,180,final_report_rapidocr,ramla.pdf,12,,,3,0.998145,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7516,600,324,8500,רמלה,190,final_report_rapidocr,ramla.pdf,12,,,3,0.986546,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7517,714,396,8500,רמלה,200,final_report_rapidocr,ramla.pdf,12,,,3,0.996338,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7518,600,290,8500,רמלה,210,final_report_rapidocr,ramla.pdf,12,,,3,0.955665,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7519,632,312,8500,רמלה,220,final_report_rapidocr,ramla.pdf,12,,,3,0.998089,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
K17:7520,610,306,8500,רמלה,230,final_report_rapidocr,ramla.pdf,12,,,3,0.99761,Three numeric image variants; final-report image is authoritative over its faulty embedded OCR layer.
