election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
K17,loc:765,locality,loc:765,765,משגב דב,1,1,382,276,276,0,כן,108,42,66,0.391304,42,0,0,0,0,0,0,32,2,9,1,1,108,0,9,31,15,0,0,4,0,0,0,0,0,0,0,4,0,18,0
K17,loc:766,locality,loc:766,766,קוממיות,1,1,228,135,132,3,ג,130,1,129,0.984848,0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
K17,loc:767,locality,loc:767,767,פורת,1,1,624,328,322,6,שס,116,49,67,0.360248,17,44,0,0,0,0,0,6,1,46,0,6,14,0,16,49,1,0,0,4,0,0,0,0,0,0,0,1,0,1,116
K17,loc:768,locality,loc:768,768,כרמייה,1,1,309,194,194,0,מרצ,70,47,23,0.360825,47,0,0,0,0,0,0,12,0,11,0,0,27,0,9,6,70,0,0,4,0,0,0,0,0,0,0,4,0,1,3
K17,loc:769,locality,loc:769,769,ניר עציון,1,1,447,291,290,1,טב,153,27,126,0.527586,22,1,27,0,3,0,1,8,0,153,0,1,21,0,9,11,6,0,0,6,0,0,0,0,0,1,0,3,0,13,4
K17,loc:77,locality,loc:77,77,איילת השחר,2,2,757,528,524,4,אמת,221,138,83,0.421756,221,1,0,0,1,0,42,17,1,6,0,2,138,0,9,14,27,0,1,7,0,0,0,0,0,1,1,12,0,14,9
K17,loc:7700,locality,loc:7700,7700,עפולה,49,49,31396,16250,15899,351,כן,3588,3138,450,0.225675,1976,143,11,4,15,17,155,762,56,885,32,247,3588,9,3138,2463,199,23,11,90,26,9,21,7,8,26,32,187,0,143,1616
K17,loc:771,locality,loc:771,771,מבוא ביתר,1,1,260,167,166,1,כן,67,31,36,0.403614,20,0,0,0,0,0,0,13,0,4,0,0,67,0,12,31,9,0,0,1,0,0,0,0,0,2,0,3,0,2,2
K17,loc:772,locality,loc:772,772,אמונים,1,1,577,396,395,1,כן,147,68,79,0.372152,68,1,0,0,0,0,0,38,0,6,0,0,147,0,18,50,8,0,1,1,0,1,0,0,0,0,0,13,0,6,37
K17,loc:773,locality,loc:773,773,עמיקם,1,1,314,235,233,2,כן,95,34,61,0.407725,33,0,0,0,1,0,0,34,0,4,0,1,95,1,12,15,15,0,0,3,0,0,0,0,0,0,0,5,0,13,1
K17,loc:774,locality,loc:774,774,צוריאל,1,1,228,144,143,1,כן,42,38,4,0.293706,38,1,0,0,1,0,0,2,0,5,0,0,42,0,3,29,2,0,0,0,0,0,0,0,1,0,0,3,0,0,16
K17,loc:775,locality,loc:775,775,יד נתן,1,1,280,180,178,2,כן,61,47,14,0.342697,47,1,0,0,0,0,0,16,1,10,0,0,61,0,6,7,8,0,0,3,0,0,0,0,2,0,0,6,0,6,4
K17,loc:776,locality,loc:776,776,מחסיה,1,1,243,148,147,1,שס,38,31,7,0.258503,11,1,0,0,0,0,0,2,0,28,0,2,23,0,9,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38
K17,loc:777,locality,loc:777,777,נחשון,1,1,341,243,240,3,מרצ,119,74,45,0.495833,74,1,0,0,1,0,0,4,0,0,0,0,28,0,1,2,119,0,0,0,0,0,0,0,0,1,0,5,0,4,0
K17,loc:778,locality,loc:778,778,תרום,1,1,345,238,236,2,טב,90,56,34,0.381356,4,1,0,0,0,0,0,2,0,90,0,3,25,1,6,40,0,1,2,0,0,0,0,0,0,0,0,4,0,1,56
K17,loc:779,locality,loc:779,779,עמינדב,1,1,403,289,289,0,כן,70,60,10,0.242215,60,1,0,0,0,1,0,13,1,20,0,0,70,0,20,51,20,0,0,1,0,0,2,0,0,0,0,6,0,3,20
K17,loc:78,locality,loc:78,78,קריית ענבים,1,1,270,206,205,1,אמת,100,45,55,0.487805,100,0,0,0,0,0,0,14,0,3,0,0,45,0,2,2,24,0,0,1,0,0,0,0,0,0,0,3,0,9,2
K17,loc:780,locality,loc:780,780,אורה,1,1,548,362,358,4,כן,99,50,49,0.276536,46,3,0,0,0,0,0,22,1,43,0,1,99,0,15,50,9,0,0,6,0,0,4,0,0,0,0,8,0,3,48
K17,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,37,37,21588,12626,12447,179,כן,3186,2201,985,0.255965,2201,141,7,2,25,2,153,821,23,819,16,71,3186,8,1315,1457,545,7,10,91,9,6,12,1,5,13,13,198,4,267,1019
K17,loc:783,locality,loc:783,783,אבן ספיר,1,1,432,303,301,2,כן,94,63,31,0.312292,63,2,0,0,1,0,0,7,0,20,0,0,94,0,21,48,7,0,0,1,0,0,0,0,0,0,0,6,0,4,27
K17,loc:784,locality,loc:784,784,בית נחמיה,1,1,453,298,295,3,כן,115,54,61,0.389831,54,2,0,0,1,0,0,27,2,9,0,1,115,2,15,26,16,0,0,2,0,0,0,0,0,0,0,6,0,6,11
K17,loc:785,locality,loc:785,785,אחיהוד,1,1,435,312,309,3,שס,77,68,9,0.249191,30,13,0,0,0,0,0,8,0,62,0,7,18,0,23,68,2,0,0,0,0,0,0,0,0,0,0,0,0,1,77
K17,loc:786,locality,loc:786,786,כפר זיתים,1,1,327,180,180,0,כן,40,36,4,0.222222,21,1,0,0,0,0,0,4,0,34,0,7,40,0,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
K17,loc:787,locality,loc:787,787,גבעת יערים,1,1,663,478,477,1,כן,105,97,8,0.220126,97,4,1,1,1,0,0,25,0,65,0,4,105,0,23,66,24,0,0,7,1,0,1,0,0,0,0,6,0,13,33
K17,loc:788,locality,loc:788,788,זיתן,1,1,611,407,403,4,מחל,114,111,3,0.282878,76,2,0,0,0,0,0,16,0,13,0,5,37,0,22,114,1,0,0,3,0,0,0,0,0,0,0,2,0,1,111
K17,loc:789,locality,loc:789,789,רנן,1,1,271,131,129,2,אמת,62,45,17,0.48062,62,0,0,0,0,0,0,5,0,1,0,0,45,0,5,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2
K17,loc:79,locality,loc:79,79,דגניה ב',1,1,458,300,299,1,אמת,183,60,123,0.61204,183,0,0,1,0,0,0,8,1,2,1,0,60,0,10,2,15,0,0,0,0,0,0,0,0,1,0,4,0,10,1
K17,loc:7900,locality,loc:7900,7900,פתח תקווה,228,228,145654,90612,89263,1349,כן,20931,10911,10020,0.234487,10911,3657,20,7,64,37,497,8056,285,10748,163,614,20931,57,9888,9842,1991,58,24,451,52,33,68,13,63,65,123,885,9,1266,8385
K17,loc:791,locality,loc:791,791,משען,1,1,489,268,265,3,טב,57,54,3,0.215094,35,2,0,0,0,0,0,4,0,57,0,1,54,0,14,44,1,0,0,1,0,0,0,0,0,0,0,1,0,2,49
K17,loc:792,locality,loc:792,792,נתיב השיירה,1,1,347,232,229,3,אמת,102,61,41,0.445415,102,0,0,0,0,0,0,15,0,6,0,0,61,0,7,16,4,0,0,1,0,0,0,0,0,0,0,3,0,4,10
K17,loc:793,locality,loc:793,793,גבעתי,1,1,513,298,296,2,כן,124,63,61,0.418919,63,1,0,0,0,0,0,14,0,11,1,1,124,0,5,28,2,0,0,1,0,1,0,0,0,1,1,6,0,7,29
K17,loc:794,locality,loc:794,794,עגור,1,1,249,164,163,1,שס,45,36,9,0.276074,18,7,0,0,0,0,0,3,0,6,0,1,36,0,17,25,0,0,0,0,0,0,0,0,0,1,0,3,0,1,45
K17,loc:795,locality,loc:795,795,יערה,1,1,362,259,258,1,שס,85,72,13,0.329457,72,1,0,0,1,0,0,0,0,5,0,1,59,0,7,18,2,0,0,0,0,0,0,0,0,1,1,4,0,1,85
K17,loc:796,locality,loc:796,796,צלפון,1,1,425,279,275,4,מחל,69,64,5,0.250909,62,7,0,0,0,0,0,5,0,27,0,1,26,0,10,69,2,0,0,1,0,0,0,0,0,0,0,1,0,0,64
K17,loc:797,locality,loc:797,797,אחיעזר,1,1,791,596,587,9,שס,265,206,59,0.451448,19,16,0,0,0,0,0,3,0,206,1,4,7,0,5,58,0,0,0,0,0,2,0,0,0,0,0,0,0,1,265
K17,loc:798,locality,loc:798,798,יגל,1,1,473,307,305,2,שס,76,62,14,0.24918,59,1,0,0,0,0,0,8,0,22,0,0,53,0,13,62,0,0,0,2,0,0,0,0,0,0,0,7,0,2,76
K17,loc:799,locality,loc:799,799,זכריה,1,1,448,300,294,6,כן,75,58,17,0.255102,36,4,0,0,0,0,0,7,0,31,0,3,75,0,16,58,0,0,0,1,0,0,1,0,0,0,0,3,1,1,57
K17,loc:80,locality,loc:80,80,נהלל,1,1,586,419,417,2,כן,146,133,13,0.35012,133,0,0,0,0,0,0,18,1,11,0,1,146,0,22,27,15,0,0,28,1,0,0,0,0,0,0,9,0,5,0
K17,loc:800,locality,loc:800,800,בית חנניה,1,1,411,325,323,2,כן,128,80,48,0.396285,80,0,0,0,0,1,0,22,1,13,0,2,128,0,7,15,29,0,0,5,0,0,1,0,0,1,0,6,0,12,0
K17,loc:8000,locality,loc:8000,8000,צפת,31,31,18918,10749,10557,192,שס,2474,1592,882,0.234347,785,835,5,4,16,0,29,274,16,1070,12,634,1592,2,1380,1074,73,11,34,40,6,4,6,1,5,13,13,87,5,57,2474
K17,loc:801,locality,loc:801,801,"חמ""ד",1,1,379,285,285,0,טב,142,29,113,0.498246,10,29,0,0,0,0,0,13,1,142,0,2,28,0,11,23,4,0,0,5,0,0,0,0,0,0,0,2,0,3,12
K17,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,364,223,219,4,כן,47,43,4,0.214612,22,5,0,0,0,0,1,23,0,20,0,3,47,0,4,42,1,0,0,0,0,0,0,0,0,0,0,6,0,2,43
K17,loc:803,locality,loc:803,803,יושיביה,1,1,198,144,144,0,שס,74,18,56,0.513889,13,1,0,0,0,0,0,2,0,18,0,3,9,0,8,12,0,0,1,3,0,0,0,0,0,0,0,0,0,0,74
K17,loc:804,locality,loc:804,804,אחיסמך,1,1,685,361,360,1,שס,151,74,77,0.419444,63,3,0,0,0,0,0,8,0,14,0,3,23,0,19,74,0,0,0,0,0,1,0,0,0,1,0,0,0,0,151
K17,loc:805,locality,loc:805,805,ישעי,1,1,410,307,302,5,שס,105,102,3,0.347682,5,11,0,0,0,0,0,5,0,102,0,3,19,0,5,38,0,0,0,1,0,0,0,0,0,0,0,4,0,4,105
K17,loc:806,locality,loc:806,806,עין יהב,1,1,437,314,313,1,אמת,120,97,23,0.383387,120,0,0,0,3,0,0,32,0,5,0,0,97,0,5,4,27,0,0,4,0,0,0,0,0,1,0,7,0,8,0
K17,loc:807,locality,loc:807,807,חניאל,1,1,546,373,371,2,כן,125,101,24,0.336927,101,1,0,0,0,0,0,33,3,4,1,0,125,0,5,37,32,0,0,1,0,0,0,0,9,0,0,3,0,14,2
K17,loc:808,locality,loc:808,808,ניר אליהו,1,1,326,223,221,2,אמת,105,54,51,0.475113,105,0,0,0,0,0,1,7,0,1,0,2,54,0,3,2,33,0,0,1,0,0,0,0,0,1,0,3,0,8,0
K17,loc:809,locality,loc:809,809,נחם,1,1,328,233,227,6,טב,68,57,11,0.299559,13,6,2,0,0,0,0,5,0,68,0,1,31,0,9,27,1,0,0,1,0,0,0,1,0,1,1,3,0,0,57
K17,loc:810,locality,loc:810,810,עופר,1,1,267,190,188,2,אמת,48,31,17,0.255319,48,1,0,0,0,0,0,28,0,19,0,1,31,0,9,16,11,0,0,5,0,0,1,0,1,0,1,5,0,6,5
K17,loc:811,locality,loc:811,811,יכיני,1,1,370,231,230,1,שס,52,48,4,0.226087,42,0,0,0,0,0,0,4,0,34,0,3,26,0,18,48,1,0,0,0,0,1,0,0,0,1,0,0,0,0,52
K17,loc:812,locality,loc:812,812,שלומי,7,7,4309,2610,2575,35,אמת,555,498,57,0.215534,555,6,1,2,3,1,0,108,2,256,1,37,498,2,444,258,39,2,2,2,1,1,4,1,2,3,3,26,0,29,286
K17,loc:813,locality,loc:813,813,עין יעקב,1,1,436,326,326,0,אמת,116,86,30,0.355828,116,0,0,0,0,0,0,8,0,33,0,2,86,0,5,42,3,1,0,3,0,0,0,0,0,1,0,1,0,7,18
K17,loc:814,locality,loc:814,814,תלמים,1,1,436,290,282,8,שס,140,52,88,0.496454,10,9,0,0,0,0,0,6,0,52,0,13,19,0,8,21,0,0,0,0,0,1,0,0,0,1,0,0,0,2,140
K17,loc:815,locality,loc:815,815,זבדיאל,1,1,313,242,238,4,מחל,85,85,0,0.357143,10,16,0,0,0,0,0,1,0,20,0,0,8,0,12,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85
K17,loc:816,locality,loc:816,816,זנוח,1,1,293,177,177,0,שס,51,34,17,0.288136,21,13,0,0,0,0,0,1,0,29,0,0,16,0,7,34,1,0,0,0,0,0,1,0,0,0,0,1,0,2,51
K17,loc:817,locality,loc:817,817,עזריקם,1,1,642,427,423,4,אמת,119,85,34,0.281324,119,3,0,0,0,1,0,22,1,20,0,2,67,0,14,85,4,0,0,0,0,0,0,0,0,1,1,9,0,5,69
K17,loc:818,locality,loc:818,818,זרחיה,1,1,361,248,245,3,שס,87,85,2,0.355102,13,1,0,0,0,0,0,8,0,85,0,8,6,1,8,25,0,0,0,1,0,0,0,0,0,0,0,1,0,1,87
K17,loc:819,locality,loc:819,819,אביגדור,1,1,495,379,377,2,כן,138,115,23,0.366048,115,0,0,0,0,0,0,32,3,6,0,2,138,0,14,10,37,0,0,4,0,0,0,0,0,0,0,8,0,8,0
K17,loc:82,locality,loc:82,82,עין חרוד (מאוחד),1,1,677,442,441,1,אמת,222,101,121,0.503401,222,3,0,0,0,0,0,12,1,17,1,1,101,1,12,12,30,1,0,4,0,0,0,0,0,1,0,6,0,14,2
K17,loc:820,locality,loc:820,820,חלץ,1,1,355,249,245,4,אמת,87,53,34,0.355102,87,5,0,0,0,1,0,2,0,17,0,0,20,0,7,49,0,0,1,1,0,1,0,1,0,0,0,0,0,0,53
K17,loc:8200,locality,loc:8200,8200,קריית מוצקין,54,54,34028,20772,20451,321,כן,6742,3622,3120,0.329666,3622,107,10,1,7,11,50,1996,84,1037,36,88,6742,11,2573,1736,418,19,1,91,27,11,20,7,6,15,51,263,9,310,1092
K17,loc:821,locality,loc:821,821,אחוזם,1,1,322,220,216,4,מחל,88,53,35,0.407407,7,7,0,0,0,0,0,1,0,29,0,2,18,0,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
K17,loc:822,locality,loc:822,822,מטע,1,1,360,232,230,2,אמת,87,37,50,0.378261,87,3,0,1,5,0,0,14,0,10,0,0,37,0,8,22,15,0,0,0,0,0,0,0,0,0,0,3,0,7,18
K17,loc:823,locality,loc:823,823,בר גיורא,1,1,294,204,202,2,מחל,53,34,19,0.262376,34,1,0,2,1,0,0,8,0,11,0,4,33,0,5,53,8,0,0,4,0,1,2,0,0,0,0,2,0,0,33
K17,loc:824,locality,loc:824,824,כוכב מיכאל,1,1,488,333,333,0,אמת,126,111,15,0.378378,126,0,0,0,1,0,0,24,0,5,0,0,111,0,9,11,26,0,0,3,0,0,0,0,0,0,0,7,0,8,2
K17,loc:825,locality,loc:825,825,נס הרים,1,1,417,242,236,6,כן,58,47,11,0.245763,42,0,0,0,0,0,0,16,0,23,0,4,58,0,11,47,2,0,0,0,0,0,0,0,0,0,0,1,0,3,29
K17,loc:826,locality,loc:826,826,עוזה,1,1,397,239,237,2,שס,101,56,45,0.42616,2,28,0,0,0,0,0,2,1,56,0,0,10,0,8,25,0,0,0,1,0,0,0,0,0,0,0,3,0,0,101
K17,loc:827,locality,loc:827,827,נווה מבטח,1,1,443,291,285,6,כן,94,80,14,0.329825,80,0,0,0,0,0,2,27,0,7,2,0,94,0,6,14,28,0,0,3,0,0,0,0,0,0,0,9,0,10,3
K17,loc:828,locality,loc:828,828,ישרש,1,1,511,331,330,1,כן,106,63,43,0.321212,63,3,0,0,0,0,0,39,0,19,1,0,106,0,15,44,6,0,1,0,0,0,0,0,0,0,0,1,0,2,30
K17,loc:829,locality,loc:829,829,מבטחים,1,1,319,165,164,1,אמת,63,42,21,0.384146,63,1,0,0,0,0,0,5,0,7,0,1,14,0,9,12,3,0,0,0,0,0,1,0,0,0,0,2,0,4,42
K17,loc:8300,locality,loc:8300,8300,ראשון לציון,277,277,175653,108053,106496,1557,כן,34515,16046,18469,0.324097,16046,921,24,18,53,55,747,11456,369,4209,162,415,34515,37,11687,11470,2875,74,10,570,47,41,71,11,26,88,136,1323,15,1948,7077
K17,loc:831,locality,loc:831,831,ירוחם,10,10,6024,3143,3079,64,שס,607,467,140,0.197142,467,311,1,0,2,0,1,58,8,413,3,16,428,0,454,210,24,2,12,14,3,3,2,0,2,1,5,20,1,11,607
K17,loc:836,locality,loc:836,836,גנות,1,1,309,227,226,1,כן,90,38,52,0.39823,37,1,0,0,1,0,0,19,1,5,0,1,90,0,8,38,14,0,0,0,0,0,1,0,0,0,0,2,0,7,1
K17,loc:837,locality,loc:837,837,עזריאל,1,1,388,282,275,7,מחל,86,50,36,0.312727,19,33,0,0,0,0,0,4,0,50,0,8,26,0,12,86,2,0,1,3,0,0,0,0,0,0,0,8,0,0,23
K17,loc:838,locality,loc:838,838,פדיה,1,1,373,237,235,2,כן,74,46,28,0.314894,28,1,0,0,0,0,0,24,0,4,0,1,74,0,16,46,2,0,0,0,1,0,2,0,0,0,1,0,0,2,33
K17,loc:839,locality,loc:839,839,פתחיה,1,1,498,307,304,3,כן,75,59,16,0.246711,31,2,0,0,1,0,0,38,1,12,0,1,75,0,18,59,6,1,0,1,0,0,0,0,0,0,1,5,0,7,45
K17,loc:84,locality,loc:84,84,תל יוסף,1,1,348,231,231,0,אמת,124,59,65,0.536797,124,0,0,0,0,0,0,12,0,2,0,0,59,0,6,3,20,0,0,2,0,0,0,0,0,0,0,2,0,1,0
K17,loc:840,locality,loc:840,840,כיסופים,1,1,219,121,118,3,אמת,90,16,74,0.762712,90,0,0,0,0,0,0,4,0,0,0,0,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1
K17,loc:8400,locality,loc:8400,8400,רחובות,135,135,84080,52628,51789,839,כן,12330,7823,4507,0.238081,7823,1740,20,11,43,32,782,3853,274,4656,120,663,12330,23,5324,5381,1866,39,21,319,27,19,38,7,25,30,72,549,12,823,4867
K17,loc:841,locality,loc:841,841,אלישמע,1,1,598,401,400,1,כן,138,76,62,0.345,54,1,0,0,0,1,0,28,0,24,0,2,138,0,11,40,11,0,1,0,0,0,0,0,0,0,0,6,0,7,76
K17,loc:842,locality,loc:842,842,געש,1,1,499,367,364,3,מרצ,184,103,81,0.505495,103,0,0,0,3,0,0,5,0,2,0,0,46,0,2,0,184,0,0,2,0,0,0,0,0,0,0,11,0,6,0
K17,loc:843,locality,loc:843,843,מרגליות,1,1,251,122,120,2,אמת,34,34,0,0.283333,34,0,0,0,0,0,0,2,0,8,0,0,34,0,6,16,11,0,0,0,0,0,0,0,0,0,0,0,0,2,7
K17,loc:844,locality,loc:844,844,נחל עוז,1,1,270,172,172,0,אמת,114,21,93,0.662791,114,0,0,0,1,0,0,5,0,1,0,0,21,0,3,3,15,0,0,0,0,0,1,0,0,1,0,4,0,2,1
K17,loc:845,locality,loc:845,845,כפר עזה,1,1,567,416,415,1,אמת,194,142,52,0.46747,194,0,0,0,2,1,0,9,1,2,0,0,142,0,2,4,35,0,0,2,0,0,0,0,0,0,0,12,0,9,0
K17,loc:846,locality,loc:846,846,שפר,1,1,206,111,111,0,מחל,25,23,2,0.225225,23,0,0,0,0,1,0,6,0,7,0,1,17,0,9,25,2,0,0,0,0,0,0,0,0,0,0,5,0,3,12
K17,loc:848,locality,loc:848,848,בית רבן,1,1,174,131,130,1,טב,91,22,69,0.7,2,0,0,0,0,0,0,0,0,91,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
K17,loc:849,locality,loc:849,849,דבירה,1,1,295,218,218,0,מרצ,90,78,12,0.412844,78,0,0,0,1,0,0,1,0,1,1,3,30,0,2,0,90,0,0,1,0,0,0,0,1,0,0,4,0,5,0
K17,loc:85,locality,loc:85,85,כפר יחזקאל,1,1,474,359,358,1,אמת,128,128,0,0.357542,128,0,0,0,0,0,0,23,1,6,0,0,128,1,11,13,13,0,0,13,0,0,0,0,0,0,0,9,0,12,0
K17,loc:850,locality,loc:850,850,אחיטוב,1,1,552,337,335,2,כן,158,69,89,0.471642,69,0,0,0,0,1,0,28,0,8,0,0,158,1,10,29,2,0,0,0,0,0,0,0,0,2,0,5,0,5,17
K17,loc:8500,locality,loc:8500,8500,רמלה,75,75,46359,24685,24047,638,שס,4908,4192,716,0.2041,2799,156,606,4,759,7,230,992,23,913,26,129,4192,15,2513,3184,245,21,1719,43,97,17,30,5,14,37,47,167,19,130,4908
K17,loc:851,locality,loc:851,851,ניצני עוז,1,1,536,388,387,1,כן,122,104,18,0.315245,104,1,0,2,0,0,0,30,3,8,0,3,122,0,17,45,16,0,0,5,0,0,0,0,0,0,0,6,0,8,17
K17,loc:852,locality,loc:852,852,גונן,1,1,329,186,184,2,אמת,85,33,52,0.461957,85,1,0,0,0,0,0,10,0,0,0,0,33,0,0,4,32,0,0,1,0,0,0,0,0,0,0,8,0,10,0
K17,loc:853,locality,loc:853,853,גאליה,1,1,713,515,512,3,כן,245,101,144,0.478516,101,2,0,0,1,0,0,43,2,4,3,0,245,0,6,44,30,0,0,6,0,0,0,0,0,0,1,10,0,10,4
K17,loc:854,locality,loc:854,854,רחוב,1,1,231,134,134,0,שס,31,29,2,0.231343,23,0,0,0,0,0,0,3,0,29,0,5,20,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
K17,loc:856,locality,loc:856,856,שעלבים,1,1,395,347,346,1,טב,234,48,186,0.676301,5,24,0,0,0,0,0,4,0,234,0,8,3,0,5,7,0,0,0,3,0,0,0,0,0,0,0,1,0,4,48
K17,loc:857,locality,loc:857,857,כפר אביב,1,1,443,323,323,0,כן,124,85,39,0.383901,85,3,0,0,1,0,1,28,1,6,0,0,124,4,4,32,12,0,0,3,0,0,1,0,0,0,0,6,0,6,6
K17,loc:858,locality,loc:858,858,נווה ירק,1,1,666,549,541,8,כן,251,107,144,0.463956,107,0,0,0,1,0,0,48,3,6,1,0,251,3,9,35,43,0,1,8,0,0,0,0,1,0,1,5,0,17,1
K17,loc:859,locality,loc:859,859,כסלון,1,1,211,128,127,1,מחל,50,35,15,0.393701,8,0,0,0,0,0,0,2,1,13,1,1,10,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35
K17,loc:86,locality,loc:86,86,גבע,1,1,475,362,362,0,אמת,192,77,115,0.530387,192,0,0,0,1,0,0,11,0,1,1,0,77,0,5,2,26,0,0,12,0,0,0,0,0,0,0,27,0,6,1
K17,loc:8600,locality,loc:8600,8600,רמת גן,179,173,117340,73536,72607,929,כן,22088,12415,9673,0.304213,12415,731,11,12,149,33,37,9455,351,4816,153,264,22088,24,3585,7888,3291,46,14,515,20,30,38,6,25,54,96,952,7,1583,3918
K17,loc:861,locality,loc:861,861,שדה אליעזר,1,1,447,287,286,1,כן,93,51,42,0.325175,51,3,0,0,0,0,0,24,1,10,0,2,93,0,15,47,8,0,0,0,0,0,2,0,0,0,1,4,0,11,14
K17,loc:862,locality,loc:862,862,גני יוחנן,1,1,432,291,289,2,כן,129,43,86,0.446367,43,0,0,0,0,0,0,35,0,6,1,1,129,0,12,21,11,1,0,4,0,0,0,0,0,0,0,7,0,4,14
K17,loc:863,locality,loc:863,863,גינתון,1,1,476,347,346,1,כן,123,104,19,0.355491,104,0,0,0,1,0,0,43,1,4,1,2,123,0,5,19,10,0,0,2,0,0,0,0,0,0,0,6,0,18,7
K17,loc:864,locality,loc:864,864,בקוע,1,1,361,268,261,7,אמת,74,55,19,0.283525,74,1,0,0,0,0,0,11,0,35,0,4,26,0,5,46,1,0,0,0,0,0,0,0,0,0,0,1,0,2,55
K17,loc:865,locality,loc:865,865,שיבולים,1,1,234,165,161,4,טב,59,31,28,0.36646,10,2,0,0,0,0,0,5,0,59,0,1,8,0,11,31,4,0,0,1,1,0,0,0,0,0,0,0,0,0,28
K17,loc:866,locality,loc:866,866,יטבתה,1,1,616,337,336,1,אמת,226,47,179,0.672619,226,0,0,0,0,0,0,15,0,2,1,0,47,0,3,4,24,0,0,0,0,0,0,0,0,0,0,7,0,5,2
K17,loc:868,locality,loc:868,868,אלוני יצחק,1,1,125,22,22,0,כן,7,6,1,0.318182,6,0,0,0,0,0,0,0,0,2,0,0,7,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
K17,loc:870,locality,loc:870,870,גבעת השלושה,1,1,392,281,280,1,אמת,147,64,83,0.525,147,1,0,1,0,0,0,23,0,0,1,0,64,0,3,7,16,0,0,3,0,0,0,0,0,1,0,7,0,5,1
K17,loc:8700,locality,loc:8700,8700,רעננה,88,88,57287,38216,37845,371,כן,12993,6408,6585,0.343321,6408,433,3,5,41,13,31,3075,190,3882,66,153,12993,21,1561,3340,2244,19,8,454,6,9,15,3,5,29,47,562,4,828,1397
K17,loc:871,locality,loc:871,871,עינת,1,1,473,370,369,1,אמת,184,90,94,0.498645,184,0,0,0,0,0,0,18,0,3,1,0,90,0,7,6,37,0,0,3,0,0,0,0,0,0,0,7,0,12,1
K17,loc:872,locality,loc:872,872,גאולי תימן,1,1,258,205,205,0,אמת,71,41,30,0.346341,71,0,0,0,0,0,0,6,0,37,0,0,41,1,11,26,1,0,0,0,0,0,0,0,0,1,0,2,0,2,6
K17,loc:873,locality,loc:873,873,שלווה,1,1,334,180,180,0,שס,67,36,31,0.372222,6,8,0,0,0,0,0,11,0,36,0,4,3,0,20,22,0,0,0,0,0,0,0,0,0,1,0,1,0,1,67
K17,loc:874,locality,loc:874,874,מגדל העמק,31,31,19225,10499,10267,232,ל,2338,2020,318,0.22772,1260,150,5,0,4,9,16,354,23,473,20,132,2020,5,2338,1359,82,13,7,21,10,6,11,4,2,15,25,107,2,58,1736
K17,loc:877,locality,loc:877,877,בית חירות,1,1,476,358,358,0,אמת,127,123,4,0.354749,127,0,0,0,2,0,1,23,1,1,0,0,123,0,7,4,46,0,0,11,0,0,0,0,0,0,0,3,0,9,0
K17,loc:880,locality,loc:880,880,עין שריד,1,1,789,561,559,2,כן,166,98,68,0.296959,98,84,0,0,0,0,0,42,1,14,3,0,166,0,14,46,35,1,0,3,0,0,0,0,0,0,0,13,0,14,25
K17,loc:8800,locality,loc:8800,8800,שפרעם,26,26,19978,11626,11417,209,ו,4436,2939,1497,0.388543,1016,27,2939,9,4436,2,0,26,8,228,1,10,596,2,624,420,260,4,729,8,2,3,2,3,4,18,5,15,3,5,12
K17,loc:885,locality,loc:885,885,שדה בוקר,1,1,425,290,290,0,אמת,131,43,88,0.451724,131,1,0,0,2,0,0,11,0,37,0,1,43,0,13,2,34,0,0,7,0,0,0,0,0,0,0,4,0,1,3
K17,loc:888,locality,loc:888,888,"כפר הרי""ף",1,1,418,303,302,1,כן,112,60,52,0.370861,60,0,0,0,0,0,0,26,1,10,0,0,112,0,16,25,18,4,0,4,0,0,0,0,0,0,0,4,0,16,6
K17,loc:889,locality,loc:889,889,כפר חסידים ב',1,1,117,88,86,2,טב,22,16,6,0.255814,9,3,0,0,0,0,0,16,0,22,0,2,12,0,8,8,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0
