election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס
K20,loc:764,locality,loc:764,764,כפר מרדכי,1,1,428,344,342,2,אמת,192,73,119,0.561404,192,2,0,0,0,0,4,0,0,0,0,14,2,23,26,0,0,0,0,73,0,0,5,0,0,1
K20,loc:765,locality,loc:765,765,משגב דב,1,1,463,367,366,1,אמת,145,70,75,0.396175,145,0,0,0,0,0,13,0,0,0,0,23,4,70,36,0,0,0,0,62,0,0,9,3,0,1
K20,loc:766,locality,loc:766,766,קוממיות,1,1,233,135,134,1,ג,130,4,126,0.970149,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
K20,loc:767,locality,loc:767,767,פורת,2,2,806,569,563,6,מחל,235,127,108,0.417407,15,7,1,0,0,0,35,0,0,0,0,127,1,235,2,0,0,0,0,12,0,0,13,41,0,74
K20,loc:768,locality,loc:768,768,כרמייה,1,1,464,356,356,0,אמת,125,66,59,0.351124,125,0,4,0,0,0,19,0,0,0,0,28,6,62,66,0,0,0,0,32,0,2,5,3,1,3
K20,loc:769,locality,loc:769,769,ניר עציון,1,1,398,300,299,1,טב,159,40,119,0.531773,26,2,6,0,0,0,159,0,0,0,0,13,2,40,6,2,0,1,1,19,1,0,3,16,0,2
K20,loc:77,locality,loc:77,77,איילת השחר,2,2,999,728,718,10,אמת,345,157,188,0.480501,345,4,1,0,3,0,16,1,0,0,0,44,12,157,57,2,2,0,1,52,2,0,15,0,2,2
K20,loc:7700,locality,loc:7700,7700,עפולה,60,60,35667,23208,22908,300,מחל,10129,2531,7598,0.44216,2531,426,17,0,1,6,1318,1,5,0,4,1983,2509,10129,210,10,3,4,2,1605,4,18,272,456,29,1365
K20,loc:771,locality,loc:771,771,מבוא ביתר,1,1,496,383,379,4,מחל,128,74,54,0.337731,74,0,0,0,0,0,38,0,0,0,0,31,5,128,19,1,0,0,0,59,0,0,5,17,1,1
K20,loc:772,locality,loc:772,772,אמונים,1,1,651,476,472,4,מחל,152,111,41,0.322034,111,1,1,0,0,0,24,0,0,0,0,50,6,152,6,0,0,0,0,71,0,1,6,13,0,30
K20,loc:773,locality,loc:773,773,עמיקם,1,1,464,364,363,1,אמת,135,65,70,0.371901,135,0,1,0,0,0,6,0,0,0,0,59,0,42,43,0,0,0,0,65,0,0,7,3,0,2
K20,loc:774,locality,loc:774,774,צוריאל,1,1,256,199,199,0,מחל,114,26,88,0.572864,26,1,0,0,0,0,11,0,0,0,0,15,2,114,1,0,0,0,0,10,0,0,1,4,1,13
K20,loc:775,locality,loc:775,775,יד נתן,1,1,372,295,294,1,אמת,118,54,64,0.401361,118,1,0,0,0,0,12,0,0,0,0,32,6,41,14,0,0,0,0,54,0,0,13,0,0,3
K20,loc:776,locality,loc:776,776,מחסיה,1,1,297,229,229,0,מחל,108,47,61,0.471616,13,4,0,0,0,0,28,0,0,0,0,13,3,108,0,0,0,0,0,4,0,0,4,5,0,47
K20,loc:777,locality,loc:777,777,נחשון,1,1,402,308,304,4,מרצ,136,126,10,0.447368,126,0,1,0,0,0,1,0,0,0,0,4,0,8,136,0,0,0,0,23,0,4,0,0,0,1
K20,loc:778,locality,loc:778,778,תרום,1,1,482,411,409,2,מחל,163,111,52,0.398533,23,4,0,0,0,0,111,0,0,0,0,26,1,163,0,0,0,0,0,13,0,1,5,24,1,37
K20,loc:779,locality,loc:779,779,עמינדב,1,1,614,477,476,1,מחל,151,129,22,0.317227,129,1,1,0,0,0,31,0,0,0,0,53,1,151,49,0,0,0,0,40,0,1,5,7,0,7
K20,loc:78,locality,loc:78,78,קריית ענבים,1,1,293,229,229,0,אמת,129,30,99,0.563319,129,0,1,0,0,0,8,0,0,0,0,13,1,12,29,0,0,0,0,30,0,0,4,0,1,1
K20,loc:780,locality,loc:780,780,אורה,2,2,799,614,606,8,מחל,197,131,66,0.325083,131,2,0,0,0,0,42,0,0,0,0,69,8,197,23,0,0,0,0,63,0,0,15,25,0,31
K20,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,46,46,26651,19087,18902,185,מחל,5248,5199,49,0.277643,5199,117,65,5,0,6,1157,1,0,0,0,1810,743,5248,1258,11,3,2,4,1900,3,14,292,212,20,832
K20,loc:783,locality,loc:783,783,אבן ספיר,1,1,504,379,379,0,מחל,172,71,101,0.453826,71,1,0,0,0,0,15,0,0,0,0,47,14,172,15,1,0,0,0,17,0,0,10,2,1,13
K20,loc:784,locality,loc:784,784,בית נחמיה,1,1,611,477,475,2,אמת,123,116,7,0.258947,123,4,1,0,0,1,23,0,0,0,0,77,3,116,33,0,0,0,0,77,0,0,9,4,1,3
K20,loc:785,locality,loc:785,785,אחיהוד,1,1,553,449,446,3,מחל,257,66,191,0.576233,7,9,0,0,0,0,66,0,0,0,0,23,3,257,2,0,0,0,0,11,0,0,3,34,0,31
K20,loc:786,locality,loc:786,786,כפר זיתים,1,1,451,319,319,0,מחל,187,35,152,0.586207,27,5,0,0,0,0,35,0,0,0,0,26,1,187,0,0,0,0,0,16,0,1,0,7,0,14
K20,loc:787,locality,loc:787,787,גבעת יערים,2,2,874,683,681,2,מחל,230,137,93,0.337739,137,11,4,0,0,0,62,0,0,0,0,73,7,230,60,0,0,0,0,45,0,1,6,20,1,24
K20,loc:788,locality,loc:788,788,זיתן,2,2,790,661,654,7,מחל,316,107,209,0.48318,60,6,0,0,0,0,25,0,0,0,0,107,1,316,5,0,0,0,0,32,0,0,10,17,1,74
K20,loc:789,locality,loc:789,789,רנן,1,1,386,284,282,2,מחל,88,87,1,0.312057,87,0,0,0,0,0,9,0,0,0,0,52,9,88,2,0,0,0,0,30,0,0,3,0,0,2
K20,loc:79,locality,loc:79,79,דגניה ב',1,1,526,407,404,3,אמת,266,41,225,0.658416,266,0,0,0,0,0,9,0,0,0,0,18,3,21,37,0,0,0,0,41,0,1,8,0,0,0
K20,loc:7900,locality,loc:7900,7900,פתח תקווה,293,293,177367,125633,124410,1223,מחל,35013,22103,12910,0.281432,22103,4810,85,8,7,29,13319,12,1,0,4,11846,8362,35013,2491,72,13,14,9,14661,15,65,1224,3227,74,6946
K20,loc:791,locality,loc:791,791,משען,1,1,656,486,481,5,מחל,233,66,167,0.484407,35,3,1,0,0,0,66,0,0,0,0,33,7,233,4,0,0,0,0,27,0,1,8,16,0,47
K20,loc:792,locality,loc:792,792,נתיב השיירה,1,1,410,324,323,1,אמת,105,95,10,0.325077,105,1,0,0,0,0,15,0,0,0,0,50,6,95,5,0,0,0,0,28,0,0,7,3,0,8
K20,loc:793,locality,loc:793,793,גבעתי,1,1,592,446,442,4,מחל,142,99,43,0.321267,73,0,0,0,0,2,14,0,0,0,0,99,11,142,5,0,0,0,0,44,0,1,13,14,0,24
K20,loc:794,locality,loc:794,794,עגור,1,1,286,208,207,1,מחל,109,35,74,0.52657,13,7,0,0,0,0,6,0,0,0,0,35,2,109,3,0,0,2,0,5,0,0,2,3,0,20
K20,loc:795,locality,loc:795,795,יערה,1,1,476,378,378,0,מחל,121,110,11,0.320106,38,3,11,0,0,0,15,0,0,0,0,27,12,121,13,0,0,0,0,20,0,0,3,5,0,110
K20,loc:796,locality,loc:796,796,צלפון,1,1,575,439,430,9,מחל,235,53,182,0.546512,24,3,0,0,0,0,42,0,0,0,0,53,2,235,5,0,0,0,0,17,0,0,2,19,0,28
K20,loc:797,locality,loc:797,797,אחיעזר,2,2,1021,857,848,9,שס,314,259,55,0.370283,3,25,0,0,0,0,135,0,0,0,0,45,2,259,2,0,0,0,0,5,0,1,5,52,0,314
K20,loc:798,locality,loc:798,798,יגל,1,1,579,458,457,1,מחל,243,56,187,0.531729,56,11,0,4,0,1,16,0,1,0,0,48,0,243,7,0,0,0,0,18,0,0,0,17,0,35
K20,loc:799,locality,loc:799,799,זכריה,1,1,686,554,554,0,מחל,352,52,300,0.635379,42,2,0,0,0,0,26,0,1,0,0,52,4,352,2,0,0,0,0,14,0,1,5,15,0,38
K20,loc:80,locality,loc:80,80,נהלל,2,2,666,519,518,1,אמת,297,73,224,0.573359,297,0,1,0,0,0,13,0,0,0,0,17,5,55,47,0,0,0,0,73,0,0,8,1,0,1
K20,loc:800,locality,loc:800,800,בית חנניה,1,1,554,458,457,1,אמת,204,110,94,0.446389,204,0,1,0,0,0,14,0,0,0,0,37,4,49,29,1,0,0,1,110,0,0,6,0,0,1
K20,loc:8000,locality,loc:8000,8000,צפת,38,38,21978,14278,14091,187,מחל,4019,2273,1746,0.285218,672,1404,166,0,0,3,1008,1,1,0,1,663,1122,4019,63,10,2,10,8,404,1,22,158,2273,5,2075
K20,loc:801,locality,loc:801,801,"חמ""ד",1,1,519,453,453,0,טב,249,67,182,0.549669,16,23,0,0,0,0,249,0,0,0,0,17,1,67,3,3,0,0,0,27,0,0,3,23,0,21
K20,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,610,461,461,0,מחל,153,88,65,0.331887,55,8,0,0,0,0,42,0,0,0,0,88,8,153,6,0,0,0,0,50,0,1,5,24,0,21
K20,loc:803,locality,loc:803,803,יושיביה,1,1,276,240,239,1,מחל,91,69,22,0.380753,3,4,0,0,0,0,20,0,0,0,0,9,1,91,0,0,0,0,0,0,0,0,1,69,0,41
K20,loc:804,locality,loc:804,804,אחיסמך,2,2,843,673,668,5,מחל,319,157,162,0.477545,26,14,0,0,0,0,16,0,0,0,0,104,1,319,1,0,0,0,0,13,0,2,1,14,0,157
K20,loc:805,locality,loc:805,805,ישעי,1,1,508,400,399,1,מחל,190,84,106,0.47619,14,12,0,0,0,0,48,0,0,0,0,7,0,190,0,0,0,0,0,7,0,0,2,35,0,84
K20,loc:806,locality,loc:806,806,עין יהב,1,1,483,384,381,3,אמת,282,29,253,0.740157,282,0,2,0,0,0,6,0,0,0,0,18,2,13,24,0,0,0,0,29,0,0,2,2,0,1
K20,loc:807,locality,loc:807,807,חניאל,2,2,645,483,482,1,אמת,246,81,165,0.510373,246,0,1,0,0,0,13,0,0,0,0,43,7,48,36,0,0,0,0,81,0,3,2,2,0,0
K20,loc:808,locality,loc:808,808,ניר אליהו,1,1,392,293,292,1,אמת,194,41,153,0.664384,194,0,1,0,0,0,2,0,0,0,0,8,1,12,41,0,0,0,0,33,0,0,0,0,0,0
K20,loc:809,locality,loc:809,809,נחם,1,1,387,355,352,3,מחל,181,42,139,0.514205,15,11,0,0,0,0,42,0,0,0,0,24,2,181,0,0,0,0,0,13,0,0,4,25,1,34
K20,loc:810,locality,loc:810,810,עופר,1,1,384,311,311,0,אמת,100,78,22,0.321543,100,0,0,0,0,0,24,0,0,0,0,23,1,78,40,0,0,0,0,34,0,0,7,3,1,0
K20,loc:811,locality,loc:811,811,יכיני,1,1,439,353,350,3,מחל,221,35,186,0.631429,20,1,0,0,0,0,20,0,0,0,0,35,1,221,4,0,0,0,0,3,0,0,0,21,0,24
K20,loc:812,locality,loc:812,812,שלומי,7,7,4828,3339,3294,45,מחל,1175,389,786,0.356709,381,23,4,0,0,0,228,0,0,0,1,389,383,1175,34,0,0,1,0,236,1,1,51,56,4,326
K20,loc:813,locality,loc:813,813,עין יעקב,1,1,613,470,469,1,מחל,170,99,71,0.362473,99,1,1,0,0,0,43,0,0,0,0,47,9,170,11,0,0,0,1,24,0,0,21,7,1,34
K20,loc:814,locality,loc:814,814,תלמים,1,1,515,416,414,2,קץ,152,141,11,0.36715,5,2,0,0,0,0,40,0,0,0,0,31,1,141,1,0,0,0,0,9,0,0,1,152,0,31
K20,loc:815,locality,loc:815,815,זבדיאל,1,1,374,310,308,2,מחל,163,66,97,0.529221,8,19,0,0,0,0,19,0,0,0,0,8,1,163,2,0,0,0,0,1,0,0,2,19,0,66
K20,loc:816,locality,loc:816,816,זנוח,1,1,366,277,273,4,מחל,151,33,118,0.553114,8,2,0,0,0,0,24,0,0,0,0,28,3,151,2,0,0,0,0,12,0,1,1,8,0,33
K20,loc:817,locality,loc:817,817,עזריקם,2,2,833,647,644,3,מחל,360,90,270,0.559006,65,0,1,0,0,0,25,0,0,0,0,90,6,360,2,0,0,0,0,44,0,0,11,17,0,23
K20,loc:818,locality,loc:818,818,זרחיה,1,1,432,355,355,0,מחל,145,77,68,0.408451,2,3,0,0,0,0,77,0,0,0,0,17,0,145,2,0,0,0,1,3,0,0,0,40,0,65
K20,loc:819,locality,loc:819,819,אביגדור,1,1,569,475,475,0,אמת,254,80,174,0.534737,254,0,0,0,0,0,19,0,0,0,0,28,3,45,34,0,0,0,0,80,0,0,5,0,0,7
K20,loc:82,locality,loc:82,82,עין חרוד (מאוחד),2,2,679,485,483,2,אמת,306,45,261,0.63354,306,2,0,0,0,0,20,0,0,0,0,23,8,29,36,0,1,0,0,45,0,0,11,1,1,0
K20,loc:820,locality,loc:820,820,חלץ,1,1,349,253,248,5,מחל,105,60,45,0.423387,24,2,0,0,0,0,17,0,0,0,0,60,0,105,0,0,0,0,0,4,0,0,3,11,0,22
K20,loc:8200,locality,loc:8200,8200,קריית מוצקין,59,59,35487,24495,24233,262,מחל,6772,5715,1057,0.279454,5715,110,16,4,3,1,1430,6,2,0,1,2791,2252,6772,409,10,1,6,1,3593,5,12,278,204,28,583
K20,loc:821,locality,loc:821,821,אחוזם,1,1,368,270,269,1,מחל,153,31,122,0.568773,6,0,0,0,0,0,20,0,0,0,0,24,2,153,0,0,0,0,0,3,0,0,2,31,0,28
K20,loc:822,locality,loc:822,822,מטע,1,1,509,393,391,2,מחל,147,83,64,0.375959,83,3,6,0,0,0,35,0,0,0,0,28,4,147,49,0,0,0,1,23,0,0,4,1,1,6
K20,loc:823,locality,loc:823,823,בר גיורא,1,1,395,300,295,5,מחל,120,50,70,0.40678,50,6,1,0,0,0,26,0,0,0,0,25,3,120,17,0,0,1,0,16,1,0,2,12,0,15
K20,loc:824,locality,loc:824,824,כוכב מיכאל,1,1,659,493,493,0,אמת,242,120,122,0.490872,242,1,0,0,0,0,19,0,1,0,0,29,7,44,18,0,0,0,0,120,0,0,10,0,1,1
K20,loc:825,locality,loc:825,825,נס הרים,1,1,646,521,520,1,מחל,207,106,101,0.398077,106,3,1,0,0,0,43,0,0,0,0,46,6,207,17,0,0,0,1,51,0,1,6,18,0,14
K20,loc:826,locality,loc:826,826,עוזה,1,1,374,294,292,2,מחל,130,47,83,0.445205,1,12,0,0,0,0,32,0,0,0,0,24,0,130,0,0,0,0,0,1,0,0,1,47,1,43
K20,loc:827,locality,loc:827,827,נווה מבטח,1,1,409,333,333,0,אמת,167,52,115,0.501502,167,0,2,0,0,0,15,0,0,0,0,28,4,42,14,0,0,1,0,52,0,0,4,2,0,2
K20,loc:828,locality,loc:828,828,ישרש,1,1,666,514,508,6,מחל,193,98,95,0.379921,77,4,0,0,0,0,31,0,0,0,0,98,7,193,9,0,0,0,0,48,0,0,8,4,0,29
K20,loc:829,locality,loc:829,829,מבטחים,1,1,367,230,228,2,מחל,104,35,69,0.45614,35,1,0,0,0,0,19,0,0,0,0,20,3,104,2,0,0,0,0,13,0,0,4,6,0,21
K20,loc:8300,locality,loc:8300,8300,ראשון לציון,329,329,195958,138998,137810,1188,מחל,41394,31492,9902,0.30037,31492,924,86,8,3,26,7235,10,13,0,5,15780,9485,41394,2939,31,16,16,5,19953,26,68,1821,2258,121,4095
K20,loc:831,locality,loc:831,831,ירוחם,11,11,6545,4209,4121,88,מחל,1345,620,725,0.326377,333,308,31,0,0,2,465,2,0,0,0,328,316,1345,49,5,0,1,4,132,1,1,73,101,4,620
K20,loc:836,locality,loc:836,836,גנות,1,1,347,286,284,2,אמת,93,65,28,0.327465,93,3,0,0,0,0,14,0,0,0,0,20,7,65,18,0,0,0,0,58,0,0,3,0,0,3
K20,loc:837,locality,loc:837,837,עזריאל,1,1,538,454,451,3,מחל,242,58,184,0.536585,17,8,0,0,0,0,55,0,0,0,0,58,2,242,1,0,0,0,0,14,0,0,3,40,0,11
K20,loc:838,locality,loc:838,838,פדיה,1,1,545,434,426,8,מחל,213,56,157,0.5,41,0,0,0,0,0,37,0,0,0,0,56,5,213,2,0,0,0,0,31,0,1,0,2,0,38
K20,loc:839,locality,loc:839,839,פתחיה,1,1,633,495,494,1,מחל,177,86,91,0.3583,75,1,0,0,0,0,30,0,0,0,0,86,7,177,12,0,0,0,0,63,0,0,2,10,0,31
K20,loc:84,locality,loc:84,84,תל יוסף,1,1,373,290,289,1,אמת,185,37,148,0.640138,185,0,0,0,0,0,14,0,0,0,0,11,1,10,23,0,0,0,0,37,0,0,5,1,0,2
K20,loc:840,locality,loc:840,840,כיסופים,1,1,278,154,154,0,אמת,104,13,91,0.675325,104,0,1,0,0,0,3,0,0,0,0,6,1,9,7,0,0,0,0,13,0,0,7,3,0,0
K20,loc:8400,locality,loc:8400,8400,רחובות,161,161,98300,69985,69382,603,מחל,18859,14317,4542,0.271814,14317,2487,106,2,2,12,5793,2,0,0,1,6094,3651,18859,2612,40,9,16,9,8166,12,45,712,3050,53,3332
K20,loc:841,locality,loc:841,841,אלישמע,2,2,789,626,618,8,מחל,203,137,66,0.328479,119,2,0,0,0,0,30,0,0,0,0,137,3,203,9,0,0,0,0,40,0,0,6,8,0,61
K20,loc:842,locality,loc:842,842,געש,1,1,580,456,452,4,אמת,251,145,106,0.55531,251,0,0,0,0,0,5,0,0,0,0,9,2,4,145,0,0,0,0,29,0,1,6,0,0,0
K20,loc:843,locality,loc:843,843,מרגליות,1,1,313,175,175,0,כ,51,48,3,0.291429,23,1,1,0,0,0,13,0,0,0,0,51,2,48,4,0,0,0,0,13,0,2,6,5,0,6
K20,loc:844,locality,loc:844,844,נחל עוז,1,1,315,222,222,0,אמת,126,36,90,0.567568,126,0,0,0,0,0,6,0,0,0,0,10,2,11,21,0,0,0,0,36,0,0,10,0,0,0
K20,loc:845,locality,loc:845,845,כפר עזה,1,1,674,509,509,0,אמת,326,60,266,0.640472,326,0,1,0,0,0,19,0,0,0,0,19,4,19,60,0,0,0,1,45,0,1,9,3,0,2
K20,loc:846,locality,loc:846,846,שפר,1,1,288,206,206,0,מחל,105,35,70,0.509709,35,0,1,0,0,0,12,0,0,0,0,19,1,105,6,1,0,0,0,12,0,0,5,1,0,8
K20,loc:848,locality,loc:848,848,בית רבן,1,1,302,251,251,0,טב,128,57,71,0.50996,3,1,0,0,0,0,128,0,0,0,0,8,0,42,0,0,0,0,0,2,0,0,0,57,0,10
K20,loc:849,locality,loc:849,849,דבירה,1,1,505,398,398,0,אמת,193,107,86,0.484925,193,0,0,0,0,0,9,0,0,0,0,15,2,17,107,0,0,0,0,47,0,0,4,4,0,0
K20,loc:85,locality,loc:85,85,כפר יחזקאל,1,1,671,555,550,5,אמת,326,69,257,0.592727,326,0,3,0,0,0,20,0,0,0,0,39,3,48,20,0,0,0,0,69,0,0,18,2,1,1
K20,loc:850,locality,loc:850,850,אחיטוב,2,2,674,545,545,0,אמת,147,147,0,0.269725,147,2,0,0,0,0,35,0,0,0,0,84,4,147,12,1,0,0,0,89,0,0,8,3,1,12
K20,loc:8500,locality,loc:8500,8500,רמלה,91,91,52690,34081,33470,611,מחל,13325,4994,8331,0.398118,2692,357,4994,7,3,6,1372,10,2,0,2,2843,1970,13325,347,5,8,11,68,1506,9,48,261,607,28,2989
K20,loc:851,locality,loc:851,851,ניצני עוז,1,1,691,557,556,1,אמת,172,142,30,0.309353,172,1,0,0,0,0,38,0,0,0,0,73,6,142,22,0,0,0,0,77,0,0,16,3,0,6
K20,loc:852,locality,loc:852,852,גונן,1,1,342,244,244,0,אמת,131,43,88,0.536885,131,0,1,0,0,0,15,0,0,0,0,8,1,8,43,0,0,0,0,23,0,0,12,0,0,2
K20,loc:853,locality,loc:853,853,גאליה,2,2,814,640,640,0,אמת,251,136,115,0.392188,251,0,1,0,0,0,17,0,0,0,0,61,16,102,34,0,0,0,0,136,0,1,11,6,2,2
K20,loc:854,locality,loc:854,854,רחוב,1,1,283,221,217,4,מחל,119,35,84,0.548387,10,0,0,0,0,0,10,0,0,0,0,21,4,119,0,0,0,0,0,8,0,0,4,6,0,35
K20,loc:856,locality,loc:856,856,שעלבים,1,1,582,527,526,1,טב,301,120,181,0.572243,5,20,0,0,0,0,301,0,0,0,0,4,1,60,1,5,0,0,0,0,0,0,0,120,0,9
K20,loc:857,locality,loc:857,857,כפר אביב,1,1,518,420,416,4,אמת,182,73,109,0.4375,182,8,0,0,0,0,18,0,0,0,0,29,4,73,22,0,0,0,1,69,0,0,6,2,1,1
K20,loc:858,locality,loc:858,858,נווה ירק,2,2,834,705,700,5,אמת,368,140,228,0.525714,368,1,1,0,0,0,25,0,0,0,0,39,5,69,39,0,0,0,0,140,0,0,10,2,0,1
K20,loc:859,locality,loc:859,859,כסלון,1,1,277,215,215,0,מחל,99,50,49,0.460465,18,3,0,0,0,0,10,0,0,0,0,11,0,99,10,0,0,0,0,4,0,0,1,9,0,50
K20,loc:86,locality,loc:86,86,גבע,1,1,513,389,387,2,אמת,314,30,284,0.81137,314,0,1,0,0,0,4,0,0,0,0,0,4,9,30,0,0,0,0,18,0,0,7,0,0,0
K20,loc:8600,locality,loc:8600,8600,רמת גן,210,208,123618,85727,85126,601,אמת,26515,19542,6973,0.311479,26515,834,196,5,5,16,5134,5,3,0,1,8288,2167,19542,5238,42,7,6,8,12152,8,42,978,1205,68,2661
K20,loc:861,locality,loc:861,861,שדה אליעזר,1,1,597,454,451,3,מחל,142,117,25,0.314856,117,3,0,0,0,0,32,0,0,0,0,46,9,142,17,0,0,0,1,54,0,3,13,10,0,4
K20,loc:862,locality,loc:862,862,גני יוחנן,1,1,519,401,395,6,אמת,127,85,42,0.321519,127,0,0,0,0,0,12,0,0,0,0,59,5,85,11,1,0,0,0,71,0,0,6,5,2,11
K20,loc:863,locality,loc:863,863,גינתון,1,1,613,499,498,1,אמת,212,83,129,0.425703,212,3,1,0,0,0,21,0,0,0,0,54,8,72,27,0,0,0,0,83,0,0,9,2,1,5
K20,loc:864,locality,loc:864,864,בקוע,1,1,440,355,354,1,מחל,157,56,101,0.443503,56,2,0,0,0,0,29,0,0,0,0,49,2,157,3,1,0,0,0,17,0,0,1,17,0,20
K20,loc:865,locality,loc:865,865,שיבולים,1,1,255,213,206,7,מחל,117,35,82,0.567961,2,1,0,0,0,0,35,0,0,0,0,16,5,117,1,1,0,0,1,3,1,0,1,14,0,8
K20,loc:866,locality,loc:866,866,יטבתה,2,2,629,404,404,0,אמת,273,58,215,0.675743,273,1,0,0,0,0,10,0,0,0,0,10,2,12,58,1,0,0,0,27,0,0,9,0,1,0
K20,loc:868,locality,loc:868,868,אלוני יצחק,1,1,119,27,27,0,אמת,8,6,2,0.296296,8,0,0,0,0,0,0,0,0,0,0,5,1,6,3,0,0,0,0,4,0,0,0,0,0,0
K20,loc:870,locality,loc:870,870,גבעת השלושה,1,1,449,348,347,1,אמת,220,31,189,0.634006,220,0,0,0,0,0,11,0,0,0,0,23,5,19,31,1,0,0,0,28,0,0,6,1,0,2
K20,loc:8700,locality,loc:8700,8700,רעננה,100,100,60923,43102,42842,260,אמת,14117,9190,4927,0.329513,14117,515,47,3,4,9,4673,2,4,0,3,2884,634,9190,2345,16,5,5,4,6076,4,15,416,974,15,882
K20,loc:871,locality,loc:871,871,עינת,1,1,524,445,444,1,אמת,274,67,207,0.617117,274,0,0,0,0,0,5,0,0,0,0,15,5,19,67,0,0,0,0,49,0,0,8,2,0,0
K20,loc:872,locality,loc:872,872,גאולי תימן,1,1,273,206,206,0,מחל,76,49,27,0.368932,19,5,16,0,0,0,20,0,0,0,0,49,2,76,2,0,0,0,0,9,0,1,1,1,1,4
K20,loc:873,locality,loc:873,873,שלווה,1,1,336,270,270,0,מחל,149,39,110,0.551852,1,6,0,0,0,0,18,0,0,0,0,23,0,149,0,0,0,0,0,0,0,1,2,39,0,31
K20,loc:874,locality,loc:874,874,מגדל העמק,35,35,20631,13496,13297,199,מחל,4642,2236,2406,0.349101,1183,158,4,1,1,2,542,0,1,0,0,984,2236,4642,71,4,6,4,2,815,5,14,125,675,13,1809
K20,loc:877,locality,loc:877,877,בית חירות,1,1,561,453,452,1,אמת,283,61,222,0.626106,283,0,0,0,0,0,4,0,1,0,0,23,4,10,58,0,0,0,0,61,0,0,5,1,1,1
K20,loc:880,locality,loc:880,880,עין שריד,2,2,1027,785,778,7,אמת,227,198,29,0.291774,227,22,0,0,0,1,32,0,0,0,0,88,6,198,60,0,1,0,0,114,0,0,7,2,1,19
K20,loc:8800,locality,loc:8800,8800,שפרעם,37,37,25674,15194,15025,169,ודעם,10971,2040,8931,0.730183,724,7,10971,0,2,1,11,1,0,0,17,353,2040,178,503,1,0,4,53,55,0,8,27,7,8,54
K20,loc:885,locality,loc:885,885,שדה בוקר,1,1,395,262,261,1,אמת,172,34,138,0.659004,172,0,0,0,0,0,5,0,0,0,0,7,6,8,34,1,0,0,0,23,0,0,5,0,0,0
K20,loc:888,locality,loc:888,888,"כפר הרי""ף",1,1,557,454,450,4,אמת,196,92,104,0.435556,196,1,1,0,0,0,29,0,1,0,1,26,10,66,22,0,0,0,0,92,0,0,2,0,1,2
K20,loc:889,locality,loc:889,889,כפר חסידים ב',1,1,277,201,200,1,טב,101,41,60,0.505,19,2,0,0,0,0,101,0,0,0,0,12,0,41,0,0,0,0,0,15,0,0,1,4,0,5
K20,loc:89,locality,loc:89,89,עין חרוד (איחוד),2,2,530,411,410,1,אמת,283,30,253,0.690244,283,1,0,0,0,1,6,0,0,0,0,12,4,29,30,20,0,0,0,18,0,0,3,3,0,0
K20,loc:8900,locality,loc:8900,8900,טמרה,28,28,19804,15976,15911,65,ודעם,14962,259,14703,0.940356,161,4,14962,0,0,10,1,0,0,0,259,9,3,59,202,1,0,5,48,91,1,5,1,6,2,81
K20,loc:892,locality,loc:892,892,עבדון,1,1,473,342,339,3,מחל,117,66,51,0.345133,53,1,0,0,0,1,25,0,0,0,0,54,2,117,1,0,0,0,0,9,0,1,7,2,0,66
K20,loc:90,locality,loc:90,90,חפצי-בה,1,1,416,306,303,3,אמת,188,32,156,0.620462,188,0,1,0,0,0,3,0,0,0,0,15,0,25,28,2,0,0,0,32,0,2,5,0,1,1
K20,loc:9000,locality,loc:9000,9000,באר שבע,269,265,156696,98505,97153,1352,מחל,36614,11887,24727,0.376869,11887,676,531,12,5,18,6782,15,9,0,35,8548,11721,36614,1357,45,20,23,25,7364,30,87,1179,3898,94,6178
K20,loc:9100,locality,loc:9100,9100,נהרייה,76,76,46867,30878,30540,338,מחל,10575,5129,5446,0.346267,5129,177,127,0,0,4,1866,3,6,0,2,3073,3357,10575,453,10,3,10,5,3234,3,17,399,398,41,1648
K20,loc:913,locality,loc:913,913,שבלי - אום אל-גנם,6,6,3586,2126,2107,19,ודעם,1756,199,1557,0.833412,199,0,1756,1,1,0,4,0,1,0,4,40,31,4,25,0,0,0,23,7,0,2,1,3,2,3
K20,loc:916,locality,loc:916,916,ישע,1,1,260,189,188,1,אמת,70,44,26,0.37234,70,1,0,0,0,0,21,0,0,0,0,9,2,44,8,0,0,0,0,29,0,0,3,0,0,1
K20,loc:917,locality,loc:917,917,עצמון שגב,2,2,825,617,616,1,אמת,349,117,232,0.566558,349,0,0,0,0,0,17,0,0,0,0,24,2,29,117,0,0,0,0,72,0,1,2,0,0,3
K20,loc:919,locality,loc:919,919,גבעת ישעיהו,1,1,446,376,374,2,אמת,136,62,74,0.363636,136,1,1,0,0,0,19,0,0,0,0,40,4,62,48,0,0,0,0,40,0,0,8,7,0,8
