election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
K22,loc:748,locality,loc:748,748,מסלול,1,1,487,364,363,1,מחל,149,91,58,0.410468,23,2,0,0,0,0,22,19,0,0,0,0,0,0,0,13,14,149,9,1,0,0,91,0,0,0,0,0,0,0,0,20
K22,loc:749,locality,loc:749,749,פטיש,1,1,656,556,554,2,מחל,244,126,118,0.440433,25,3,0,0,0,0,86,14,0,1,0,0,0,0,0,9,2,244,0,0,0,0,44,0,0,0,0,0,0,0,0,126
K22,loc:750,locality,loc:750,750,פדויים,1,1,332,240,240,0,מחל,100,29,71,0.416667,10,9,0,0,0,0,23,28,0,0,0,0,0,0,0,15,6,100,0,0,0,0,29,0,0,0,0,0,0,0,0,20
K22,loc:7500,locality,loc:7500,7500,סח'נין,29,29,20567,14829,14644,185,ודעם,13115,439,12676,0.895589,439,21,13115,1,2,0,0,8,1,1,5,1,0,0,122,6,20,63,228,1,4,0,437,3,1,3,1,5,4,5,6,141
K22,loc:751,locality,loc:751,751,בית מאיר,1,1,377,258,257,1,מחל,76,75,1,0.29572,8,25,0,0,0,0,18,75,0,0,0,0,0,0,0,17,1,76,1,0,0,0,10,0,0,0,0,0,0,0,0,26
K22,loc:752,locality,loc:752,752,תעוז,1,1,431,354,352,2,מחל,108,63,45,0.306818,18,1,0,0,0,0,61,30,0,0,0,0,0,0,0,13,3,108,17,0,0,0,63,0,1,0,0,0,0,0,0,37
K22,loc:753,locality,loc:753,753,ינוב,1,1,620,476,474,2,פה,169,139,30,0.35654,58,16,1,0,0,0,12,24,0,0,0,0,0,0,0,5,17,139,26,0,0,0,169,0,0,0,0,0,0,0,0,7
K22,loc:755,locality,loc:755,755,גורן,1,1,344,252,251,1,מחל,142,47,95,0.565737,19,1,0,0,0,0,9,3,0,0,0,0,0,0,0,6,1,142,1,0,0,0,22,0,0,0,0,0,0,0,0,47
K22,loc:756,locality,loc:756,756,בית עזרא,2,2,833,659,659,0,פה,191,168,23,0.289833,62,3,0,1,0,0,168,15,0,0,0,0,0,0,0,7,18,152,4,0,0,0,191,0,0,0,1,0,0,0,0,37
K22,loc:757,locality,loc:757,757,מצליח,2,2,978,729,722,7,מחל,326,142,184,0.451524,52,1,0,0,1,0,79,16,0,1,0,0,0,0,0,18,33,326,4,1,0,0,142,0,0,0,0,0,0,1,0,47
K22,loc:758,locality,loc:758,758,יד חנה,1,1,568,460,459,1,פה,273,63,210,0.594771,22,0,6,0,0,0,1,6,0,0,0,0,0,0,0,9,29,63,48,0,0,0,273,0,0,0,0,0,0,0,0,2
K22,loc:759,locality,loc:759,759,יציץ,1,1,583,425,423,2,מחל,243,59,184,0.574468,16,6,0,0,0,0,30,12,0,1,0,0,0,0,0,10,2,243,9,0,0,0,59,0,0,0,0,0,0,0,0,35
K22,loc:76,locality,loc:76,76,כפר גלעדי,1,1,567,355,355,0,פה,213,56,157,0.6,56,1,0,0,0,0,1,6,0,1,0,0,0,0,0,1,14,18,42,0,0,0,213,0,0,0,0,0,0,0,0,2
K22,loc:760,locality,loc:760,760,בן זכאי,1,1,598,495,494,1,מחל,210,112,98,0.425101,4,3,0,1,0,0,112,27,0,1,0,0,0,0,0,12,6,210,2,1,0,0,17,0,1,0,0,0,0,0,0,97
K22,loc:7600,locality,loc:7600,7600,עכו,69,69,41830,25759,25535,224,מחל,9184,6965,2219,0.359663,658,127,6965,6,5,0,3,783,2,11,3,4,10,0,20,326,2690,9184,175,12,1,0,2368,2,9,7,4,19,6,11,11,2113
K22,loc:761,locality,loc:761,761,שובה,1,1,428,331,331,0,מחל,185,62,123,0.558912,4,10,1,0,0,0,2,62,0,0,0,0,0,0,0,32,1,185,0,0,0,0,10,1,1,0,0,0,0,0,0,22
K22,loc:762,locality,loc:762,762,בטחה,1,1,618,504,502,2,מחל,267,88,179,0.531873,20,10,0,0,0,0,11,49,0,1,0,0,0,0,0,24,1,267,2,0,0,0,29,0,0,0,0,0,0,0,0,88
K22,loc:763,locality,loc:763,763,שתולים,2,2,1403,1066,1062,4,מחל,497,205,292,0.467985,68,12,1,0,0,0,90,52,0,1,0,0,0,0,0,36,46,497,5,0,0,0,205,0,0,1,0,0,0,0,0,48
K22,loc:764,locality,loc:764,764,כפר מרדכי,1,1,463,373,373,0,פה,249,44,205,0.66756,22,2,0,0,0,0,16,5,0,1,0,0,0,0,0,1,9,23,44,0,0,0,249,0,0,0,0,0,0,0,0,1
K22,loc:765,locality,loc:765,765,משגב דב,1,1,497,389,387,2,פה,204,48,156,0.527132,18,1,1,0,0,0,46,11,0,1,0,0,0,0,0,4,14,48,38,0,0,0,204,1,0,0,0,0,0,0,0,0
K22,loc:766,locality,loc:766,766,קוממיות,1,1,242,141,140,1,ג,136,2,134,0.971429,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
K22,loc:767,locality,loc:767,767,פורת,2,2,906,647,640,7,מחל,350,124,226,0.546875,2,7,0,0,0,0,53,34,0,0,0,0,0,0,0,18,10,350,3,0,0,0,39,0,0,0,0,0,0,0,0,124
K22,loc:768,locality,loc:768,768,כרמייה,1,1,449,320,320,0,פה,134,65,69,0.41875,45,0,2,0,0,0,1,10,0,1,0,0,0,0,0,1,11,50,65,0,0,0,134,0,0,0,0,0,0,0,0,0
K22,loc:769,locality,loc:769,769,ניר עציון,1,1,410,290,287,3,טב,143,53,90,0.498258,16,5,3,0,0,0,1,143,0,1,0,0,0,0,0,14,1,41,2,0,0,0,53,0,1,0,0,0,1,0,0,5
K22,loc:77,locality,loc:77,77,איילת השחר,2,2,814,567,566,1,פה,291,110,181,0.514134,110,3,0,0,1,0,4,6,0,0,0,0,0,0,0,0,29,44,73,1,0,0,291,0,0,0,0,0,0,1,2,1
K22,loc:7700,locality,loc:7700,7700,עפולה,65,65,41011,26227,26037,190,מחל,11992,4937,7055,0.460575,909,1054,42,8,5,0,18,1037,2,34,3,1,5,0,6,633,3058,11992,240,11,10,0,4937,8,42,3,5,9,6,10,24,1925
K22,loc:771,locality,loc:771,771,מבוא ביתר,1,1,610,446,446,0,מחל,155,142,13,0.347534,41,1,1,0,0,0,4,39,0,0,0,0,1,0,0,6,24,155,30,0,0,0,142,1,0,0,0,0,0,0,0,1
K22,loc:772,locality,loc:772,772,אמונים,1,1,714,541,541,0,פה,168,139,29,0.310536,29,0,0,0,0,0,106,12,0,0,0,0,0,0,0,6,24,139,8,0,0,0,168,0,0,0,0,0,0,0,0,49
K22,loc:773,locality,loc:773,773,עמיקם,1,1,520,404,404,0,פה,192,62,130,0.475248,26,0,4,0,0,0,44,4,0,1,0,0,0,0,0,1,16,52,62,0,0,0,192,0,0,0,0,0,0,0,0,2
K22,loc:774,locality,loc:774,774,צוריאל,1,1,288,213,212,1,מחל,95,45,50,0.448113,45,0,0,0,0,0,19,9,0,0,0,0,0,0,0,12,3,95,1,0,0,0,13,0,0,0,0,0,0,0,0,15
K22,loc:775,locality,loc:775,775,יד נתן,1,1,420,322,322,0,פה,188,50,138,0.583851,31,1,0,1,0,0,13,8,0,1,0,0,0,0,0,1,15,50,8,0,0,0,188,0,0,0,0,0,0,0,0,5
K22,loc:776,locality,loc:776,776,מחסיה,1,1,319,260,260,0,מחל,132,54,78,0.507692,6,7,0,0,0,0,9,18,0,0,0,0,0,0,0,12,2,132,0,0,0,0,20,0,0,0,0,0,0,0,0,54
K22,loc:777,locality,loc:777,777,נחשון,1,1,462,351,350,1,מרצ,159,132,27,0.454286,26,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,6,18,159,0,0,0,132,0,0,0,0,0,0,0,0,0
K22,loc:778,locality,loc:778,778,תרום,1,1,565,452,452,0,מחל,202,85,117,0.446903,17,9,0,0,0,0,38,85,0,0,0,0,0,0,0,12,2,202,4,0,0,0,35,0,0,0,0,0,0,0,0,48
K22,loc:779,locality,loc:779,779,עמינדב,1,1,641,470,470,0,מחל,130,112,18,0.276596,27,2,3,0,0,0,82,36,0,0,0,0,0,0,0,3,19,130,45,0,0,0,112,0,1,0,0,0,0,0,0,10
K22,loc:78,locality,loc:78,78,קריית ענבים,1,1,306,209,209,0,פה,100,40,60,0.478469,39,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,17,40,0,0,0,100,0,0,0,0,0,0,0,0,1
K22,loc:780,locality,loc:780,780,אורה,2,2,847,629,629,0,מחל,187,166,21,0.297297,26,6,0,0,0,0,102,26,0,2,0,0,0,0,0,17,16,187,23,0,0,0,166,1,0,1,0,0,0,0,0,56
K22,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,48,48,30215,21443,21341,102,פה,7868,6141,1727,0.36868,1481,150,72,2,2,0,21,1069,3,21,1,0,1,0,4,253,1115,6141,2071,1,2,0,7868,4,19,2,2,8,6,6,7,1009
K22,loc:783,locality,loc:783,783,אבן ספיר,1,1,495,363,361,2,זץ,149,111,38,0.412742,12,0,1,0,0,0,149,8,0,0,0,0,0,0,0,7,5,111,8,0,0,0,46,0,0,0,0,0,0,1,0,13
K22,loc:784,locality,loc:784,784,בית נחמיה,1,1,623,498,498,0,פה,155,119,36,0.311245,41,3,2,0,0,0,112,11,0,0,0,0,0,0,0,5,15,119,31,0,0,0,155,1,0,0,0,0,0,1,0,2
K22,loc:785,locality,loc:785,785,אחיהוד,1,1,658,515,514,1,מחל,308,66,242,0.599222,3,12,0,0,0,0,6,45,0,0,0,0,0,0,0,31,4,308,3,0,0,0,35,0,0,1,0,0,0,0,0,66
K22,loc:786,locality,loc:786,786,כפר זיתים,1,1,481,356,353,3,מחל,216,33,183,0.611898,9,7,0,0,0,0,2,31,0,0,0,0,0,0,0,14,6,216,0,1,0,0,33,0,0,0,0,0,0,0,2,32
K22,loc:787,locality,loc:787,787,גבעת יערים,2,2,937,714,713,1,מחל,194,147,47,0.27209,49,8,1,0,0,0,119,51,0,0,0,0,0,0,0,17,14,194,73,0,0,0,147,0,1,0,1,0,0,0,1,37
K22,loc:788,locality,loc:788,788,זיתן,2,2,825,646,644,2,מחל,391,86,305,0.607143,32,3,0,0,0,0,7,28,0,0,0,0,0,0,1,14,4,391,4,0,0,0,74,0,0,0,0,0,0,0,0,86
K22,loc:789,locality,loc:789,789,רנן,1,1,433,301,300,1,מחל,121,91,30,0.403333,32,0,1,0,0,0,16,17,0,0,0,0,0,0,0,5,13,121,0,0,0,0,91,0,0,0,0,1,0,0,1,2
K22,loc:79,locality,loc:79,79,דגניה ב',1,1,556,404,402,2,פה,220,73,147,0.547264,73,2,0,1,0,0,1,8,0,0,0,0,0,0,0,1,5,31,59,0,0,0,220,0,0,0,0,0,0,0,1,0
K22,loc:7900,locality,loc:7900,7900,פתח תקווה,308,308,190786,131353,130710,643,מחל,39695,36532,3163,0.303688,5850,6252,99,35,18,0,76,12968,10,120,14,10,10,0,16,2685,13519,39695,2536,32,11,0,36532,35,118,6,13,44,13,18,69,9906
K22,loc:791,locality,loc:791,791,משען,1,1,701,549,549,0,מחל,261,111,150,0.47541,12,6,1,0,1,0,111,33,0,0,0,0,0,0,0,9,9,261,2,0,0,0,53,0,0,1,0,0,0,0,0,50
K22,loc:792,locality,loc:792,792,נתיב השיירה,1,1,405,305,305,0,פה,125,105,20,0.409836,33,2,0,0,0,0,3,8,0,1,0,0,0,0,0,1,4,105,2,0,0,0,125,0,0,0,0,0,0,0,1,20
K22,loc:793,locality,loc:793,793,גבעתי,1,1,644,487,486,1,זץ,162,160,2,0.333333,16,4,0,0,0,0,162,12,0,1,0,0,0,0,0,8,8,160,0,0,0,0,68,1,0,1,0,0,0,1,0,44
K22,loc:794,locality,loc:794,794,עגור,1,1,298,234,233,1,מחל,156,23,133,0.669528,4,10,1,0,0,0,2,7,0,0,0,0,0,0,0,5,2,156,7,0,0,0,16,0,0,0,0,0,0,0,0,23
K22,loc:795,locality,loc:795,795,יערה,1,1,556,394,394,0,מחל,169,107,62,0.428934,22,3,1,0,0,0,2,9,0,0,0,0,0,0,0,4,12,169,3,0,0,0,61,0,0,0,0,0,0,0,1,107
K22,loc:796,locality,loc:796,796,צלפון,1,1,671,498,495,3,מחל,238,75,163,0.480808,22,1,0,0,0,0,58,24,0,2,0,0,0,0,0,25,9,238,11,0,0,0,75,0,0,0,0,0,0,0,0,30
K22,loc:797,locality,loc:797,797,אחיעזר,2,2,1154,998,997,1,שס,456,370,86,0.457372,4,36,0,0,0,0,2,85,0,0,0,0,0,0,0,25,0,370,0,1,0,0,17,0,1,0,0,0,0,0,0,456
K22,loc:798,locality,loc:798,798,יגל,1,1,616,496,495,1,מחל,307,62,245,0.620202,28,10,0,0,0,0,12,10,1,0,0,0,0,0,0,4,4,307,1,0,0,0,62,0,0,0,0,0,0,0,0,56
K22,loc:799,locality,loc:799,799,זכריה,1,1,769,580,579,1,מחל,371,54,317,0.64076,11,3,0,0,0,0,47,19,0,0,0,0,0,0,0,15,6,371,1,0,1,0,54,0,0,0,0,0,0,0,0,51
K22,loc:80,locality,loc:80,80,נהלל,1,1,742,560,558,2,פה,356,62,294,0.637993,55,1,1,0,0,0,2,8,0,1,0,0,0,0,0,0,24,46,62,0,0,0,356,1,0,0,0,0,0,0,0,1
K22,loc:800,locality,loc:800,800,בית חנניה,1,1,616,476,476,0,פה,307,53,254,0.644958,29,1,3,0,0,0,2,8,0,1,0,0,0,0,0,5,21,53,42,0,0,0,307,0,0,0,0,0,0,0,0,4
K22,loc:8000,locality,loc:8000,8000,צפת,40,40,23253,14236,14140,96,מחל,4930,2550,2380,0.348656,232,2317,152,5,0,0,3,939,5,7,0,1,0,0,2,1080,938,4930,65,2,0,0,863,0,4,14,4,6,1,4,16,2550
K22,loc:801,locality,loc:801,801,"חמ""ד",1,1,561,466,465,1,טב,212,86,126,0.455914,11,27,0,0,0,0,12,212,0,0,0,0,0,0,0,31,1,86,4,0,0,0,50,0,1,0,0,0,0,0,0,30
K22,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,661,504,503,1,מחל,156,124,32,0.310139,20,8,0,1,0,0,124,23,0,1,0,0,0,0,0,18,13,156,11,0,0,0,103,0,1,0,0,0,0,1,0,23
K22,loc:803,locality,loc:803,803,יושיביה,1,1,334,265,264,1,שס,102,93,9,0.386364,3,3,0,0,0,0,1,29,0,0,0,0,0,0,0,23,1,93,0,0,0,0,9,0,0,0,0,0,0,0,0,102
K22,loc:804,locality,loc:804,804,אחיסמך,2,2,870,685,683,2,מחל,395,171,224,0.578331,25,2,0,0,0,0,8,14,0,0,0,0,0,0,0,40,3,395,0,0,0,0,25,0,0,0,0,0,0,0,0,171
K22,loc:805,locality,loc:805,805,ישעי,1,1,548,429,428,1,מחל,213,103,110,0.497664,10,24,0,0,0,0,5,46,0,0,0,0,0,0,0,14,3,213,0,0,0,0,10,0,0,0,0,0,0,0,0,103
K22,loc:806,locality,loc:806,806,עין יהב,1,1,528,400,400,0,פה,274,45,229,0.685,45,0,4,0,0,0,15,3,0,0,0,0,0,0,0,1,5,17,36,0,0,0,274,0,0,0,0,0,0,0,0,0
K22,loc:807,locality,loc:807,807,חניאל,1,1,657,488,486,2,פה,290,63,227,0.596708,42,0,3,0,0,0,6,4,0,2,0,0,0,0,0,1,19,55,63,0,0,0,290,0,0,0,0,0,0,0,1,0
K22,loc:808,locality,loc:808,808,ניר אליהו,1,1,419,309,308,1,פה,164,67,97,0.532468,67,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,8,16,49,0,0,0,164,0,0,0,0,0,0,0,0,0
K22,loc:809,locality,loc:809,809,נחם,1,1,413,328,325,3,מחל,179,41,138,0.550769,12,11,0,0,0,0,4,41,0,0,0,0,0,0,0,17,3,179,5,0,0,0,16,0,0,0,0,0,0,0,0,37
K22,loc:810,locality,loc:810,810,עופר,1,1,400,312,311,1,פה,122,74,48,0.392283,36,3,1,0,0,0,8,10,0,0,0,0,0,0,0,4,7,74,45,0,0,0,122,0,0,0,0,0,0,0,0,1
K22,loc:811,locality,loc:811,811,יכיני,1,1,470,371,371,0,מחל,227,38,189,0.61186,22,1,0,1,0,0,7,24,0,0,0,0,0,0,0,16,4,227,2,0,0,0,29,0,0,0,0,0,0,0,0,38
K22,loc:812,locality,loc:812,812,שלומי,8,8,5093,3399,3374,25,מחל,1509,585,924,0.447244,144,34,5,2,1,0,3,155,1,4,1,2,0,0,0,74,428,1509,27,1,0,0,585,0,0,1,0,2,0,3,7,385
K22,loc:813,locality,loc:813,813,עין יעקב,1,1,698,550,549,1,מחל,203,101,102,0.369763,73,2,1,0,0,0,12,43,0,1,0,0,0,0,0,34,25,203,12,0,0,0,101,0,0,0,0,0,0,0,0,42
K22,loc:814,locality,loc:814,814,תלמים,1,1,572,450,449,1,מחל,202,91,111,0.449889,9,21,2,1,0,0,5,36,0,0,0,0,0,0,0,59,0,202,0,0,0,0,21,0,0,0,0,0,0,0,2,91
K22,loc:815,locality,loc:815,815,זבדיאל,1,1,412,350,349,1,מחל,197,93,104,0.56447,1,16,0,0,0,0,4,20,0,0,0,0,0,0,0,11,0,197,0,0,0,0,7,0,0,0,0,0,0,0,0,93
K22,loc:816,locality,loc:816,816,זנוח,1,1,399,298,297,1,מחל,158,49,109,0.531987,8,8,0,0,0,0,26,19,0,0,0,0,0,0,0,9,4,158,3,0,0,0,13,0,0,0,0,0,0,0,0,49
K22,loc:817,locality,loc:817,817,עזריקם,2,2,936,756,753,3,מחל,338,182,156,0.448871,35,2,0,0,0,0,182,18,0,1,0,0,0,0,0,15,11,338,2,0,0,0,100,0,0,0,1,0,0,1,0,47
K22,loc:818,locality,loc:818,818,זרחיה,1,1,483,407,407,0,מחל,190,102,88,0.46683,5,9,0,0,0,0,22,43,1,0,0,0,0,0,0,25,0,190,0,0,0,0,10,0,0,0,0,0,0,0,0,102
K22,loc:819,locality,loc:819,819,אביגדור,1,1,628,489,488,1,פה,277,54,223,0.567623,54,0,0,0,1,0,43,27,0,0,0,0,0,0,0,1,7,36,35,0,0,0,277,0,0,0,0,0,0,0,0,7
K22,loc:82,locality,loc:82,82,עין חרוד (מאוחד),1,1,674,497,497,0,פה,252,122,130,0.507042,122,4,1,0,0,0,2,13,0,0,0,1,0,0,0,1,15,22,61,0,0,0,252,0,0,2,0,0,0,0,0,1
K22,loc:820,locality,loc:820,820,חלץ,1,1,353,245,244,1,מחל,133,28,105,0.545082,16,2,0,1,0,0,17,18,0,0,0,0,0,0,0,7,4,133,2,0,0,0,16,0,0,0,0,0,0,0,0,28
K22,loc:8200,locality,loc:8200,8200,קריית מוצקין,61,61,37610,24680,24493,187,פה,8961,8092,869,0.36586,1463,126,15,5,8,0,8,913,4,22,2,2,5,0,5,264,3290,8092,447,7,2,0,8961,8,10,3,1,10,6,5,17,792
K22,loc:821,locality,loc:821,821,אחוזם,1,1,397,295,295,0,מחל,183,57,126,0.620339,8,0,0,0,0,0,12,7,0,0,0,0,0,0,0,8,2,183,2,0,0,0,15,0,0,0,0,0,0,1,0,57
K22,loc:822,locality,loc:822,822,מטע,1,1,538,393,393,0,מחל,147,83,64,0.374046,41,3,5,0,0,0,12,24,0,0,0,0,0,0,1,3,10,147,56,1,0,0,83,0,0,0,0,0,0,0,0,7
K22,loc:823,locality,loc:823,823,בר גיורא,1,1,410,299,298,1,מחל,146,43,103,0.489933,14,3,2,0,0,0,20,15,0,0,0,0,0,0,0,10,3,146,20,0,0,0,43,0,0,1,0,0,0,0,0,21
K22,loc:824,locality,loc:824,824,כוכב מיכאל,1,1,702,512,511,1,פה,290,86,204,0.567515,86,1,0,1,0,0,5,11,0,1,0,0,0,0,0,2,13,71,28,0,0,0,290,0,0,0,0,0,0,0,0,2
K22,loc:825,locality,loc:825,825,נס הרים,1,1,774,587,587,0,מחל,184,163,21,0.313458,24,2,4,0,0,0,114,35,0,1,0,0,0,0,0,15,6,184,22,1,0,0,163,0,0,0,1,0,0,0,0,15
K22,loc:826,locality,loc:826,826,עוזה,1,1,367,284,284,0,מחל,136,85,51,0.478873,2,15,0,0,0,0,3,27,0,0,0,0,0,0,0,7,2,136,0,0,0,0,7,0,0,0,0,0,0,0,0,85
K22,loc:827,locality,loc:827,827,נווה מבטח,1,1,458,373,372,1,פה,188,61,127,0.505376,33,0,1,0,0,0,61,9,0,0,0,0,0,0,0,2,5,38,31,0,0,0,188,0,0,0,0,0,0,0,0,4
K22,loc:828,locality,loc:828,828,ישרש,1,1,730,549,547,2,מחל,179,144,35,0.327239,13,0,0,0,0,0,144,20,0,0,0,0,0,0,0,6,7,179,11,0,0,0,124,0,1,0,0,0,0,0,0,42
K22,loc:829,locality,loc:829,829,מבטחים,1,1,385,247,247,0,מחל,106,50,56,0.42915,11,1,0,1,0,0,50,11,0,0,0,0,0,0,0,14,4,106,0,0,0,0,25,0,0,0,0,0,0,0,0,24
K22,loc:8300,locality,loc:8300,8300,ראשון לציון,337,337,206016,137633,136978,655,פה,50204,46485,3719,0.366511,7495,1225,104,46,19,0,95,4928,9,128,13,10,10,0,19,1834,15223,46485,2938,42,20,0,50204,38,148,7,8,45,20,20,54,5791
K22,loc:831,locality,loc:831,831,ירוחם,12,12,7328,4854,4798,56,מחל,2001,620,1381,0.417049,220,333,77,1,1,0,2,540,3,8,0,1,0,0,0,93,331,2001,45,4,0,0,506,1,2,1,0,4,2,0,2,620
K22,loc:833,locality,loc:833,833,נורית,1,1,106,87,87,0,פה,31,27,4,0.356322,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,5,27,8,0,0,0,31,0,0,0,0,0,0,0,0,1
K22,loc:836,locality,loc:836,836,גנות,1,1,342,267,267,0,פה,123,65,58,0.460674,20,4,0,0,1,0,8,9,0,1,0,0,0,0,0,3,10,65,17,0,0,0,123,0,0,0,0,0,0,0,0,6
K22,loc:837,locality,loc:837,837,עזריאל,1,1,597,486,484,2,מחל,271,64,207,0.559917,10,10,0,0,0,0,17,64,0,0,0,0,0,0,0,23,5,271,1,0,0,0,46,0,0,0,0,0,0,0,0,37
K22,loc:838,locality,loc:838,838,פדיה,1,1,589,469,467,2,מחל,239,76,163,0.511777,17,0,0,0,0,0,66,16,0,0,0,0,0,0,0,8,7,239,10,0,0,0,76,0,0,0,0,0,0,1,0,27
K22,loc:839,locality,loc:839,839,פתחיה,1,1,612,480,478,2,מחל,177,104,73,0.370293,20,2,0,1,0,0,104,11,0,1,0,0,0,0,0,10,7,177,8,2,0,0,102,0,0,1,0,0,0,0,0,32
K22,loc:84,locality,loc:84,84,תל יוסף,1,1,372,275,272,3,פה,155,55,100,0.569853,55,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,6,9,35,0,0,0,155,0,0,0,0,0,0,0,0,2
K22,loc:840,locality,loc:840,840,כיסופים,1,1,289,147,146,1,אמת,61,47,14,0.417808,61,0,1,0,0,0,1,3,0,1,0,0,0,0,0,2,5,10,14,0,0,0,47,0,0,0,0,0,0,0,0,1
K22,loc:8400,locality,loc:8400,8400,רחובות,170,170,106491,73450,73100,350,פה,23118,20134,2984,0.316252,4150,3309,151,26,8,0,75,5107,2,157,4,5,7,0,19,1951,6188,20134,3235,20,6,0,23118,19,106,5,5,21,10,16,45,5201
K22,loc:841,locality,loc:841,841,אלישמע,2,2,813,631,630,1,מחל,221,160,61,0.350794,27,3,2,0,0,0,114,24,0,0,0,0,0,0,0,5,12,221,11,0,0,0,160,0,0,0,0,0,0,1,0,50
K22,loc:842,locality,loc:842,842,געש,1,1,658,516,516,0,פה,253,164,89,0.49031,53,1,0,0,0,0,2,8,0,0,0,0,0,0,0,1,11,22,164,0,0,0,253,0,0,0,0,0,0,0,0,1
K22,loc:843,locality,loc:843,843,מרגליות,1,1,335,197,197,0,מחל,57,54,3,0.28934,54,2,0,0,0,0,2,8,0,0,0,0,0,0,0,7,4,57,6,0,0,0,43,0,0,0,0,0,2,0,3,9
K22,loc:844,locality,loc:844,844,נחל עוז,1,1,345,236,233,3,פה,113,69,44,0.484979,69,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,9,13,22,0,0,0,113,0,0,0,0,0,0,0,0,1
K22,loc:845,locality,loc:845,845,כפר עזה,1,1,715,501,501,0,פה,288,93,195,0.57485,93,0,2,0,0,0,0,10,0,1,0,0,0,0,0,3,16,21,65,0,0,0,288,0,0,0,0,0,0,0,1,1
K22,loc:846,locality,loc:846,846,שפר,1,1,319,228,228,0,מחל,123,37,86,0.539474,0,16,1,0,0,0,2,13,0,0,0,0,0,0,0,7,4,123,5,0,0,0,37,0,0,0,0,0,0,0,0,20
K22,loc:848,locality,loc:848,848,בית רבן,1,1,341,254,253,1,טב,133,41,92,0.525692,0,8,0,0,0,0,0,133,0,0,0,0,0,0,0,36,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,34
K22,loc:849,locality,loc:849,849,דבירה,1,1,654,513,512,1,פה,275,108,167,0.537109,60,1,0,0,0,0,2,15,0,0,0,0,0,0,0,2,19,29,108,0,0,0,275,1,0,0,0,0,0,0,0,0
K22,loc:85,locality,loc:85,85,כפר יחזקאל,1,1,729,585,585,0,פה,357,71,286,0.610256,71,0,3,0,0,0,5,15,0,1,0,0,0,0,0,4,28,57,42,0,0,0,357,0,0,0,0,0,0,0,0,2
K22,loc:850,locality,loc:850,850,אחיטוב,2,2,708,547,547,0,פה,181,167,14,0.330896,20,1,0,0,0,0,167,16,0,0,0,0,0,0,0,1,2,118,15,0,0,0,181,1,0,0,1,0,0,0,0,24
K22,loc:8500,locality,loc:8500,8500,רמלה,91,91,55469,34117,33717,400,מחל,14578,4630,9948,0.432363,1022,244,4630,7,5,0,35,916,1,34,14,5,10,0,24,697,2191,14578,344,12,46,0,4572,5,47,6,6,15,9,11,10,4221
K22,loc:851,locality,loc:851,851,ניצני עוז,1,1,736,571,571,0,פה,198,134,64,0.34676,48,2,3,0,0,0,128,13,0,0,0,0,0,0,0,2,9,134,23,0,0,0,198,0,0,1,1,0,0,0,0,9
K22,loc:852,locality,loc:852,852,גונן,1,1,338,229,227,2,פה,124,37,87,0.546256,37,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,7,13,36,0,0,0,124,0,0,0,0,0,0,0,0,1
K22,loc:853,locality,loc:853,853,גאליה,2,2,840,635,634,1,פה,375,109,266,0.591483,42,1,1,0,0,0,2,19,0,0,0,0,0,0,0,7,35,109,40,0,0,0,375,0,0,0,0,0,0,0,0,3
K22,loc:854,locality,loc:854,854,רחוב,1,1,324,233,233,0,מחל,171,24,147,0.733906,5,0,0,0,0,0,2,14,0,0,0,0,0,0,0,4,2,171,0,0,0,0,11,0,0,0,0,0,0,0,0,24
K22,loc:856,locality,loc:856,856,שעלבים,1,1,739,639,639,0,טב,445,59,386,0.696401,5,39,0,0,0,0,1,445,0,0,0,0,0,0,0,53,1,59,2,1,0,0,13,0,0,0,0,0,0,0,0,20
K22,loc:857,locality,loc:857,857,כפר אביב,1,1,532,407,407,0,פה,204,58,146,0.501229,37,5,1,31,0,0,0,6,0,1,0,0,0,0,0,4,20,58,33,0,0,0,204,0,0,0,0,0,0,0,0,7
K22,loc:858,locality,loc:858,858,נווה ירק,2,2,842,667,665,2,פה,393,71,322,0.590977,52,2,1,0,0,0,50,14,1,3,0,0,0,0,0,4,27,71,44,0,0,0,393,0,1,0,0,0,0,0,0,2
