election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס
K23,loc:758,locality,loc:758,758,יד חנה,1,1,577,457,457,0,פה,284,84,200,0.621444,58,0,7,1,0,0,4,0,0,0,0,0,0,0,0,16,84,0,0,0,1,0,284,0,0,0,0,0,0,2
K23,loc:759,locality,loc:759,759,יציץ,1,1,578,444,444,0,מחל,307,56,251,0.691441,17,3,0,1,0,0,16,0,0,0,0,0,0,0,0,4,307,0,0,0,3,0,56,0,0,0,0,0,0,37
K23,loc:76,locality,loc:76,76,כפר גלעדי,1,1,565,360,359,1,פה,252,63,189,0.70195,63,0,1,0,0,0,5,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,252,0,0,0,0,0,0,2
K23,loc:760,locality,loc:760,760,בן זכאי,1,1,611,508,505,3,מחל,327,115,212,0.647525,4,3,0,0,0,0,28,0,0,0,0,0,0,0,0,5,327,0,0,0,0,0,23,0,0,0,0,0,0,115
K23,loc:7600,locality,loc:7600,7600,עכו,70,70,42009,26526,26354,172,מחל,10389,7805,2584,0.39421,395,140,7805,11,3,0,672,3,1,5,4,2,2,4,7,2579,10389,8,3,2,74,5,2283,5,3,11,4,7,9,1918
K23,loc:761,locality,loc:761,761,שובה,1,1,419,340,340,0,מחל,226,63,163,0.664706,1,5,0,0,0,0,63,0,0,0,0,0,0,0,0,0,226,1,0,0,4,0,11,1,0,0,0,0,0,28
K23,loc:762,locality,loc:762,762,בטחה,1,1,609,476,473,3,מחל,300,90,210,0.634249,5,7,0,0,0,0,32,0,0,0,0,0,0,0,0,2,300,0,0,0,3,0,34,0,0,0,0,0,0,90
K23,loc:763,locality,loc:763,763,שתולים,2,2,1413,1068,1066,2,מחל,598,273,325,0.560976,31,7,0,0,0,0,60,0,0,0,0,0,0,0,0,22,598,1,0,0,12,0,273,1,0,0,0,0,0,61
K23,loc:764,locality,loc:764,764,כפר מרדכי,1,1,461,363,362,1,פה,253,56,197,0.698895,56,1,1,0,0,0,3,0,0,0,0,0,0,0,0,9,36,0,0,0,0,0,253,0,0,0,0,0,1,2
K23,loc:765,locality,loc:765,765,משגב דב,1,1,500,392,392,0,פה,240,92,148,0.612245,44,0,1,0,0,0,8,0,0,0,0,0,0,0,0,6,92,0,0,0,1,0,240,0,0,0,0,0,0,0
K23,loc:766,locality,loc:766,766,קוממיות,1,1,253,183,183,0,ג,177,3,174,0.967213,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
K23,loc:767,locality,loc:767,767,פורת,2,2,904,673,670,3,מחל,416,140,276,0.620896,5,8,1,1,0,0,32,0,0,0,0,1,0,0,0,11,416,0,0,0,11,0,44,0,0,0,0,0,0,140
K23,loc:768,locality,loc:768,768,כרמייה,1,1,459,344,344,0,פה,171,80,91,0.497093,80,0,4,0,0,0,6,0,0,0,0,0,0,0,0,5,75,1,0,0,1,0,171,0,0,0,1,0,0,0
K23,loc:769,locality,loc:769,769,ניר עציון,1,1,411,320,320,0,טב,162,71,91,0.50625,10,7,1,0,0,0,162,0,0,0,0,0,0,1,0,3,71,0,0,0,4,0,53,1,0,0,0,0,0,7
K23,loc:77,locality,loc:77,77,איילת השחר,2,2,818,587,585,2,פה,370,124,246,0.632479,124,2,2,2,0,0,11,0,1,0,0,0,0,0,0,20,50,0,0,1,0,0,370,1,0,0,0,0,0,1
K23,loc:7700,locality,loc:7700,7700,עפולה,67,67,41761,26407,26244,163,מחל,13820,4571,9249,0.526597,664,1135,63,24,1,0,896,1,1,5,2,3,3,2,6,2778,13820,12,4,3,154,1,4571,10,6,16,2,3,4,2054
K23,loc:771,locality,loc:771,771,מבוא ביתר,1,1,613,462,462,0,מחל,189,164,25,0.409091,45,4,1,0,0,0,34,0,0,0,0,0,0,0,0,19,189,1,0,0,1,0,164,0,0,0,0,0,0,4
K23,loc:772,locality,loc:772,772,אמונים,1,1,713,512,511,1,מחל,204,203,1,0.399217,22,4,1,0,0,0,13,0,0,0,0,0,0,0,0,17,204,0,0,0,2,0,203,0,0,0,0,0,0,45
K23,loc:773,locality,loc:773,773,עמיקם,1,1,523,395,394,1,פה,225,69,156,0.571066,65,1,5,0,0,0,13,0,0,0,0,0,0,0,0,13,69,1,0,0,0,0,225,0,0,0,0,0,0,2
K23,loc:774,locality,loc:774,774,צוריאל,1,1,294,216,214,2,מחל,133,37,96,0.621495,14,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,133,0,0,0,2,0,37,0,0,0,0,0,0,16
K23,loc:775,locality,loc:775,775,יד נתן,1,1,423,323,323,0,פה,220,57,163,0.681115,21,1,1,0,0,0,7,0,0,0,0,0,0,0,0,8,57,1,0,0,1,0,220,0,0,0,0,0,0,6
K23,loc:776,locality,loc:776,776,מחסיה,1,1,318,261,261,0,מחל,158,52,106,0.605364,5,9,0,0,0,0,8,0,0,0,0,0,0,0,0,1,158,0,0,0,4,0,24,0,0,0,0,0,0,52
K23,loc:777,locality,loc:777,777,נחשון,1,1,467,347,344,3,פה,165,145,20,0.479651,145,0,11,1,0,0,2,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,165,0,0,0,0,0,0,1
K23,loc:778,locality,loc:778,778,תרום,1,1,576,472,471,1,מחל,254,85,169,0.539278,9,7,0,0,0,0,85,0,0,0,0,0,0,0,0,1,254,1,0,0,2,0,65,0,0,0,0,0,0,47
K23,loc:779,locality,loc:779,779,עמינדב,1,1,634,449,448,1,מחל,177,159,18,0.395089,53,1,1,1,0,0,34,0,0,0,0,0,0,0,0,9,177,0,0,0,0,0,159,0,0,0,0,0,0,13
K23,loc:78,locality,loc:78,78,קריית ענבים,1,1,305,205,205,0,פה,105,66,39,0.512195,66,0,3,0,0,0,1,0,0,0,0,0,0,0,0,6,21,1,0,0,0,0,105,0,0,0,0,0,0,2
K23,loc:780,locality,loc:780,780,אורה,2,2,840,602,601,1,מחל,279,178,101,0.464226,39,4,0,0,0,0,26,0,0,0,0,0,0,0,0,13,279,0,0,0,6,0,178,0,0,0,0,0,0,56
K23,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,48,48,30567,21841,21758,83,פה,8738,7227,1511,0.401599,2380,154,163,15,0,0,999,0,4,1,1,2,1,1,1,883,7227,16,2,0,42,2,8738,2,3,2,5,1,2,1111
K23,loc:783,locality,loc:783,783,אבן ספיר,1,1,497,351,349,2,מחל,219,73,146,0.627507,19,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,219,0,0,0,2,0,73,0,0,0,0,0,0,13
K23,loc:784,locality,loc:784,784,בית נחמיה,1,1,622,471,467,4,פה,205,166,39,0.438972,63,2,3,1,0,0,14,0,0,0,0,0,0,0,0,5,166,1,0,0,2,0,205,0,0,0,0,0,0,5
K23,loc:785,locality,loc:785,785,אחיהוד,1,1,659,512,506,6,מחל,340,71,269,0.671937,4,8,0,0,0,0,45,0,0,0,0,0,0,0,1,3,340,0,0,0,5,0,29,0,0,0,0,0,0,71
K23,loc:786,locality,loc:786,786,כפר זיתים,1,1,474,356,356,0,מחל,248,38,210,0.696629,3,6,0,1,0,0,24,0,0,0,0,0,0,1,0,0,248,0,0,0,2,0,38,0,0,0,0,0,1,32
K23,loc:787,locality,loc:787,787,גבעת יערים,2,2,933,704,701,3,מחל,280,187,93,0.399429,95,9,4,1,0,0,56,0,0,0,0,0,0,0,0,16,280,0,0,0,9,0,187,0,0,0,1,0,0,43
K23,loc:788,locality,loc:788,788,זיתן,2,2,817,694,693,1,מחל,469,96,373,0.676768,15,6,0,0,0,0,14,0,0,0,0,0,0,0,1,6,469,1,0,0,4,0,81,0,0,0,0,0,0,96
K23,loc:789,locality,loc:789,789,רנן,1,1,443,318,316,2,מחל,159,110,49,0.503165,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,159,0,0,0,3,0,110,0,0,0,0,0,0,2
K23,loc:79,locality,loc:79,79,דגניה ב',1,1,567,404,403,1,פה,262,90,172,0.650124,90,1,0,0,0,0,10,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,262,0,0,0,0,0,0,0
K23,loc:7900,locality,loc:7900,7900,פתח תקווה,308,308,191908,132135,131489,646,מחל,47257,37442,9815,0.359399,5045,6346,191,118,5,0,11937,4,10,1,13,3,6,16,28,11421,47257,104,26,11,565,10,37442,34,20,21,9,13,28,10805
K23,loc:791,locality,loc:791,791,משען,1,1,709,569,567,2,מחל,370,61,309,0.652557,14,9,0,1,0,0,42,0,0,0,0,0,0,0,0,10,370,0,0,0,2,0,61,0,0,0,0,0,0,58
K23,loc:792,locality,loc:792,792,נתיב השיירה,1,1,402,307,307,0,פה,135,127,8,0.439739,16,1,1,0,0,0,6,0,0,0,0,0,0,0,1,4,127,0,0,0,0,0,135,0,0,0,0,0,0,16
K23,loc:793,locality,loc:793,793,גבעתי,1,1,654,493,491,2,מחל,256,112,144,0.521385,21,3,0,1,0,0,33,0,0,0,0,0,0,0,0,7,256,0,0,0,0,0,112,0,0,0,0,0,0,58
K23,loc:794,locality,loc:794,794,עגור,1,1,302,242,242,0,מחל,160,35,125,0.661157,10,14,1,0,0,0,2,0,0,0,0,0,0,0,0,1,160,0,0,0,2,0,17,0,0,0,0,0,0,35
K23,loc:795,locality,loc:795,795,יערה,1,1,557,403,401,2,מחל,188,91,97,0.468828,17,3,5,2,0,0,13,0,0,0,0,0,0,0,0,11,188,0,0,0,1,0,70,0,0,0,0,0,0,91
K23,loc:796,locality,loc:796,796,צלפון,1,1,677,518,515,3,מחל,339,87,252,0.658252,16,3,0,0,0,0,24,0,0,0,0,0,0,0,0,6,339,0,0,0,7,0,87,0,0,0,0,0,0,33
K23,loc:797,locality,loc:797,797,אחיעזר,2,2,1178,1026,1022,4,שס,471,409,62,0.460861,0,33,0,0,0,0,93,0,0,0,0,0,0,0,0,1,409,0,0,0,2,0,13,0,0,0,0,0,0,471
K23,loc:798,locality,loc:798,798,יגל,1,1,616,494,493,1,מחל,329,60,269,0.667343,21,10,0,0,0,0,10,0,0,0,0,0,1,0,0,4,329,0,0,0,0,0,60,1,0,0,0,0,0,57
K23,loc:799,locality,loc:799,799,זכריה,1,1,764,588,587,1,מחל,432,63,369,0.735945,9,0,0,1,0,0,14,0,0,0,0,0,0,0,0,5,432,0,0,0,2,0,63,0,0,0,0,0,0,61
K23,loc:80,locality,loc:80,80,נהלל,1,1,743,563,561,2,פה,394,94,300,0.702317,94,0,1,0,0,0,13,0,0,0,0,0,0,0,0,8,47,0,0,0,0,0,394,2,0,0,0,0,1,1
K23,loc:800,locality,loc:800,800,בית חנניה,1,1,612,461,461,0,פה,311,59,252,0.67462,48,1,3,1,0,0,10,0,0,0,0,0,0,0,0,21,59,0,0,0,1,0,311,1,0,0,0,0,0,5
K23,loc:8000,locality,loc:8000,8000,צפת,40,40,23506,14713,14622,91,מחל,5785,2880,2905,0.395637,170,2656,243,5,1,0,948,1,2,0,0,1,2,1,1,833,5785,8,6,2,200,4,850,1,1,6,0,5,10,2880
K23,loc:801,locality,loc:801,801,"חמ""ד",1,1,570,478,476,2,טב,215,132,83,0.451681,6,25,0,0,0,0,215,0,0,0,0,0,0,0,0,2,132,0,0,0,4,0,58,0,0,0,0,0,0,34
K23,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,651,482,481,1,מחל,254,112,142,0.528067,22,7,0,0,0,0,31,0,0,0,0,0,0,0,0,15,254,0,0,0,6,0,112,0,0,0,0,0,0,34
K23,loc:803,locality,loc:803,803,יושיביה,1,1,337,272,271,1,מחל,135,98,37,0.498155,3,9,0,0,0,0,24,0,0,0,0,0,0,0,0,1,135,0,0,0,1,0,0,0,0,0,0,0,0,98
K23,loc:804,locality,loc:804,804,אחיסמך,2,2,878,744,742,2,מחל,512,169,343,0.690027,8,5,0,0,0,0,12,0,0,0,0,0,0,0,0,3,512,0,0,0,7,0,26,0,0,0,0,0,0,169
K23,loc:805,locality,loc:805,805,ישעי,1,1,549,430,427,3,מחל,246,106,140,0.576112,4,26,0,0,0,0,26,0,0,0,0,0,0,0,0,1,246,1,0,1,3,0,13,0,0,0,0,0,0,106
K23,loc:806,locality,loc:806,806,עין יהב,1,1,537,386,386,0,פה,301,46,255,0.779793,46,0,6,0,0,0,7,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,301,0,0,0,0,0,0,0
K23,loc:807,locality,loc:807,807,חניאל,1,1,657,468,466,2,פה,331,64,267,0.7103,53,1,3,0,0,0,5,0,0,0,0,0,0,0,0,8,64,0,0,0,0,0,331,1,0,0,0,0,0,0
K23,loc:808,locality,loc:808,808,ניר אליהו,1,1,417,302,301,1,פה,174,94,80,0.578073,94,0,1,1,0,0,2,0,0,0,0,0,0,0,0,7,20,1,0,0,0,0,174,1,0,0,0,0,0,0
K23,loc:809,locality,loc:809,809,נחם,1,1,418,333,332,1,מחל,206,42,164,0.620482,8,10,1,0,0,0,32,0,0,0,0,0,0,0,0,4,206,0,1,0,4,0,23,0,0,0,0,1,0,42
K23,loc:810,locality,loc:810,810,עופר,1,1,395,299,298,1,פה,136,80,56,0.456376,51,3,5,0,0,0,12,0,0,0,0,0,0,0,0,6,80,2,0,0,2,0,136,0,0,0,0,0,0,1
K23,loc:811,locality,loc:811,811,יכיני,1,1,473,383,383,0,מחל,269,38,231,0.70235,17,1,0,0,0,0,22,0,0,0,0,0,0,0,0,2,269,0,0,0,5,0,29,0,0,0,0,0,0,38
K23,loc:812,locality,loc:812,812,שלומי,8,8,5217,3496,3485,11,מחל,1766,598,1168,0.506743,93,22,9,0,0,0,123,1,0,0,0,0,0,0,1,398,1766,0,0,0,16,0,598,0,3,0,0,0,0,455
K23,loc:813,locality,loc:813,813,עין יעקב,1,1,712,563,562,1,מחל,281,134,147,0.5,36,3,1,0,0,0,43,0,0,0,0,0,0,0,0,18,281,0,0,0,3,0,134,0,0,0,0,0,0,43
K23,loc:814,locality,loc:814,814,תלמים,1,1,567,448,446,2,מחל,245,95,150,0.549327,2,29,2,1,0,0,35,0,0,0,0,0,0,0,0,0,245,1,0,0,12,0,24,0,0,0,0,0,0,95
K23,loc:815,locality,loc:815,815,זבדיאל,1,1,415,353,353,0,מחל,218,95,123,0.617564,1,18,0,0,0,0,11,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,10,0,0,0,0,0,0,95
K23,loc:816,locality,loc:816,816,זנוח,1,1,398,289,288,1,מחל,196,49,147,0.680556,4,2,1,0,0,0,12,0,0,0,0,0,0,0,0,4,196,0,0,0,6,0,14,0,0,0,0,0,0,49
K23,loc:817,locality,loc:817,817,עזריקם,2,2,949,746,744,2,מחל,499,122,377,0.670699,22,2,0,0,0,0,20,0,0,0,0,0,0,0,1,11,499,0,0,0,3,0,122,0,0,0,0,0,0,64
K23,loc:818,locality,loc:818,818,זרחיה,1,1,488,419,418,1,מחל,235,119,116,0.562201,2,8,0,0,0,0,43,0,0,0,0,0,0,0,0,1,235,0,0,0,5,0,5,0,0,0,0,0,0,119
K23,loc:819,locality,loc:819,819,אביגדור,1,1,617,488,484,4,פה,326,62,264,0.673554,62,0,0,0,0,0,31,0,0,0,0,0,0,0,0,4,55,0,0,0,0,0,326,0,0,0,0,0,0,6
K23,loc:82,locality,loc:82,82,עין חרוד (מאוחד),1,1,684,496,496,0,פה,300,125,175,0.604839,125,4,0,0,0,0,16,0,0,0,0,0,0,0,0,11,35,1,0,0,3,0,300,0,0,1,0,0,0,0
K23,loc:820,locality,loc:820,820,חלץ,1,1,354,259,258,1,מחל,167,30,137,0.647287,8,1,1,0,0,0,18,0,0,0,0,0,0,0,0,3,167,0,0,0,4,0,26,0,0,0,0,0,0,30
K23,loc:8200,locality,loc:8200,8200,קריית מוצקין,63,63,37981,24829,24675,154,מחל,9764,9199,565,0.395704,1078,125,30,19,1,0,790,4,2,1,4,3,2,4,5,2745,9764,15,6,5,62,1,9199,7,6,5,2,3,12,775
K23,loc:821,locality,loc:821,821,אחוזם,1,1,396,277,277,0,מחל,190,63,127,0.685921,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,190,0,0,0,2,0,11,0,0,0,0,0,0,63
K23,loc:822,locality,loc:822,822,מטע,1,1,545,399,398,1,מחל,179,96,83,0.449749,74,3,7,1,0,0,25,0,0,0,0,0,0,0,0,6,179,0,0,0,0,0,96,0,0,0,0,0,0,7
K23,loc:823,locality,loc:823,823,בר גיורא,1,1,412,311,310,1,מחל,182,48,134,0.587097,26,3,1,0,0,0,18,0,0,0,0,0,0,0,0,4,182,0,0,0,2,0,48,0,0,0,0,0,0,26
K23,loc:824,locality,loc:824,824,כוכב מיכאל,1,1,701,519,514,5,פה,318,100,218,0.618677,70,0,0,0,1,0,14,0,0,0,0,0,0,0,0,7,100,0,0,0,1,0,318,0,0,0,0,0,0,3
K23,loc:825,locality,loc:825,825,נס הרים,1,1,786,597,596,1,מחל,266,206,60,0.446309,46,7,4,0,0,0,33,0,0,0,0,0,0,0,0,9,266,0,0,0,1,0,206,0,0,0,0,0,0,24
K23,loc:826,locality,loc:826,826,עוזה,1,1,366,289,288,1,מחל,146,93,53,0.506944,0,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,10,0,0,0,0,0,0,93
K23,loc:827,locality,loc:827,827,נווה מבטח,1,1,454,358,358,0,פה,218,64,154,0.608939,51,3,1,0,0,0,12,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,218,0,0,0,0,0,0,4
K23,loc:828,locality,loc:828,828,ישרש,1,1,727,520,520,0,מחל,279,150,129,0.536538,23,0,0,1,0,0,19,0,0,0,0,1,0,0,0,3,279,1,0,0,1,0,150,0,0,0,0,0,0,42
K23,loc:829,locality,loc:829,829,מבטחים,1,1,389,240,240,0,מחל,136,40,96,0.566667,7,2,0,0,0,0,20,0,0,0,0,0,0,0,0,5,136,0,0,0,4,0,40,0,0,0,0,2,0,24
K23,loc:8300,locality,loc:8300,8300,ראשון לציון,340,340,207038,138490,137894,596,מחל,55394,50944,4450,0.401714,6268,1166,190,121,2,0,4424,15,9,2,3,6,9,10,25,12502,55394,88,11,6,413,8,50944,30,16,30,7,16,28,6151
K23,loc:831,locality,loc:831,831,ירוחם,12,12,7435,4993,4941,52,מחל,2350,645,1705,0.475612,157,311,88,5,1,0,527,0,0,0,0,1,0,0,3,304,2350,2,0,1,12,1,532,0,1,0,0,0,0,645
K23,loc:833,locality,loc:833,833,נורית,1,1,111,93,93,0,פה,41,31,10,0.44086,7,2,1,0,0,0,6,0,1,0,0,0,0,0,0,1,31,0,0,0,1,0,41,0,0,0,0,0,0,2
K23,loc:836,locality,loc:836,836,גנות,1,1,351,269,268,1,פה,139,84,55,0.518657,23,5,0,0,0,0,6,0,0,0,0,0,0,0,0,8,84,0,0,0,0,0,139,0,0,0,0,0,0,3
K23,loc:837,locality,loc:837,837,עזריאל,1,1,608,499,499,0,מחל,319,60,259,0.639279,10,12,0,0,0,0,60,0,0,0,0,0,0,0,0,3,319,1,0,0,3,0,44,1,0,0,0,0,0,46
K23,loc:838,locality,loc:838,838,פדיה,1,1,598,465,464,1,מחל,290,99,191,0.625,13,0,0,1,0,0,19,0,0,0,0,0,0,0,0,6,290,0,0,0,3,0,99,0,0,0,0,0,0,33
K23,loc:839,locality,loc:839,839,פתחיה,1,1,612,482,478,4,מחל,262,138,124,0.548117,15,1,0,0,0,0,17,0,0,0,0,0,0,0,0,9,262,0,0,0,3,0,138,0,0,0,0,0,0,33
K23,loc:84,locality,loc:84,84,תל יוסף,1,1,370,277,277,0,פה,180,66,114,0.649819,66,0,3,0,0,0,9,0,0,0,0,0,0,0,0,7,9,0,1,0,0,0,180,0,0,0,0,0,0,2
K23,loc:840,locality,loc:840,840,כיסופים,1,1,313,157,156,1,פה,67,62,5,0.429487,62,0,2,0,0,0,6,0,0,0,0,0,0,0,0,3,14,0,0,0,2,0,67,0,0,0,0,0,0,0
K23,loc:8400,locality,loc:8400,8400,רחובות,171,171,107289,74296,73986,310,מחל,25292,24095,1197,0.341848,4854,3283,257,71,1,0,4644,3,17,1,3,7,4,5,7,5204,25292,50,14,5,443,7,24095,14,8,13,12,7,21,5644
K23,loc:841,locality,loc:841,841,אלישמע,2,2,812,632,627,5,מחל,313,185,128,0.499203,22,2,2,2,0,0,30,0,0,0,0,0,0,0,0,4,313,1,0,0,2,0,185,1,0,0,0,0,0,63
K23,loc:842,locality,loc:842,842,געש,1,1,672,524,523,1,פה,305,165,140,0.583174,165,1,7,0,0,0,8,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,305,0,0,0,0,0,0,2
K23,loc:843,locality,loc:843,843,מרגליות,1,1,342,196,196,0,מחל,95,43,52,0.484694,32,4,1,0,0,0,4,0,0,0,0,0,0,0,0,3,95,0,1,0,3,0,43,0,0,0,0,0,0,10
K23,loc:844,locality,loc:844,844,נחל עוז,1,1,352,251,250,1,פה,144,73,71,0.576,73,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,22,0,0,0,1,0,144,0,0,0,0,0,0,1
K23,loc:845,locality,loc:845,845,כפר עזה,1,1,727,532,532,0,פה,343,116,227,0.644737,116,0,5,1,0,0,18,0,0,0,0,0,0,0,0,10,36,0,0,0,2,0,343,0,0,0,0,0,0,1
K23,loc:846,locality,loc:846,846,שפר,1,1,321,227,227,0,מחל,138,39,99,0.60793,13,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,138,1,0,0,2,0,39,0,0,0,0,0,0,19
K23,loc:848,locality,loc:848,848,בית רבן,1,1,331,248,248,0,טב,122,77,45,0.491935,0,13,0,0,0,0,122,0,0,0,0,0,0,0,0,0,77,0,0,0,6,0,1,0,0,0,0,0,0,29
K23,loc:849,locality,loc:849,849,דבירה,1,1,651,490,490,0,פה,288,129,159,0.587755,129,4,2,0,0,0,11,0,1,0,0,0,0,0,0,10,45,0,0,0,0,0,288,0,0,0,0,0,0,0
K23,loc:85,locality,loc:85,85,כפר יחזקאל,1,1,727,595,593,2,פה,413,72,341,0.696459,72,3,3,3,0,0,12,0,0,0,0,0,0,0,0,15,66,1,0,0,1,0,413,1,0,0,0,0,0,3
K23,loc:850,locality,loc:850,850,אחיטוב,2,2,714,546,542,4,פה,230,201,29,0.424354,28,2,3,0,0,0,14,0,0,0,0,0,0,0,0,14,201,1,0,0,0,0,230,0,0,0,0,0,0,49
K23,loc:8500,locality,loc:8500,8500,רמלה,91,91,55672,35652,35294,358,מחל,17113,6054,11059,0.48487,730,251,6054,17,6,0,765,0,4,6,1,2,1,6,6,1800,17113,22,8,4,147,7,3919,6,6,12,5,5,8,4383
K23,loc:851,locality,loc:851,851,ניצני עוז,1,1,743,572,571,1,פה,240,212,28,0.420315,66,1,3,0,0,0,21,0,0,0,0,0,0,0,0,13,212,0,0,0,1,0,240,0,0,0,1,0,1,12
K23,loc:852,locality,loc:852,852,גונן,1,1,343,234,234,0,פה,156,56,100,0.666667,56,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,156,0,0,0,0,0,0,0
K23,loc:853,locality,loc:853,853,גאליה,2,2,835,643,641,2,פה,385,154,231,0.600624,55,5,2,0,0,0,12,0,0,0,0,0,0,0,0,25,154,0,0,1,0,0,385,0,0,0,0,0,0,2
K23,loc:854,locality,loc:854,854,רחוב,1,1,328,246,246,0,מחל,194,21,173,0.788618,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,10,0,0,0,0,0,0,21
K23,loc:856,locality,loc:856,856,שעלבים,1,1,745,638,638,0,טב,445,98,347,0.697492,4,50,0,1,0,0,445,0,0,0,0,0,0,0,0,0,98,0,0,0,7,0,11,1,0,0,0,0,0,21
K23,loc:857,locality,loc:857,857,כפר אביב,1,1,536,411,411,0,פה,255,86,169,0.620438,41,3,1,0,0,0,9,0,0,0,0,0,0,0,0,9,86,0,0,0,2,0,255,0,0,0,0,0,0,5
K23,loc:858,locality,loc:858,858,נווה ירק,2,2,848,671,670,1,פה,465,93,372,0.69403,55,1,2,1,0,0,26,0,0,0,0,0,0,0,0,21,93,0,0,0,1,0,465,0,0,0,0,0,0,5
K23,loc:859,locality,loc:859,859,כסלון,1,1,277,213,213,0,מחל,129,44,85,0.605634,11,1,1,1,0,0,6,0,0,0,0,0,0,0,0,3,129,0,0,0,0,0,16,1,0,0,0,0,0,44
K23,loc:86,locality,loc:86,86,גבע,1,1,514,376,376,0,פה,265,93,172,0.704787,93,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,265,0,0,0,0,0,0,0
K23,loc:8600,locality,loc:8600,8600,רמת גן,206,206,132937,87752,87421,331,פה,40735,24965,15770,0.465964,8641,1041,573,114,5,0,3653,6,4,2,3,6,4,6,13,3918,24965,54,5,6,259,1,40735,29,9,7,2,12,16,3332
K23,loc:861,locality,loc:861,861,שדה אליעזר,1,1,626,458,457,1,פה,210,146,64,0.459519,41,9,1,0,0,0,26,0,0,0,0,0,0,0,0,12,146,3,1,0,0,0,210,0,0,0,0,0,0,8
K23,loc:862,locality,loc:862,862,גני יוחנן,1,1,531,400,399,1,פה,195,145,50,0.488722,24,3,1,0,0,0,15,0,0,0,0,0,0,0,0,3,145,0,0,0,1,0,195,1,0,0,0,0,0,11
K23,loc:863,locality,loc:863,863,גינתון,1,1,656,519,517,2,פה,290,123,167,0.560928,56,0,2,0,0,0,18,0,0,0,0,0,0,0,0,10,123,0,0,0,4,0,290,0,0,0,0,0,0,14
K23,loc:864,locality,loc:864,864,בקוע,1,1,540,430,429,1,מחל,238,102,136,0.554779,30,1,0,0,0,0,18,0,0,0,0,0,0,0,0,4,238,0,0,0,4,0,102,1,0,0,0,0,0,31
K23,loc:865,locality,loc:865,865,שיבולים,1,1,263,204,202,2,מחל,139,28,111,0.688119,5,2,0,0,0,0,28,0,0,0,0,0,0,0,0,3,139,0,0,0,2,0,8,0,0,0,0,0,0,15
K23,loc:866,locality,loc:866,866,יטבתה,1,1,683,436,436,0,פה,226,162,64,0.518349,162,0,5,0,0,0,6,0,0,0,0,0,0,0,0,14,20,0,0,0,1,0,226,0,0,0,0,0,0,2
K23,loc:868,locality,loc:868,868,אלוני יצחק,1,1,120,23,23,0,פה,13,3,10,0.565217,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,13,0,0,0,0,0,0,0
K23,loc:870,locality,loc:870,870,גבעת השלושה,1,1,500,386,386,0,פה,238,88,150,0.61658,88,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2,46,0,0,0,1,0,238,0,0,0,0,0,0,3
K23,loc:8700,locality,loc:8700,8700,רעננה,106,106,65757,44302,44155,147,פה,20461,11952,8509,0.46339,3319,738,119,49,3,0,4199,1,2,0,0,1,1,3,2,1260,11952,20,3,2,134,1,20461,6,3,1,3,7,6,1859
K23,loc:871,locality,loc:871,871,עינת,1,1,575,474,474,0,פה,295,126,169,0.622363,126,0,2,1,0,0,3,0,0,0,0,0,0,0,1,7,36,1,0,0,0,0,295,2,0,0,0,0,0,0
K23,loc:872,locality,loc:872,872,גאולי תימן,1,1,261,207,207,0,מחל,108,35,73,0.521739,6,0,28,0,0,0,16,0,0,0,0,0,0,0,0,2,108,1,1,0,2,0,35,0,0,0,0,0,1,7
K23,loc:873,locality,loc:873,873,שלווה,1,1,388,326,324,2,מחל,223,60,163,0.688272,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,3,223,0,0,0,2,0,9,0,0,0,0,0,0,60
