election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ג,ד,הי,הפ,הק,ו,ז,זה,זך,טב,יק,כן,מחל,מרץ,נ,ני,נץ,נק,עם,פ,פה,פז,פי,פך,פנ,פץ,ץ,צפ,צק,ק,קנ,רק,שס
K19,loc:745,locality,loc:745,745,גמזו,1,1,606,497,495,2,טב,295,48,247,0.59596,6,25,0,0,0,0,0,2,0,2,295,0,5,48,3,0,0,36,0,1,0,16,4,0,0,0,0,13,1,0,0,4,2,32
K19,loc:746,locality,loc:746,746,ברכיה,2,2,677,543,537,6,שס,231,133,98,0.430168,2,5,0,0,0,0,0,1,0,0,100,0,7,133,0,0,0,16,0,0,0,8,5,0,0,0,6,19,1,0,0,3,0,231
K19,loc:747,locality,loc:747,747,בית שקמה,1,1,493,264,264,0,מחל,135,43,92,0.511364,9,6,0,0,1,0,0,2,0,0,34,0,4,135,1,0,0,2,0,0,0,13,2,0,0,0,0,2,7,0,0,3,0,43
K19,loc:748,locality,loc:748,748,מסלול,1,1,375,261,261,0,מחל,67,51,16,0.256705,45,1,0,0,0,0,1,0,0,0,21,0,25,67,4,0,0,4,0,0,0,51,0,0,0,0,0,11,11,0,0,1,1,18
K19,loc:749,locality,loc:749,749,פטיש,1,1,561,391,390,1,שס,150,69,81,0.384615,15,1,0,0,0,0,0,1,0,0,66,0,47,69,0,1,0,4,0,1,0,5,3,0,0,0,0,8,17,0,0,2,0,150
K19,loc:750,locality,loc:750,750,פדויים,1,1,283,181,181,0,מחל,60,38,22,0.331492,6,3,0,0,0,0,0,1,0,0,38,0,8,60,1,0,0,7,0,0,0,9,5,0,0,0,1,4,4,0,0,2,0,32
K19,loc:7500,locality,loc:7500,7500,סח'נין,27,27,17493,13347,13248,99,עם,6738,3980,2758,0.508605,65,22,2015,0,1,2,3980,6,0,4,8,1,19,121,78,0,1,9,1,6738,0,5,0,1,0,2,2,36,84,9,5,2,3,28
K19,loc:751,locality,loc:751,751,בית מאיר,1,1,359,269,266,3,טב,107,52,55,0.402256,1,32,0,0,0,0,0,0,0,0,107,0,1,52,0,0,0,20,0,0,0,7,6,0,0,0,0,8,0,0,0,2,0,30
K19,loc:752,locality,loc:752,752,תעוז,1,1,396,298,297,1,מחל,73,70,3,0.245791,21,0,0,0,0,0,1,3,0,0,70,0,1,73,17,0,0,5,0,0,0,41,3,0,0,0,0,4,13,0,1,3,1,40
K19,loc:753,locality,loc:753,753,ינוב,1,1,569,420,417,3,מחל,116,109,7,0.278177,63,2,0,0,0,0,1,6,0,0,27,0,9,116,18,0,0,7,0,0,0,109,1,0,0,0,0,7,16,0,0,9,0,26
K19,loc:755,locality,loc:755,755,גורן,1,1,352,250,249,1,שס,101,71,30,0.405622,18,1,0,0,0,0,0,1,0,0,25,0,6,71,1,0,0,1,0,0,0,16,1,0,0,0,0,5,2,0,0,0,0,101
K19,loc:756,locality,loc:756,756,בית עזרא,2,2,772,577,570,7,מחל,146,101,45,0.25614,101,1,0,0,0,0,0,4,0,0,59,3,44,146,11,0,0,6,1,0,0,76,1,0,0,0,0,6,45,0,0,8,1,57
K19,loc:757,locality,loc:757,757,מצליח,2,2,918,648,639,9,מחל,225,103,122,0.352113,86,0,0,1,0,0,0,3,0,3,60,0,22,225,7,0,0,11,1,0,0,103,2,0,0,1,3,12,45,0,0,7,1,46
K19,loc:758,locality,loc:758,758,יד חנה,1,1,409,332,332,0,מחל,81,69,12,0.243976,69,1,0,0,0,0,5,2,0,1,12,4,5,81,48,0,0,6,0,0,0,67,0,0,0,0,0,1,18,0,5,5,0,2
K19,loc:759,locality,loc:759,759,יציץ,1,1,498,322,319,3,מחל,137,50,87,0.429467,27,4,0,0,0,0,1,1,0,0,50,0,7,137,4,0,0,5,0,0,0,30,1,0,0,1,0,2,5,1,0,4,0,39
K19,loc:76,locality,loc:76,76,כפר גלעדי,1,1,536,353,350,3,אמת,126,86,40,0.36,126,2,0,0,1,0,0,14,0,2,7,0,7,19,24,0,0,2,0,0,0,52,0,0,0,0,0,3,86,0,0,3,1,1
K19,loc:760,locality,loc:760,760,בן זכאי,1,1,509,377,372,5,שס,160,123,37,0.430108,2,1,0,0,0,0,0,2,0,0,52,0,1,123,1,0,0,7,0,0,0,12,1,0,0,0,0,4,4,0,0,2,0,160
K19,loc:7600,locality,loc:7600,7600,עכו,67,67,39907,22328,21860,468,מחל,7164,2690,4474,0.327722,1312,86,1440,5,23,17,1617,37,0,75,1718,202,629,7164,215,1,8,319,18,1670,21,1228,203,10,0,14,34,221,587,34,31,182,49,2690
K19,loc:761,locality,loc:761,761,שובה,1,1,372,279,278,1,שס,90,87,3,0.323741,2,3,0,0,0,0,0,0,0,1,87,1,0,76,0,0,0,7,0,0,0,3,0,0,0,0,1,3,0,0,0,4,0,90
K19,loc:762,locality,loc:762,762,בטחה,1,1,511,388,386,2,מחל,121,100,21,0.313472,19,8,0,0,0,0,0,0,0,0,100,1,7,121,1,0,0,6,0,0,0,9,12,0,0,0,0,9,4,0,0,1,0,88
K19,loc:763,locality,loc:763,763,שתולים,2,2,1177,842,835,7,מחל,293,135,158,0.350898,76,5,0,0,1,0,0,5,0,1,120,1,25,293,6,0,0,36,0,0,0,135,16,0,0,1,0,11,38,0,0,9,1,55
K19,loc:764,locality,loc:764,764,כפר מרדכי,1,1,419,335,335,0,אמת,104,78,26,0.310448,104,0,0,0,0,0,1,7,0,0,6,0,9,25,36,0,0,3,0,0,0,78,0,0,0,0,1,7,50,0,0,8,0,0
K19,loc:765,locality,loc:765,765,משגב דב,1,1,473,376,375,1,פה,96,75,21,0.256,67,0,0,0,0,0,0,8,0,0,21,0,9,75,44,0,0,2,0,0,0,96,2,0,0,0,0,4,40,0,0,3,1,3
K19,loc:766,locality,loc:766,766,קוממיות,1,1,247,149,146,3,ג,141,4,137,0.965753,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
K19,loc:767,locality,loc:767,767,פורת,2,2,772,463,459,4,שס,150,72,78,0.326797,5,6,0,0,0,0,0,1,0,47,54,6,72,71,0,0,0,7,0,0,0,13,5,0,0,0,0,3,5,0,0,13,1,150
K19,loc:768,locality,loc:768,768,כרמייה,1,1,444,312,312,0,מרץ,80,62,18,0.25641,62,0,0,0,0,0,0,7,0,0,24,0,14,39,80,0,0,4,0,0,1,38,0,0,0,0,0,4,21,1,1,4,3,9
K19,loc:769,locality,loc:769,769,ניר עציון,1,1,418,292,289,3,טב,196,21,175,0.678201,21,0,3,0,0,0,0,4,0,0,196,0,1,21,3,0,0,5,0,0,0,17,1,0,0,0,0,4,7,0,1,1,0,4
K19,loc:77,locality,loc:77,77,איילת השחר,2,2,832,600,596,4,אמת,267,72,195,0.447987,267,1,0,0,1,1,2,16,0,1,14,1,15,72,49,3,4,1,1,0,1,71,0,1,0,0,0,6,52,2,3,4,3,4
K19,loc:7700,locality,loc:7700,7700,עפולה,59,59,34280,19614,19278,336,מחל,8245,2185,6060,0.42769,1645,215,7,4,22,7,17,69,0,39,1934,233,440,8245,236,7,6,482,18,10,8,2185,231,13,0,42,23,240,866,34,7,268,53,1672
K19,loc:771,locality,loc:771,771,מבוא ביתר,1,1,364,262,262,0,מחל,86,51,35,0.328244,33,1,0,0,0,0,1,3,0,2,21,0,8,86,11,0,0,6,0,0,0,51,0,0,0,0,0,7,24,0,0,2,1,5
K19,loc:772,locality,loc:772,772,אמונים,1,1,629,452,451,1,מחל,124,101,23,0.274945,53,0,0,0,0,0,0,8,0,0,26,0,22,124,10,0,0,1,0,0,0,101,2,0,0,0,0,6,27,0,0,4,0,67
K19,loc:773,locality,loc:773,773,עמיקם,1,1,430,325,324,1,פה,85,65,20,0.262346,46,0,0,0,0,0,1,10,0,0,13,0,12,65,45,0,0,0,0,0,1,85,0,0,0,0,0,9,30,0,0,5,0,2
K19,loc:774,locality,loc:774,774,צוריאל,1,1,244,171,171,0,מחל,65,27,38,0.380117,14,1,0,0,0,0,0,1,0,0,17,0,4,65,2,0,0,2,0,0,0,13,0,0,0,0,0,15,9,0,0,1,0,27
K19,loc:775,locality,loc:775,775,יד נתן,1,1,356,255,254,1,פה,63,60,3,0.248031,60,1,0,0,0,0,0,4,0,0,18,0,12,32,12,0,0,1,0,0,0,63,0,0,0,0,0,10,30,0,0,5,0,6
K19,loc:776,locality,loc:776,776,מחסיה,1,1,283,185,184,1,מחל,73,43,30,0.396739,6,0,0,0,0,0,0,0,0,0,37,0,1,73,0,0,0,2,0,0,0,13,3,0,0,0,0,4,2,0,0,0,0,43
K19,loc:777,locality,loc:777,777,נחשון,1,1,384,292,292,0,מרץ,142,68,74,0.486301,68,0,0,0,0,0,4,8,0,0,3,0,1,11,142,0,0,0,0,0,0,33,1,0,0,0,0,1,11,0,1,6,1,1
K19,loc:778,locality,loc:778,778,תרום,1,1,401,306,304,2,טב,101,88,13,0.332237,14,5,0,0,0,0,0,3,0,0,101,0,3,88,1,0,0,6,0,0,0,6,17,3,0,1,0,4,5,0,0,1,1,45
K19,loc:779,locality,loc:779,779,עמינדב,1,1,589,442,441,1,מחל,121,81,40,0.274376,81,3,0,0,1,0,2,3,0,0,49,0,17,121,51,0,0,3,0,0,0,61,0,0,0,0,0,10,20,1,1,3,0,14
K19,loc:78,locality,loc:78,78,קריית ענבים,1,1,275,210,207,3,אמת,85,37,48,0.410628,85,0,0,0,1,0,0,2,0,0,3,0,7,9,37,0,0,2,0,1,0,34,0,0,0,0,0,2,18,0,1,1,2,2
K19,loc:780,locality,loc:780,780,אורה,2,2,770,556,554,2,מחל,147,67,80,0.265343,67,2,0,0,0,1,2,4,0,0,52,0,40,147,26,0,0,12,0,0,0,58,9,0,0,0,0,35,34,0,1,11,1,52
K19,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,45,45,25286,16520,16358,162,מחל,4385,2809,1576,0.268065,2775,99,6,1,10,6,86,343,0,26,1394,122,347,4385,1141,5,7,162,16,3,7,2809,149,6,0,13,19,252,882,11,22,206,39,1009
K19,loc:783,locality,loc:783,783,אבן ספיר,1,1,468,332,329,3,מחל,184,29,155,0.559271,29,0,0,0,0,0,1,2,0,1,25,0,25,184,6,0,0,4,0,0,0,9,0,0,0,0,0,6,10,0,0,8,3,16
K19,loc:784,locality,loc:784,784,בית נחמיה,1,1,595,437,434,3,מחל,95,91,4,0.218894,65,6,0,0,0,0,4,9,0,0,35,0,38,95,33,0,0,3,0,0,0,91,1,0,0,0,0,11,33,1,0,6,0,3
K19,loc:785,locality,loc:785,785,אחיהוד,1,1,530,406,404,2,מחל,150,104,46,0.371287,13,5,0,0,0,0,0,2,0,0,104,0,4,150,2,0,0,15,0,0,0,7,51,0,0,1,0,7,5,0,0,0,1,37
K19,loc:786,locality,loc:786,786,כפר זיתים,1,1,419,242,241,1,מחל,102,49,53,0.423237,18,8,0,0,0,0,0,1,0,1,49,0,3,102,0,0,0,9,0,0,0,10,8,0,0,0,0,0,4,0,0,0,0,28
K19,loc:787,locality,loc:787,787,גבעת יערים,2,2,832,620,613,7,מחל,181,97,84,0.295269,97,4,0,0,0,0,5,11,0,0,80,0,7,181,48,0,0,11,0,0,0,78,6,0,0,0,0,27,17,0,0,10,1,30
K19,loc:788,locality,loc:788,788,זיתן,2,2,753,579,575,4,מחל,215,107,108,0.373913,45,5,0,0,0,0,0,0,0,0,45,0,9,215,9,0,0,26,0,0,0,67,6,0,0,0,0,6,27,1,0,7,0,107
K19,loc:789,locality,loc:789,789,רנן,1,1,363,235,233,2,מחל,59,52,7,0.253219,52,0,0,0,0,0,0,0,0,0,26,0,7,59,4,0,0,0,1,0,0,32,3,0,0,0,0,2,40,1,0,4,1,1
K19,loc:79,locality,loc:79,79,דגניה ב',1,1,502,377,375,2,אמת,197,54,143,0.525333,197,1,0,0,0,0,0,5,0,0,7,1,4,28,31,2,0,2,0,0,0,54,1,1,0,0,0,3,24,0,0,10,2,2
K19,loc:7900,locality,loc:7900,7900,פתח תקווה,287,287,168776,112308,111194,1114,מחל,32264,19967,12297,0.29016,12304,4332,10,11,125,12,84,746,0,275,14711,963,2222,32264,2610,13,44,1985,30,29,33,19967,1403,108,0,83,73,1356,5788,64,33,1299,230,7987
K19,loc:791,locality,loc:791,791,משען,1,1,618,428,418,10,מחל,139,102,37,0.332536,26,1,0,0,1,0,0,1,0,0,102,0,11,139,2,0,0,5,0,0,0,18,13,0,0,0,0,19,12,0,0,4,0,64
K19,loc:792,locality,loc:792,792,נתיב השיירה,1,1,416,304,304,0,מחל,86,67,19,0.282895,56,1,0,0,0,0,1,4,0,1,18,0,17,86,4,0,0,3,0,0,0,67,1,0,0,0,0,4,27,0,0,1,0,13
K19,loc:793,locality,loc:793,793,גבעתי,1,1,584,395,393,2,מחל,123,59,64,0.312977,45,0,0,0,0,0,0,0,0,0,35,0,28,123,0,0,0,5,0,1,0,49,1,0,0,2,0,6,33,0,1,5,0,59
K19,loc:794,locality,loc:794,794,עגור,1,1,270,193,193,0,מחל,81,33,48,0.419689,10,0,0,0,0,0,2,1,0,0,15,0,22,81,4,0,0,4,0,0,0,3,11,0,0,1,0,0,1,0,0,4,1,33
K19,loc:795,locality,loc:795,795,יערה,1,1,451,333,328,5,שס,148,67,81,0.45122,21,3,1,0,0,0,0,1,0,0,36,0,2,67,10,0,0,4,0,1,0,22,1,0,0,0,0,0,10,0,0,1,0,148
K19,loc:796,locality,loc:796,796,צלפון,1,1,548,386,386,0,מחל,164,72,92,0.42487,29,2,0,0,0,0,0,0,0,0,72,0,3,164,4,0,0,6,0,0,0,28,15,0,0,0,0,6,6,0,0,1,0,50
K19,loc:797,locality,loc:797,797,אחיעזר,2,2,972,765,764,1,שס,329,172,157,0.430628,5,10,0,0,0,0,0,3,0,0,172,0,3,105,0,0,0,23,0,0,0,11,90,0,0,0,0,5,1,0,2,3,2,329
K19,loc:798,locality,loc:798,798,יגל,1,1,546,391,387,4,מחל,142,72,70,0.366925,21,1,0,1,1,0,0,0,0,0,29,0,9,142,6,0,0,6,0,0,0,45,4,0,0,0,0,3,40,0,0,7,0,72
K19,loc:799,locality,loc:799,799,זכריה,1,1,629,469,467,2,מחל,224,67,157,0.479657,24,1,0,0,0,0,0,1,0,0,40,0,31,224,3,0,0,10,0,0,0,40,0,0,0,2,0,4,14,0,0,6,0,67
K19,loc:80,locality,loc:80,80,נהלל,2,2,633,481,477,4,אמת,146,108,38,0.30608,146,0,0,0,0,0,4,10,0,0,12,1,27,61,37,0,1,2,1,0,0,108,0,0,0,1,0,2,55,0,0,7,2,0
K19,loc:800,locality,loc:800,800,בית חנניה,1,1,514,403,401,2,פה,115,99,16,0.286783,99,0,0,0,0,0,1,6,0,1,23,0,5,54,29,0,0,3,0,0,0,115,1,0,0,0,0,4,53,0,1,4,1,1
K19,loc:8000,locality,loc:8000,8000,צפת,38,38,20991,12788,12629,159,מחל,3548,2646,902,0.280941,496,1337,14,0,11,2,25,29,0,14,1638,57,166,3548,89,2,6,1218,4,23,3,515,219,2,0,5,12,173,194,8,4,159,10,2646
K19,loc:801,locality,loc:801,801,"חמ""ד",1,1,492,422,419,3,טב,230,40,190,0.548926,14,23,0,0,0,0,0,2,0,0,230,0,2,40,1,0,0,21,0,0,0,34,0,0,0,0,0,23,2,0,0,1,1,25
K19,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,523,375,371,4,מחל,110,57,53,0.296496,28,4,0,0,1,0,0,2,0,1,57,0,17,110,5,0,0,6,0,0,0,57,25,0,0,0,0,3,14,0,0,2,2,37
K19,loc:803,locality,loc:803,803,יושיביה,1,1,235,193,193,0,שס,108,37,71,0.559585,5,1,0,0,0,0,0,1,0,0,37,0,3,22,0,0,0,2,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,108
K19,loc:804,locality,loc:804,804,אחיסמך,2,2,811,586,583,3,שס,297,157,140,0.509434,20,3,0,0,0,0,0,0,0,1,29,0,32,157,0,0,0,4,1,0,0,21,3,0,0,0,0,5,8,0,0,2,0,297
K19,loc:805,locality,loc:805,805,ישעי,1,1,477,376,374,2,מחל,109,91,18,0.291444,2,10,0,0,0,0,0,0,0,0,90,0,2,109,0,0,0,19,0,0,0,10,30,0,0,0,0,6,3,0,0,2,0,91
K19,loc:806,locality,loc:806,806,עין יהב,1,1,468,375,372,3,פה,107,77,30,0.287634,77,1,0,0,0,0,2,13,0,0,13,0,46,22,46,0,0,1,0,0,0,107,0,0,0,0,0,6,36,0,1,1,0,0
K19,loc:807,locality,loc:807,807,חניאל,2,2,626,456,453,3,אמת,132,129,3,0.291391,132,0,0,0,0,0,1,9,0,0,10,0,10,61,42,0,0,6,0,0,0,129,0,0,0,1,0,6,33,0,2,4,6,1
K19,loc:808,locality,loc:808,808,ניר אליהו,1,1,339,239,237,2,אמת,121,40,81,0.510549,121,0,0,0,0,0,1,4,0,1,1,0,3,13,36,0,0,0,0,0,0,40,0,0,0,0,0,0,14,0,0,1,2,0
K19,loc:809,locality,loc:809,809,נחם,1,1,384,336,332,4,מחל,107,79,28,0.322289,9,5,0,0,0,0,0,1,0,0,57,0,5,107,4,0,0,14,1,2,0,23,10,1,0,1,0,6,3,0,0,3,1,79
K19,loc:810,locality,loc:810,810,עופר,1,1,376,289,287,2,מחל,58,54,4,0.202091,54,0,0,0,0,0,9,9,0,0,27,0,13,58,28,0,0,5,0,0,0,47,0,0,0,0,18,5,0,0,0,8,0,6
K19,loc:811,locality,loc:811,811,יכיני,1,1,410,320,318,2,מחל,127,66,61,0.399371,10,1,0,0,0,0,0,5,0,0,42,0,66,127,3,0,0,5,0,0,0,6,10,0,0,0,0,0,5,0,0,0,0,38
K19,loc:812,locality,loc:812,812,שלומי,7,7,4720,3064,3011,53,מחל,1028,460,568,0.341415,278,16,0,0,1,2,3,8,0,11,460,26,49,1028,40,0,3,60,1,0,1,323,39,2,0,3,1,95,121,2,3,54,4,377
K19,loc:813,locality,loc:813,813,עין יעקב,1,1,582,433,430,3,מחל,101,69,32,0.234884,64,1,0,0,0,0,0,2,0,0,69,0,23,101,14,0,0,5,0,0,0,49,3,0,0,1,0,1,12,0,0,22,3,60
K19,loc:814,locality,loc:814,814,תלמים,1,1,481,347,340,7,שס,122,92,30,0.358824,5,3,0,0,0,0,1,0,0,0,92,0,2,75,1,0,0,13,0,0,0,7,6,0,0,0,0,10,3,0,0,0,0,122
K19,loc:815,locality,loc:815,815,זבדיאל,1,1,381,302,297,5,מחל,84,80,4,0.282828,8,9,0,0,0,0,0,0,0,0,38,0,1,84,1,0,0,10,0,0,0,2,55,0,0,0,0,5,2,0,0,2,0,80
K19,loc:816,locality,loc:816,816,זנוח,1,1,348,234,232,2,מחל,117,39,78,0.50431,7,2,0,0,0,0,0,0,0,1,30,0,2,117,0,0,0,3,0,0,0,16,1,0,0,1,0,10,1,0,0,1,1,39
K19,loc:817,locality,loc:817,817,עזריקם,2,2,797,575,572,3,מחל,225,91,134,0.393357,49,6,0,0,0,0,0,2,0,0,50,0,21,225,0,1,0,8,0,0,0,51,1,0,0,0,0,16,32,1,0,17,1,91
K19,loc:818,locality,loc:818,818,זרחיה,1,1,418,321,321,0,שס,114,91,23,0.35514,2,2,0,0,0,0,0,0,0,0,91,0,5,76,0,0,0,19,0,0,0,6,1,0,0,0,0,1,2,0,0,1,1,114
K19,loc:819,locality,loc:819,819,אביגדור,1,1,568,457,456,1,אמת,135,102,33,0.296053,135,0,0,0,0,0,1,7,0,1,28,0,11,42,48,0,0,3,0,0,0,102,1,0,0,0,0,4,59,0,0,4,1,9
K19,loc:82,locality,loc:82,82,עין חרוד (מאוחד),2,2,677,478,474,4,אמת,222,68,154,0.468354,222,3,0,0,0,0,1,5,0,0,31,1,17,37,43,0,0,7,0,0,0,68,0,0,0,0,0,4,22,0,0,12,1,0
K19,loc:820,locality,loc:820,820,חלץ,1,1,352,224,222,2,מחל,67,54,13,0.301802,14,1,0,0,0,0,0,0,0,0,39,0,6,67,1,0,0,2,0,0,0,4,16,0,0,0,0,4,14,0,0,0,0,54
K19,loc:8200,locality,loc:8200,8200,קריית מוצקין,59,59,34909,22221,21942,279,מחל,6807,4757,2050,0.310227,3617,105,1,10,52,10,17,156,0,67,1619,212,508,6807,446,5,9,222,12,4,8,4757,74,17,0,26,10,321,1622,26,17,291,61,833
K19,loc:821,locality,loc:821,821,אחוזם,1,1,350,227,225,2,מחל,90,52,38,0.4,3,2,0,0,0,0,0,0,0,0,52,0,13,90,0,0,0,1,0,2,0,4,2,0,0,0,0,2,1,0,0,7,0,46
K19,loc:822,locality,loc:822,822,מטע,1,1,454,322,322,0,מחל,93,58,35,0.28882,58,3,0,0,0,0,15,3,0,0,27,0,14,93,32,0,0,3,0,0,0,34,0,0,0,0,0,8,13,1,0,2,1,15
K19,loc:823,locality,loc:823,823,בר גיורא,1,1,381,283,277,6,מחל,95,33,62,0.34296,29,1,0,0,0,0,2,3,0,0,33,0,12,95,13,0,0,7,0,0,0,28,0,0,0,0,0,10,8,0,1,3,1,31
K19,loc:824,locality,loc:824,824,כוכב מיכאל,1,1,626,461,461,0,פה,133,127,6,0.288503,127,0,0,0,0,0,0,11,0,0,18,0,19,45,36,0,0,1,0,0,0,133,0,0,0,0,0,3,57,0,0,5,1,5
K19,loc:825,locality,loc:825,825,נס הרים,1,1,538,380,377,3,מחל,132,50,82,0.350133,50,0,1,0,0,0,2,1,0,2,46,2,37,132,9,0,0,10,0,0,0,46,3,0,0,0,0,4,8,0,0,0,0,24
K19,loc:826,locality,loc:826,826,עוזה,1,1,374,268,263,5,שס,126,62,64,0.479087,2,7,0,0,0,1,0,1,0,0,62,0,2,56,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,126
K19,loc:827,locality,loc:827,827,נווה מבטח,1,1,469,357,357,0,אמת,97,81,16,0.271709,97,1,0,0,0,0,1,4,0,0,21,1,10,68,30,0,0,3,0,0,0,81,0,0,0,0,0,4,32,0,0,0,2,2
K19,loc:828,locality,loc:828,828,ישרש,1,1,628,449,444,5,מחל,151,65,86,0.34009,59,4,0,0,0,0,0,2,0,1,65,0,18,151,17,0,0,5,0,0,0,59,0,0,0,0,0,11,26,1,0,4,0,21
K19,loc:829,locality,loc:829,829,מבטחים,1,1,360,220,219,1,מחל,65,46,19,0.296804,10,0,0,0,0,0,0,1,0,0,37,0,13,65,5,0,0,8,0,0,0,20,1,0,0,0,0,1,7,0,0,3,2,46
K19,loc:8300,locality,loc:8300,8300,ראשון לציון,321,321,191230,126648,125345,1303,מחל,39288,28745,10543,0.313439,16999,727,25,23,287,12,131,1027,0,254,8330,1039,3146,39288,3119,20,41,1337,50,27,111,28745,781,93,0,123,65,1490,9147,108,59,1751,421,6569
K19,loc:831,locality,loc:831,831,ירוחם,11,11,6345,3824,3753,71,מחל,929,704,225,0.247535,224,369,7,2,10,2,2,13,0,8,592,41,38,929,51,1,1,69,2,26,2,231,68,3,0,8,1,78,204,2,5,54,6,704
K19,loc:836,locality,loc:836,836,גנות,1,1,364,295,289,6,פה,95,68,27,0.32872,48,2,0,0,0,0,1,2,0,0,12,1,5,68,23,0,0,1,0,0,0,95,0,0,0,0,0,3,19,1,0,3,0,5
K19,loc:837,locality,loc:837,837,עזריאל,1,1,508,405,402,3,מחל,168,111,57,0.41791,12,11,0,0,0,0,0,2,0,0,111,0,11,168,1,0,0,20,0,0,0,21,15,0,0,1,0,10,4,0,1,0,0,14
K19,loc:838,locality,loc:838,838,פדיה,1,1,500,363,359,4,מחל,179,46,133,0.498607,30,1,0,0,0,0,0,1,0,0,30,0,9,179,4,0,0,8,0,0,0,31,0,0,0,0,0,5,11,2,0,2,0,46
K19,loc:839,locality,loc:839,839,פתחיה,1,1,610,437,429,8,מחל,134,72,62,0.312354,38,0,0,0,0,0,0,2,0,3,46,0,37,134,8,0,0,2,0,0,0,72,3,0,0,0,0,5,24,0,0,3,0,52
K19,loc:84,locality,loc:84,84,תל יוסף,1,1,374,275,274,1,אמת,110,57,53,0.40146,110,0,0,0,0,0,0,2,0,0,15,0,9,10,24,0,0,2,0,0,0,57,0,0,0,0,0,10,30,0,0,2,0,3
K19,loc:840,locality,loc:840,840,כיסופים,1,1,249,142,141,1,אמת,78,15,63,0.553191,78,0,0,0,0,0,2,0,0,0,9,0,5,2,15,0,0,0,2,0,0,15,0,0,0,0,0,1,10,0,0,0,2,0
K19,loc:8400,locality,loc:8400,8400,רחובות,153,153,93606,62704,62147,557,מחל,16763,10401,6362,0.269731,8253,2263,13,5,51,4,116,408,0,108,6780,243,968,16763,2715,16,18,1639,31,14,18,10401,1309,45,0,169,27,790,3425,45,40,643,135,4692
K19,loc:841,locality,loc:841,841,אלישמע,2,2,757,586,583,3,מחל,170,86,84,0.291595,67,1,0,0,56,0,1,2,0,1,53,0,19,170,6,0,0,3,0,0,1,54,4,0,0,1,0,5,40,1,0,10,2,86
K19,loc:842,locality,loc:842,842,געש,1,1,563,421,414,7,מרץ,177,122,55,0.427536,122,0,0,0,0,0,7,7,0,0,3,1,27,7,177,0,0,0,0,0,0,45,0,0,0,0,0,0,13,0,0,5,0,0
K19,loc:843,locality,loc:843,843,מרגליות,1,1,300,143,143,0,מחל,34,30,4,0.237762,17,1,0,0,0,0,0,0,0,0,19,0,30,34,2,0,0,2,0,0,0,13,6,0,0,0,0,1,6,0,0,3,0,9
K19,loc:844,locality,loc:844,844,נחל עוז,1,1,334,230,230,0,אמת,82,35,47,0.356522,82,0,0,0,0,0,2,6,0,0,4,3,16,17,35,0,0,3,0,0,0,31,0,0,0,0,0,0,26,0,0,3,1,1
K19,loc:845,locality,loc:845,845,כפר עזה,1,1,640,492,492,0,כן,163,128,35,0.331301,128,0,1,0,0,0,5,14,0,0,15,0,163,20,72,0,0,0,0,0,0,43,1,0,0,0,0,3,22,0,1,2,1,1
K19,loc:846,locality,loc:846,846,שפר,1,1,283,191,190,1,מחל,80,23,57,0.421053,11,0,0,0,0,0,0,4,0,0,23,0,4,80,7,0,0,2,0,0,0,23,0,0,0,0,1,6,10,0,2,4,0,13
K19,loc:848,locality,loc:848,848,בית רבן,1,1,305,230,230,0,טב,168,26,142,0.730435,1,0,0,0,0,0,0,0,0,0,168,0,0,12,1,0,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26
K19,loc:849,locality,loc:849,849,דבירה,1,1,443,358,358,0,אמת,109,106,3,0.304469,109,0,0,0,0,0,0,4,0,1,11,0,2,16,106,0,0,4,0,0,0,62,1,0,0,0,0,5,32,0,0,5,0,0
K19,loc:85,locality,loc:85,85,כפר יחזקאל,1,1,648,516,515,1,אמת,181,127,54,0.351456,181,0,0,0,0,0,1,16,0,0,20,0,17,43,37,0,0,11,0,0,0,127,0,0,0,1,0,2,53,0,0,5,1,0
K19,loc:850,locality,loc:850,850,אחיטוב,2,2,645,453,451,2,מחל,118,94,24,0.261641,59,1,0,0,0,0,0,3,0,1,42,0,38,118,7,0,0,1,0,0,0,94,0,0,0,1,1,5,46,1,0,7,1,25
K19,loc:8500,locality,loc:8500,8500,רמלה,88,88,50254,28249,27557,692,מחל,9387,4644,4743,0.340639,2028,114,719,6,26,11,986,58,0,51,2127,115,361,9387,352,21,8,358,17,2076,9,2091,311,66,0,68,16,289,901,30,32,223,56,4644
K19,loc:851,locality,loc:851,851,ניצני עוז,1,1,662,493,488,5,מחל,109,90,19,0.223361,90,0,0,0,0,0,1,15,0,1,42,0,32,109,18,0,0,6,0,0,0,88,1,0,0,0,0,14,44,0,0,14,2,11
