election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת
K24,loc:720,locality,loc:720,720,ניר גלים,1,1,654,548,547,1,ב,206,135,71,0.3766,18,206,6,0,0,0,125,0,0,0,0,0,0,0,0,7,0,135,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,24,15
K24,loc:7200,locality,loc:7200,7200,נס ציונה,62,62,34276,25419,25336,83,פה,6622,5900,722,0.261367,2353,1374,128,24,0,0,526,3,289,0,0,3,2,4,9,3223,836,5900,1477,1,4,0,2,6622,2,1,0,0,0,1,1,2,3,93,8,1,0,712,1732
K24,loc:721,locality,loc:721,721,שדה אילן,1,1,396,319,319,0,ב,112,66,46,0.351097,3,112,5,0,0,0,57,0,2,0,1,0,0,0,0,22,1,66,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,6,30
K24,loc:722,locality,loc:722,722,מגשימים,2,2,697,551,549,2,פה,157,121,36,0.285974,49,27,2,0,0,0,8,1,6,0,0,0,0,0,1,121,17,87,49,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22
K24,loc:723,locality,loc:723,723,בית הגדי,1,1,586,465,464,1,מחל,293,78,215,0.631466,1,22,4,0,0,0,78,0,2,0,0,0,0,0,0,0,1,293,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,43,13
K24,loc:726,locality,loc:726,726,הודייה,1,1,522,342,340,2,מחל,160,34,126,0.470588,14,18,1,0,0,2,17,0,5,0,0,0,0,0,0,30,5,160,6,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2,0,0,0,33,13
K24,loc:727,locality,loc:727,727,תלמי יחיאל,1,1,631,454,452,2,מחל,125,94,31,0.276549,27,34,0,0,0,1,16,0,6,0,0,0,0,0,0,94,9,125,18,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,11,20
K24,loc:729,locality,loc:729,729,משמר השבעה,2,2,710,517,514,3,מחל,141,122,19,0.274319,45,21,2,0,0,1,6,1,4,0,0,0,0,0,0,80,15,141,27,0,0,0,0,122,0,0,0,0,0,0,0,0,0,5,1,0,0,2,41
K24,loc:730,locality,loc:730,730,אליפלט,1,1,463,326,325,1,מחל,213,28,185,0.655385,2,28,0,0,0,0,18,0,0,0,0,0,0,0,0,20,0,213,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13
K24,loc:7300,locality,loc:7300,7300,נצרת,102,102,58635,22887,22605,282,ודעם,14632,5408,9224,0.64729,144,4,5,14632,1,2,1,1,86,19,1,0,2,4,5,41,37,885,892,3,2,4,5408,270,0,3,8,3,2,0,2,4,12,17,4,1,0,27,73
K24,loc:731,locality,loc:731,731,מישר,1,1,477,384,384,0,פה,120,60,60,0.3125,60,15,3,1,0,0,7,0,6,0,1,0,0,0,0,60,7,45,40,0,0,0,0,120,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17
K24,loc:732,locality,loc:732,732,משמר הירדן,1,1,568,397,395,2,מחל,189,44,145,0.478481,29,27,0,0,0,0,23,0,6,0,0,0,0,0,0,19,16,189,11,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,10,17
K24,loc:734,locality,loc:734,734,גן יאשיה,2,2,659,514,514,0,פה,154,101,53,0.299611,101,28,0,0,0,0,2,0,4,0,0,0,0,0,0,75,14,43,69,0,0,0,0,154,3,0,0,0,0,0,0,0,0,4,1,0,0,3,13
K24,loc:735,locality,loc:735,735,רמות מאיר,1,1,554,403,401,2,פה,90,67,23,0.224439,67,33,2,0,0,0,11,0,3,0,0,0,0,0,0,59,10,63,39,0,0,0,0,90,0,0,0,0,0,0,0,0,1,0,1,0,0,2,20
K24,loc:736,locality,loc:736,736,גילת,2,2,1060,754,744,10,מחל,374,84,290,0.502688,13,84,5,0,0,0,49,1,5,0,0,0,0,0,0,79,5,374,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,29,45
K24,loc:737,locality,loc:737,737,עולש,2,2,772,604,601,3,פה,152,92,60,0.252912,92,53,1,0,0,0,11,0,9,0,0,1,0,0,0,92,16,79,32,0,0,0,0,152,1,0,0,0,0,0,0,0,0,5,1,0,0,6,50
K24,loc:738,locality,loc:738,738,דור,1,1,287,223,223,0,פה,57,47,10,0.255605,37,5,0,0,0,0,0,0,3,0,0,0,0,0,0,33,8,47,17,0,0,0,0,57,0,0,0,0,0,0,0,0,0,2,0,0,0,1,13
K24,loc:739,locality,loc:739,739,שדה עוזיהו,2,2,1009,759,759,0,מחל,472,92,380,0.621871,14,32,3,0,0,14,55,0,1,0,0,0,0,0,0,34,4,472,4,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,92,18
K24,loc:74,locality,loc:74,74,עין הוד,1,1,511,357,357,0,מרצ,107,94,13,0.29972,94,14,1,5,0,0,2,0,7,0,0,0,0,0,0,40,15,11,107,0,0,0,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
K24,loc:740,locality,loc:740,740,אשתאול,2,2,755,582,580,2,מחל,267,67,200,0.460345,34,38,10,1,0,0,38,0,7,0,0,0,0,0,0,25,5,267,34,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,67,21
K24,loc:7400,locality,loc:7400,7400,נתניה,324,324,187010,105653,104965,688,מחל,36826,14617,22209,0.350841,3308,6898,2962,48,10,13,4987,19,921,2,13,10,14,16,35,6473,8628,36826,1700,20,16,9,31,14617,23,13,6,6,8,19,4,14,16,549,25,19,0,11184,5503
K24,loc:741,locality,loc:741,741,שואבה,1,1,463,327,326,1,מחל,86,64,22,0.263804,51,16,0,2,0,6,3,0,6,0,0,0,0,0,0,28,5,86,44,0,0,0,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7
K24,loc:742,locality,loc:742,742,מסילת ציון,2,2,713,553,553,0,פה,108,92,16,0.195298,71,42,0,2,0,2,17,0,14,0,0,0,0,0,0,92,8,75,58,0,0,0,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,18,43
K24,loc:743,locality,loc:743,743,כפר שמואל,1,1,599,490,489,1,פה,146,80,66,0.298569,63,26,1,0,0,1,9,0,2,0,0,0,0,0,1,80,14,62,47,0,0,0,0,146,0,0,0,0,0,0,0,0,0,5,1,0,0,2,29
K24,loc:744,locality,loc:744,744,תלמי יפה,1,1,512,358,358,0,פה,85,74,11,0.23743,36,37,0,0,0,1,6,0,6,0,0,0,0,0,0,44,10,74,18,0,0,0,0,85,0,0,0,0,0,0,0,0,0,4,0,0,0,4,33
K24,loc:745,locality,loc:745,745,גמזו,2,2,682,535,533,2,ב,199,160,39,0.373358,11,199,7,0,0,0,160,0,1,0,0,0,0,0,0,9,1,93,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,20,15
K24,loc:746,locality,loc:746,746,ברכיה,2,2,783,637,636,1,מחל,251,160,91,0.394654,0,52,15,0,0,0,160,0,0,0,0,0,0,0,0,5,0,251,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,134,14
K24,loc:747,locality,loc:747,747,בית שקמה,1,1,578,393,389,4,מחל,206,89,117,0.529563,8,19,2,0,0,1,24,0,1,0,0,0,0,0,0,11,3,206,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,89,8
K24,loc:748,locality,loc:748,748,מסלול,1,1,515,370,370,0,מחל,163,34,129,0.440541,16,34,2,0,0,0,29,0,1,0,0,0,0,0,0,28,15,163,12,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,26,16
K24,loc:749,locality,loc:749,749,פטיש,2,2,671,531,529,2,מחל,241,138,103,0.455577,6,40,4,0,0,0,35,0,1,0,0,0,0,0,0,23,0,241,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,138,31
K24,loc:750,locality,loc:750,750,פדויים,1,1,337,239,238,1,מחל,108,28,80,0.453782,5,28,6,0,0,0,27,0,5,0,0,0,0,0,0,8,4,108,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,19,14
K24,loc:7500,locality,loc:7500,7500,סח'נין,39,39,22299,15666,15530,136,עם,9600,5491,4109,0.618158,22,0,1,5491,0,0,1,0,5,6,3,0,0,1,0,4,6,89,104,1,1,1,9600,166,0,0,1,0,0,0,1,2,3,1,2,1,0,5,12
K24,loc:751,locality,loc:751,751,בית מאיר,1,1,360,255,255,0,מחל,75,53,22,0.294118,5,51,17,0,0,1,53,0,0,0,0,0,0,0,0,3,0,75,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,26,5
K24,loc:752,locality,loc:752,752,תעוז,1,1,435,337,336,1,מחל,104,45,59,0.309524,21,45,1,1,0,1,24,0,4,0,0,0,0,0,0,12,2,104,20,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28
K24,loc:753,locality,loc:753,753,ינוב,1,1,620,452,451,1,מחל,140,93,47,0.310421,36,27,4,0,0,0,20,0,9,0,0,0,0,0,0,57,14,140,17,0,0,0,0,93,0,0,0,0,0,0,0,0,0,4,0,0,0,9,21
K24,loc:755,locality,loc:755,755,גורן,1,1,331,242,241,1,מחל,128,56,72,0.53112,4,13,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,128,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,56,11
K24,loc:756,locality,loc:756,756,בית עזרא,2,2,835,635,634,1,מחל,192,97,95,0.302839,35,56,2,0,0,1,9,0,10,0,0,0,0,0,0,97,19,192,11,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,0,55,51
K24,loc:757,locality,loc:757,757,מצליח,2,2,965,694,692,2,מחל,362,83,279,0.523121,21,41,1,0,0,4,19,0,11,0,0,0,0,0,0,48,14,362,5,0,0,0,0,83,1,0,0,0,0,0,0,0,0,1,0,0,0,38,43
K24,loc:758,locality,loc:758,758,יד חנה,1,1,584,463,462,1,פה,134,65,69,0.290043,65,23,0,4,0,0,4,0,6,0,0,0,0,0,0,60,20,61,54,0,0,0,0,134,0,0,0,0,0,0,0,0,0,2,1,0,0,1,27
K24,loc:759,locality,loc:759,759,יציץ,1,1,578,428,428,0,מחל,256,27,229,0.598131,21,26,0,0,0,1,17,0,0,0,0,0,0,0,0,17,6,256,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,25,22
K24,loc:76,locality,loc:76,76,כפר גלעדי,1,1,581,356,356,0,כן,106,74,32,0.297753,74,10,0,0,0,0,1,0,0,0,0,0,0,0,0,106,12,23,54,0,0,0,0,58,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12
K24,loc:760,locality,loc:760,760,בן זכאי,1,1,612,482,482,0,מחל,269,125,144,0.558091,6,24,0,0,0,0,35,0,0,0,0,0,0,0,0,4,4,269,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,125,7
K24,loc:7600,locality,loc:7600,7600,עכו,79,79,42169,22220,21993,227,מחל,8415,3142,5273,0.382622,319,791,75,3142,3,1,839,5,105,5,0,0,2,2,4,477,2048,8415,271,4,3,0,1483,1160,4,5,2,4,3,4,3,6,3,84,4,4,0,1743,970
K24,loc:761,locality,loc:761,761,שובה,1,1,426,305,302,3,מחל,156,49,107,0.516556,1,49,3,0,0,0,41,0,1,0,0,0,0,0,0,4,0,156,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,30,7
K24,loc:762,locality,loc:762,762,בטחה,1,1,618,479,476,3,מחל,260,86,174,0.546218,5,46,3,0,0,0,35,0,1,0,0,0,0,0,0,15,0,260,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,86,12
K24,loc:763,locality,loc:763,763,שתולים,3,3,1432,1048,1042,6,מחל,483,105,378,0.463532,35,105,4,0,0,4,58,0,12,0,0,0,0,0,0,67,23,483,16,0,0,0,0,101,0,0,0,0,0,0,0,0,0,4,1,0,0,68,61
K24,loc:764,locality,loc:764,764,כפר מרדכי,1,1,471,361,361,0,פה,116,72,44,0.32133,72,6,0,0,1,0,2,0,0,0,0,0,0,0,0,63,12,32,46,0,0,0,0,116,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9
K24,loc:765,locality,loc:765,765,משגב דב,1,1,505,395,395,0,פה,110,69,41,0.278481,38,19,0,0,0,1,8,0,9,0,0,0,0,0,0,69,10,62,46,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
K24,loc:766,locality,loc:766,766,קוממיות,1,1,252,155,155,0,ג,146,4,142,0.941935,0,0,146,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
K24,loc:767,locality,loc:767,767,פורת,2,2,907,608,606,2,מחל,316,100,216,0.521452,3,53,2,0,0,1,63,0,5,0,0,0,0,0,0,13,5,316,1,0,0,1,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,100,16
K24,loc:768,locality,loc:768,768,כרמייה,1,1,458,334,333,1,מרצ,74,64,10,0.222222,41,20,0,3,0,0,2,0,4,0,0,0,0,0,0,40,7,50,74,0,0,0,0,64,0,0,0,0,0,0,0,0,0,1,1,0,0,2,24
K24,loc:769,locality,loc:769,769,ניר עציון,1,1,426,306,306,0,ב,108,71,37,0.352941,15,108,3,1,0,0,71,0,3,0,0,0,0,0,0,17,3,34,4,0,0,0,1,9,1,0,0,0,0,0,0,0,0,4,0,0,0,5,27
K24,loc:77,locality,loc:77,77,איילת השחר,2,2,813,576,574,2,אמת,170,140,30,0.296167,170,13,1,0,0,0,2,1,7,1,0,0,0,0,0,76,25,48,61,0,0,0,0,140,1,0,0,0,0,0,0,0,0,2,0,0,0,1,25
K24,loc:7700,locality,loc:7700,7700,עפולה,78,78,43422,25751,25573,178,מחל,11058,2445,8613,0.432409,653,1463,1242,29,2,1,1065,6,164,3,3,2,2,3,11,1264,2445,11058,288,5,3,2,6,2390,11,3,0,1,2,4,5,4,5,129,7,3,0,1919,1370
K24,loc:771,locality,loc:771,771,מבוא ביתר,1,1,635,477,477,0,מחל,117,60,57,0.245283,44,60,0,0,0,0,24,0,1,0,0,0,0,0,0,54,14,117,34,0,0,0,0,59,0,0,0,0,0,0,0,0,0,9,0,0,0,2,59
K24,loc:772,locality,loc:772,772,אמונים,2,2,713,514,512,2,מחל,167,76,91,0.326172,23,30,0,1,0,1,24,0,7,0,0,0,0,0,0,76,11,167,13,0,0,0,0,73,0,0,0,0,0,0,0,0,0,1,1,0,0,44,40
K24,loc:773,locality,loc:773,773,עמיקם,1,1,549,403,403,0,אמת,84,82,2,0.208437,84,15,0,1,0,0,4,0,2,0,0,0,0,0,0,47,15,48,67,0,0,0,0,82,0,0,0,0,0,0,0,0,0,2,2,0,0,2,32
K24,loc:774,locality,loc:774,774,צוריאל,1,1,305,216,216,0,מחל,119,18,101,0.550926,10,18,0,0,0,1,16,0,2,0,0,0,0,0,0,15,2,119,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,9,16
K24,loc:775,locality,loc:775,775,יד נתן,1,1,430,313,313,0,פה,87,68,19,0.277955,24,26,0,1,0,0,5,0,5,0,0,0,0,0,0,68,7,44,19,0,0,0,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,4,20
K24,loc:776,locality,loc:776,776,מחסיה,1,1,314,245,245,0,מחל,112,50,62,0.457143,3,16,4,0,0,1,26,0,2,0,0,0,0,0,0,10,3,112,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10
K24,loc:777,locality,loc:777,777,נחשון,1,1,474,353,352,1,מרצ,159,79,80,0.451705,55,6,0,2,0,0,1,0,4,0,0,0,0,0,0,19,2,17,159,0,0,0,0,79,1,0,0,0,0,0,0,1,0,2,0,0,0,2,2
K24,loc:778,locality,loc:778,778,תרום,1,1,592,468,468,0,מחל,212,74,138,0.452991,8,74,1,0,0,0,53,0,3,0,0,0,0,0,0,14,5,212,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,46,29
K24,loc:779,locality,loc:779,779,עמינדב,1,1,633,454,452,2,מחל,143,65,78,0.316372,40,43,1,1,0,1,22,0,4,0,0,0,0,0,0,51,12,143,31,0,0,0,0,65,0,0,0,0,0,0,0,0,0,6,0,0,0,5,27
K24,loc:78,locality,loc:78,78,קריית ענבים,1,1,328,211,211,0,אמת,55,54,1,0.260664,55,5,0,2,0,0,0,0,0,0,0,0,0,0,0,21,6,17,35,0,0,0,0,54,0,0,0,0,0,0,0,0,0,2,0,0,0,2,12
K24,loc:780,locality,loc:780,780,אורה,2,2,827,568,563,5,מחל,169,68,101,0.300178,40,51,4,0,0,4,32,0,6,0,0,0,0,0,0,65,5,169,22,0,0,0,0,68,0,0,0,0,0,0,0,0,0,5,0,0,0,44,48
K24,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,53,53,31135,21536,21462,74,מחל,5679,3844,1835,0.264607,2940,1141,96,69,1,0,753,3,266,1,0,0,2,2,11,1813,873,5679,1735,1,3,2,4,3844,5,2,1,0,3,1,1,6,0,190,7,2,0,930,1075
K24,loc:783,locality,loc:783,783,אבן ספיר,1,1,503,352,352,0,מחל,167,34,133,0.474432,13,17,0,0,0,6,12,0,3,0,0,0,0,0,0,22,6,167,15,0,0,0,0,34,0,0,0,0,0,0,0,0,0,8,0,0,0,17,32
K24,loc:784,locality,loc:784,784,בית נחמיה,1,1,638,469,469,0,מחל,144,76,68,0.307036,39,36,2,2,0,2,9,0,0,0,0,0,0,0,0,68,9,144,40,0,0,0,0,76,0,0,0,0,0,0,0,0,0,2,0,0,0,1,39
K24,loc:785,locality,loc:785,785,אחיהוד,2,2,685,512,512,0,מחל,283,70,213,0.552734,5,34,6,0,0,0,70,0,4,0,0,0,0,0,0,5,6,283,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,62,18
K24,loc:786,locality,loc:786,786,כפר זיתים,1,1,480,345,343,2,מחל,202,28,174,0.588921,3,28,5,0,0,0,24,0,6,0,0,0,0,1,0,11,2,202,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,28,21
K24,loc:787,locality,loc:787,787,גבעת יערים,2,2,923,664,663,1,מחל,203,74,129,0.306184,74,51,2,0,0,18,48,0,7,0,0,0,0,0,0,50,9,203,60,0,0,0,0,66,0,0,0,0,0,0,0,0,0,2,0,0,0,24,49
K24,loc:788,locality,loc:788,788,זיתן,2,2,812,625,624,1,מחל,365,71,294,0.584936,10,38,3,0,0,0,31,0,4,0,0,0,0,0,0,41,2,365,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,71,22
K24,loc:789,locality,loc:789,789,רנן,1,1,459,312,310,2,מחל,132,50,82,0.425806,17,35,0,0,0,0,5,0,7,0,0,0,0,0,0,23,4,132,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,0,0,0,3,32
K24,loc:79,locality,loc:79,79,דגניה ב',1,1,572,407,407,0,פה,119,111,8,0.292383,111,12,1,0,0,0,3,0,3,0,0,0,0,0,0,62,10,28,45,0,0,0,0,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
K24,loc:7900,locality,loc:7900,7900,פתח תקווה,334,334,194320,128425,127857,568,מחל,35104,20979,14125,0.274557,5254,11311,5375,78,6,5,8914,29,1164,7,8,5,6,16,55,9097,9888,35104,2861,18,14,5,13,20979,39,11,4,7,7,16,11,18,19,547,36,16,0,9391,7523
K24,loc:791,locality,loc:791,791,משען,2,2,713,544,543,1,מחל,305,60,245,0.561694,7,51,2,0,0,0,41,0,2,0,0,0,0,0,0,29,6,305,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,60,16
K24,loc:792,locality,loc:792,792,נתיב השיירה,1,1,405,282,282,0,מחל,91,52,39,0.322695,22,26,1,0,0,0,6,0,2,0,0,0,0,0,0,52,6,91,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23
K24,loc:793,locality,loc:793,793,גבעתי,2,2,665,457,455,2,מחל,237,49,188,0.520879,7,38,1,0,0,1,20,0,3,0,0,0,0,0,0,49,6,237,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,36,28
K24,loc:794,locality,loc:794,794,עגור,1,1,316,233,232,1,מחל,145,30,115,0.625,6,6,2,0,0,0,14,0,1,0,0,0,0,0,0,5,4,145,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,30,4
K24,loc:795,locality,loc:795,795,יערה,1,1,569,385,376,9,מחל,190,51,139,0.505319,15,35,3,1,0,0,12,0,4,0,0,1,0,0,0,12,9,190,10,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,51,16
K24,loc:796,locality,loc:796,796,צלפון,2,2,696,499,496,3,מחל,255,46,209,0.514113,21,40,2,0,0,5,46,0,1,0,0,0,0,0,0,23,2,255,9,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2,0,0,0,35,19
K24,loc:797,locality,loc:797,797,אחיעזר,3,3,1217,1008,1005,3,שס,453,344,109,0.450746,3,71,21,0,0,0,81,0,3,0,0,0,0,0,0,3,0,344,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,453,10
K24,loc:798,locality,loc:798,798,יגל,1,1,625,476,475,1,מחל,292,52,240,0.614737,3,24,6,0,0,0,17,0,8,0,0,0,1,0,0,18,8,292,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18
K24,loc:799,locality,loc:799,799,זכריה,2,2,762,579,578,1,מחל,359,62,297,0.621107,8,38,1,0,0,2,39,0,2,0,0,0,0,0,0,9,8,359,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,62,23
K24,loc:80,locality,loc:80,80,נהלל,2,2,764,583,583,0,פה,222,112,110,0.380789,112,13,0,1,0,0,4,0,3,0,0,0,0,0,0,84,18,44,60,0,0,0,0,222,0,0,0,0,1,0,0,0,1,1,0,0,0,0,19
K24,loc:800,locality,loc:800,800,בית חנניה,1,1,627,478,477,1,פה,154,95,59,0.322851,55,13,1,1,0,0,7,0,7,0,0,0,0,0,0,95,19,44,45,0,0,0,0,154,0,0,0,0,0,0,0,0,0,1,0,0,0,3,32
K24,loc:8000,locality,loc:8000,8000,צפת,44,44,23806,13334,13231,103,מחל,4141,2322,1819,0.312977,115,518,1943,63,0,1,2168,2,23,1,0,5,1,1,2,246,792,4141,77,2,3,1,37,371,1,0,0,1,1,4,3,4,9,124,1,4,0,2322,244
K24,loc:801,locality,loc:801,801,"חמ""ד",1,1,582,494,494,0,ב,180,101,79,0.364372,7,180,20,0,0,0,101,0,3,0,0,0,0,0,0,17,1,83,4,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22
K24,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,645,466,466,0,מחל,185,55,130,0.396996,19,55,3,0,0,2,24,0,8,0,0,0,0,0,0,34,3,185,6,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,25,50
K24,loc:803,locality,loc:803,803,יושיביה,1,1,354,270,269,1,מחל,98,95,3,0.364312,3,13,3,0,0,1,49,0,0,0,0,0,0,0,0,2,2,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2
K24,loc:804,locality,loc:804,804,אחיסמך,2,2,890,685,684,1,מחל,421,143,278,0.615497,6,21,3,0,0,0,42,0,3,0,0,0,0,0,1,17,0,421,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,143,15
K24,loc:805,locality,loc:805,805,ישעי,1,1,567,415,413,2,מחל,213,90,123,0.515738,2,27,10,0,0,0,46,0,2,0,0,0,0,0,0,0,1,213,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,90,12
K24,loc:806,locality,loc:806,806,עין יהב,1,1,567,410,410,0,כן,132,98,34,0.321951,98,5,0,4,0,0,3,0,2,0,0,0,0,0,0,132,8,19,36,0,0,0,0,78,0,0,0,0,0,0,0,0,0,2,0,1,0,0,22
K24,loc:807,locality,loc:807,807,חניאל,2,2,663,471,469,2,פה,142,76,66,0.302772,73,15,0,2,0,0,1,0,12,0,0,0,0,0,0,76,8,44,63,0,0,0,0,142,0,0,0,0,0,0,0,0,0,4,0,0,0,0,29
K24,loc:808,locality,loc:808,808,ניר אליהו,1,1,422,322,321,1,אמת,111,77,34,0.345794,111,6,1,0,0,0,0,0,2,0,0,0,0,0,0,49,7,13,47,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
K24,loc:809,locality,loc:809,809,נחם,1,1,411,302,302,0,מחל,174,37,137,0.576159,5,28,5,0,0,0,34,0,0,0,0,0,0,0,0,5,1,174,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,37,4
K24,loc:810,locality,loc:810,810,עופר,1,1,392,291,290,1,מחל,66,48,18,0.227586,43,20,3,0,0,0,6,0,4,0,0,0,0,0,0,48,3,66,31,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19
K24,loc:811,locality,loc:811,811,יכיני,1,1,483,356,356,0,מחל,215,49,166,0.603933,8,20,0,0,0,1,49,0,2,0,0,0,0,0,0,7,2,215,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,31,9
K24,loc:812,locality,loc:812,812,שלומי,13,13,5415,3450,3426,24,מחל,1501,445,1056,0.43812,79,231,19,4,0,0,120,1,21,0,0,0,0,0,1,126,313,1501,38,0,0,0,1,331,1,1,1,0,0,0,0,0,0,25,0,0,0,445,167
K24,loc:813,locality,loc:813,813,עין יעקב,2,2,748,550,548,2,מחל,205,53,152,0.374088,43,45,1,0,0,1,45,0,10,0,0,1,0,0,0,53,13,205,14,0,0,0,0,49,0,0,0,0,0,0,0,0,0,8,0,0,0,30,30
K24,loc:814,locality,loc:814,814,תלמים,1,1,566,419,419,0,מחל,178,104,74,0.424821,1,33,5,1,0,0,70,0,5,0,0,0,0,0,0,11,0,178,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,104,3
K24,loc:815,locality,loc:815,815,זבדיאל,1,1,418,355,354,1,מחל,197,88,109,0.556497,1,13,13,0,0,0,28,0,3,0,0,0,0,0,0,3,0,197,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88,6
K24,loc:816,locality,loc:816,816,זנוח,1,1,409,277,277,0,מחל,155,45,110,0.559567,6,19,3,0,0,0,19,0,1,0,0,0,0,0,0,3,2,155,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16
K24,loc:817,locality,loc:817,817,עזריקם,2,2,966,705,700,5,מחל,423,59,364,0.604286,15,36,0,1,0,2,9,0,8,0,0,0,0,0,0,59,8,423,2,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,2,0,0,58,37
K24,loc:818,locality,loc:818,818,זרחיה,1,1,506,430,428,2,מחל,206,103,103,0.481308,4,24,2,0,0,0,82,1,1,0,0,0,0,0,0,0,0,206,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1
