election,geography_id,geography_type,locality_id,locality_code,locality_name,contributing_rows,contributing_kalpis,eligible_voters,actual_voters,valid_votes,invalid_votes,winning_ballot_letter,winning_votes,runner_up_votes,margin_votes,winning_vote_share,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
K25,loc:762,locality,loc:762,762,בטחה,1,1,629,515,515,0,מחל,262,107,155,0.508738,3,0,2,5,0,0,0,0,0,0,91,0,2,0,0,0,32,0,0,262,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,107,0
K25,loc:763,locality,loc:763,763,שתולים,3,3,1460,1133,1127,6,מחל,458,230,228,0.406389,19,12,21,17,0,0,0,0,0,0,230,0,6,0,0,0,127,0,16,458,3,0,0,0,2,1,0,0,119,0,3,0,0,0,0,0,1,0,92,0
K25,loc:764,locality,loc:764,764,כפר מרדכי,1,1,478,364,364,0,פה,153,78,75,0.42033,50,0,1,1,0,3,0,0,0,0,6,0,0,0,0,0,78,0,3,27,38,0,0,0,0,0,0,1,153,0,2,0,0,0,0,0,0,0,1,0
K25,loc:765,locality,loc:765,765,משגב דב,1,1,521,392,390,2,פה,152,77,75,0.389744,26,1,3,1,1,0,0,0,0,0,17,0,0,0,0,0,65,0,9,77,31,0,0,0,0,0,0,1,152,0,0,0,0,0,0,1,4,0,1,0
K25,loc:766,locality,loc:766,766,קוממיות,1,1,258,205,205,0,ג,192,8,184,0.936585,0,0,0,192,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
K25,loc:767,locality,loc:767,767,פורת,2,2,924,685,681,4,מחל,296,195,101,0.434655,1,2,4,9,0,0,0,0,0,0,195,0,13,0,0,0,15,0,1,296,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,2,117,0
K25,loc:768,locality,loc:768,768,כרמייה,1,1,461,340,338,2,פה,102,66,36,0.301775,15,1,3,1,0,4,0,0,0,0,18,0,1,0,0,0,57,0,8,66,55,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,3,0,4,0
K25,loc:769,locality,loc:769,769,ניר עציון,1,1,431,308,308,0,ט,117,49,68,0.37987,5,1,44,3,0,1,0,0,0,0,117,0,0,0,1,0,44,0,4,49,4,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,3,0,7,0
K25,loc:77,locality,loc:77,77,איילת השחר,2,2,826,590,588,2,פה,176,131,45,0.29932,131,1,7,3,0,0,0,0,0,0,23,0,2,0,0,0,115,0,19,56,44,0,0,0,0,0,0,0,176,1,0,0,0,0,0,0,3,0,6,1
K25,loc:7700,locality,loc:7700,7700,עפולה,76,76,45870,29022,28802,220,מחל,12240,3543,8697,0.42497,444,93,177,1696,31,36,1,1,2,2,3543,2,89,3,1,1,2018,3,2239,12240,181,2,33,3,6,8,1,15,3274,12,56,4,12,1,10,11,59,9,2475,8
K25,loc:771,locality,loc:771,771,מבוא ביתר,1,1,675,491,489,2,מחל,148,94,54,0.302658,32,4,18,1,0,2,0,0,0,0,58,0,1,0,0,0,93,0,12,148,17,0,0,0,0,1,0,0,94,0,1,0,0,0,0,0,1,0,6,0
K25,loc:772,locality,loc:772,772,אמונים,2,2,735,528,526,2,מחל,163,94,69,0.309886,23,0,7,5,0,1,0,0,0,0,44,0,9,0,0,0,94,0,4,163,7,0,0,0,0,0,0,0,94,0,1,1,0,0,1,0,2,0,70,0
K25,loc:773,locality,loc:773,773,עמיקם,1,1,548,394,394,0,פה,154,66,88,0.390863,36,1,1,1,0,2,0,0,0,0,12,1,3,0,0,0,66,0,4,61,45,0,0,0,0,0,0,1,154,0,1,0,1,0,0,0,2,0,2,0
K25,loc:774,locality,loc:774,774,צוריאל,1,1,330,224,224,0,מחל,111,52,59,0.495536,6,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,26,0,1,111,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0
K25,loc:775,locality,loc:775,775,יד נתן,1,1,419,308,306,2,פה,110,73,37,0.359477,16,2,6,2,0,0,0,0,0,0,35,0,0,0,0,0,73,0,7,37,8,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,9,1
K25,loc:776,locality,loc:776,776,מחסיה,1,1,311,255,254,1,מחל,101,56,45,0.397638,1,0,2,10,0,0,0,0,0,0,56,0,0,0,0,0,22,0,3,101,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,53,0
K25,loc:777,locality,loc:777,777,נחשון,1,1,478,352,351,1,פה,123,119,4,0.350427,26,2,0,0,3,5,0,0,0,0,3,0,2,0,0,0,30,0,1,14,119,0,0,0,0,0,0,1,123,0,0,0,1,0,0,0,20,0,1,0
K25,loc:778,locality,loc:778,778,תרום,1,1,616,494,494,0,מחל,201,130,71,0.406883,5,4,17,12,0,0,0,0,0,0,130,0,1,0,0,0,46,0,0,201,1,0,0,0,0,0,0,1,21,1,1,0,0,0,0,0,4,0,49,0
K25,loc:779,locality,loc:779,779,עמינדב,1,1,652,467,463,4,מחל,149,89,60,0.321814,30,0,5,1,0,3,0,0,0,0,65,0,0,0,0,0,64,0,6,149,33,0,0,0,0,0,0,0,89,1,1,0,0,0,0,0,1,0,15,0
K25,loc:78,locality,loc:78,78,קריית ענבים,1,1,333,206,206,0,פה,78,35,43,0.378641,35,1,1,0,0,3,0,0,0,0,3,0,1,0,0,0,30,0,3,22,24,0,0,0,0,0,0,2,78,0,0,0,0,0,0,0,1,0,2,0
K25,loc:780,locality,loc:780,780,אורה,2,2,831,596,593,3,מחל,186,105,81,0.313659,23,13,5,2,0,1,0,0,0,0,105,0,0,0,0,0,103,0,7,186,8,0,0,0,0,0,0,0,86,0,2,0,0,0,0,0,2,0,50,0
K25,loc:7800,locality,loc:7800,7800,פרדס חנה-כרכור,52,52,32011,22231,22142,89,מחל,6260,5987,273,0.282721,1607,62,221,114,11,97,1,0,0,1,1862,10,75,1,0,0,2464,0,651,6260,1231,0,4,0,2,9,1,27,5987,3,36,0,8,4,4,3,276,1,1096,13
K25,loc:783,locality,loc:783,783,אבן ספיר,1,1,506,369,368,1,מחל,181,48,133,0.491848,12,1,4,3,0,0,0,0,0,0,42,0,1,0,0,0,48,0,2,181,10,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,3,0,18,1
K25,loc:784,locality,loc:784,784,בית נחמיה,1,1,647,489,487,2,מחל,137,123,14,0.281314,17,0,3,0,0,1,0,0,0,0,60,0,3,0,0,0,102,0,8,137,22,0,0,0,0,0,0,3,123,0,2,0,0,0,0,0,2,0,4,0
K25,loc:785,locality,loc:785,785,אחיהוד,2,2,714,544,540,4,מחל,242,174,68,0.448148,2,0,6,8,0,0,0,0,0,0,174,0,3,0,0,0,18,0,0,242,1,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,73,0
K25,loc:786,locality,loc:786,786,כפר זיתים,1,1,473,352,351,1,מחל,184,85,99,0.524217,1,0,2,4,0,0,0,0,0,0,85,0,1,0,0,0,21,0,2,184,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,36,0
K25,loc:787,locality,loc:787,787,גבעת יערים,2,2,916,653,650,3,מחל,210,95,115,0.323077,46,0,7,7,0,3,0,0,0,0,95,0,2,0,0,0,89,0,12,210,48,0,0,0,0,0,1,0,92,0,1,0,0,0,0,0,6,0,30,1
K25,loc:788,locality,loc:788,788,זיתן,2,2,818,674,673,1,מחל,373,106,267,0.554235,6,0,4,2,0,0,0,0,0,0,106,0,0,0,0,0,50,0,5,373,3,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,5,0,85,0
K25,loc:789,locality,loc:789,789,רנן,1,1,468,347,344,3,מחל,130,78,52,0.377907,5,0,2,4,0,0,0,0,0,0,78,0,2,0,0,0,62,0,1,130,2,0,0,0,2,0,0,0,49,0,1,0,0,0,0,0,1,0,5,0
K25,loc:79,locality,loc:79,79,דגניה ב',1,1,591,403,403,0,פה,166,81,85,0.411911,81,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,72,0,6,33,33,0,1,0,0,0,0,1,166,0,0,1,0,0,0,0,1,0,1,0
K25,loc:7900,locality,loc:7900,7900,פתח תקווה,320,320,197815,134128,133437,691,מחל,37935,26397,11538,0.284291,3343,451,2866,5900,34,79,7,4,4,7,18368,24,538,12,14,5,14176,16,8037,37935,2083,12,56,7,24,29,12,56,26397,55,301,13,51,8,40,44,427,26,11932,44
K25,loc:791,locality,loc:791,791,משען,2,2,725,569,569,0,מחל,290,101,189,0.509666,9,1,8,15,0,0,0,0,0,0,101,0,3,0,0,0,39,0,4,290,1,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,68,1
K25,loc:792,locality,loc:792,792,נתיב השיירה,1,1,419,309,309,0,מחל,98,87,11,0.317152,17,0,3,1,0,0,0,0,0,0,17,0,2,0,0,0,87,0,1,98,4,0,0,0,0,0,0,0,61,0,2,0,0,0,0,0,0,0,16,0
K25,loc:793,locality,loc:793,793,גבעתי,1,1,677,523,523,0,מחל,218,90,128,0.416826,5,2,7,11,0,0,0,0,0,0,84,0,1,0,0,0,90,0,3,218,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,64,0
K25,loc:794,locality,loc:794,794,עגור,1,1,327,247,245,2,מחל,126,49,77,0.514286,4,0,0,8,0,0,0,0,0,0,49,0,0,0,0,0,6,0,1,126,7,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,34,0
K25,loc:795,locality,loc:795,795,יערה,1,1,590,388,387,1,מחל,196,58,138,0.50646,4,2,1,3,1,1,0,0,0,0,58,0,3,0,0,0,32,0,1,196,7,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,48,0
K25,loc:796,locality,loc:796,796,צלפון,1,1,696,538,536,2,מחל,254,104,150,0.473881,10,1,6,5,0,0,0,0,0,0,104,0,0,0,0,0,57,0,4,254,2,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,2,0,45,0
K25,loc:797,locality,loc:797,797,אחיעזר,2,2,1224,1050,1045,5,שס,461,328,133,0.441148,0,1,17,23,0,0,0,0,0,0,195,0,0,0,0,0,9,0,1,328,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,461,1
K25,loc:798,locality,loc:798,798,יגל,1,1,631,515,513,2,מחל,271,72,199,0.528265,8,0,6,8,0,0,0,0,0,0,70,0,2,0,0,0,31,0,3,271,2,0,0,0,0,0,0,0,35,0,2,1,0,0,0,0,2,0,72,0
K25,loc:799,locality,loc:799,799,זכריה,2,2,767,626,622,4,מחל,384,102,282,0.617363,3,1,2,3,0,0,0,0,0,0,102,0,1,0,0,0,30,0,2,384,1,0,0,0,1,0,0,0,37,0,0,0,0,0,0,0,0,0,55,0
K25,loc:80,locality,loc:80,80,נהלל,2,2,836,620,618,2,פה,295,96,199,0.477346,96,0,4,0,0,1,0,0,0,0,11,0,0,0,0,0,96,0,20,46,46,0,0,0,0,0,0,0,295,0,1,0,0,0,0,0,2,0,0,0
K25,loc:800,locality,loc:800,800,בית חנניה,1,1,628,479,479,0,פה,207,108,99,0.43215,34,0,5,1,2,1,0,0,0,0,17,0,4,0,0,0,108,0,12,45,33,0,0,0,0,0,0,0,207,0,1,0,0,0,0,0,2,0,7,0
K25,loc:8000,locality,loc:8000,8000,צפת,43,43,24148,14550,14469,81,מחל,4037,3102,935,0.27901,75,13,169,2255,25,87,0,0,0,1,3102,1,9,0,0,0,366,2,586,4037,44,1,7,0,1,10,1,48,467,2,28,0,3,2,2,6,15,2,3093,9
K25,loc:801,locality,loc:801,801,"חמ""ד",1,1,614,507,502,5,ט,153,100,53,0.304781,8,3,76,23,0,0,0,0,0,0,153,0,0,0,0,0,54,0,5,100,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,43,0
K25,loc:802,locality,loc:802,802,"גבעת כ""ח",1,1,640,508,507,1,מחל,204,101,103,0.402367,16,3,7,7,0,0,0,0,0,0,101,0,4,0,0,0,51,0,6,204,5,0,0,0,0,1,0,0,71,1,0,0,1,0,0,0,1,0,28,0
K25,loc:803,locality,loc:803,803,יושיביה,1,1,377,310,309,1,שס,113,98,15,0.365696,1,0,2,7,0,0,0,0,0,0,81,0,0,0,0,0,1,0,2,98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,113,0
K25,loc:804,locality,loc:804,804,אחיסמך,2,2,890,740,738,2,מחל,378,189,189,0.512195,7,1,2,3,0,0,0,0,0,0,126,0,0,0,0,0,26,0,1,378,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,189,0
K25,loc:805,locality,loc:805,805,ישעי,1,1,576,448,448,0,מחל,168,117,51,0.375,2,0,8,27,0,0,0,0,0,0,106,0,0,0,0,0,9,0,0,168,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,117,0
K25,loc:806,locality,loc:806,806,עין יהב,1,1,618,425,423,2,פה,168,111,57,0.397163,54,3,9,0,1,2,0,1,0,0,7,1,0,0,0,0,111,0,4,29,29,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,3,1,0,0
K25,loc:807,locality,loc:807,807,חניאל,1,1,647,470,469,1,פה,209,78,131,0.445629,47,3,2,0,2,3,0,0,0,0,17,0,2,0,0,0,78,0,10,45,43,0,0,0,0,0,0,0,209,0,1,0,0,0,0,0,7,0,0,0
K25,loc:808,locality,loc:808,808,ניר אליהו,1,1,425,316,314,2,פה,109,82,27,0.347134,82,2,3,0,0,0,0,0,0,0,9,0,0,0,0,0,43,0,6,13,41,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,6,0,0,0
K25,loc:809,locality,loc:809,809,נחם,1,1,418,330,328,2,מחל,150,84,66,0.457317,2,0,6,27,0,0,0,0,0,0,84,0,1,0,0,0,14,1,1,150,2,0,0,0,0,0,0,2,9,0,1,0,0,1,0,0,0,0,27,0
K25,loc:810,locality,loc:810,810,עופר,1,1,402,307,307,0,פה,69,64,5,0.224756,31,1,8,3,0,3,0,0,0,0,33,0,2,0,0,0,64,0,5,59,25,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,1,0,2,0
K25,loc:811,locality,loc:811,811,יכיני,1,1,482,386,385,1,מחל,230,79,151,0.597403,1,3,3,2,0,0,0,0,0,0,79,0,0,0,0,0,9,0,2,230,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,39,0
K25,loc:812,locality,loc:812,812,שלומי,12,12,5887,3913,3888,25,מחל,1692,606,1086,0.435185,65,10,23,24,2,4,0,0,0,0,606,1,17,0,0,0,292,0,265,1692,22,0,1,0,0,0,0,2,457,1,11,0,1,0,1,0,19,1,370,1
K25,loc:813,locality,loc:813,813,עין יעקב,2,2,776,611,609,2,מחל,212,186,26,0.348112,18,2,6,2,0,1,0,0,0,0,186,1,2,0,0,0,53,0,10,212,11,0,0,0,0,0,0,0,62,1,1,0,0,0,0,0,8,0,33,0
K25,loc:814,locality,loc:814,814,תלמים,1,1,577,474,473,1,שס,168,155,13,0.35518,0,3,4,7,0,0,0,0,0,0,113,0,0,0,0,0,13,0,1,155,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,168,0
K25,loc:815,locality,loc:815,815,זבדיאל,1,1,447,391,391,0,מחל,162,116,46,0.414322,1,0,4,19,0,0,0,0,0,0,79,0,2,0,0,0,3,0,0,162,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,116,0
K25,loc:816,locality,loc:816,816,זנוח,1,1,407,305,305,0,מחל,154,60,94,0.504918,1,0,4,7,0,0,0,0,0,0,48,0,2,0,0,0,18,0,0,154,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,60,0
K25,loc:817,locality,loc:817,817,עזריקם,2,2,992,777,777,0,מחל,447,103,344,0.57529,11,4,1,6,0,0,0,0,0,0,103,0,1,0,0,0,69,0,5,447,0,0,2,0,0,0,0,1,64,0,3,0,0,0,0,0,1,0,59,0
K25,loc:818,locality,loc:818,818,זרחיה,1,1,519,449,449,0,מחל,170,141,29,0.378619,1,0,7,8,0,0,0,0,0,0,114,0,0,0,0,0,3,0,0,170,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,141,0
K25,loc:819,locality,loc:819,819,אביגדור,1,1,607,486,483,3,פה,218,100,118,0.451346,38,1,3,1,0,0,0,0,0,0,31,0,0,0,0,0,100,0,1,52,26,0,1,0,0,0,0,1,218,0,1,0,0,0,0,0,0,0,9,0
K25,loc:82,locality,loc:82,82,עין חרוד (מאוחד),1,1,694,473,472,1,פה,179,102,77,0.379237,100,0,5,3,0,0,0,0,0,0,10,0,1,0,0,0,102,0,10,27,33,0,0,0,1,0,0,0,179,0,0,0,0,0,0,0,1,0,0,0
K25,loc:820,locality,loc:820,820,חלץ,1,1,367,270,268,2,מחל,152,36,116,0.567164,2,0,4,0,0,0,0,0,0,0,34,0,4,0,0,0,21,0,1,152,1,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,36,0
K25,loc:8200,locality,loc:8200,8200,קריית מוצקין,68,68,40960,25947,25775,172,מחל,8662,6839,1823,0.336062,669,69,214,74,8,14,0,1,1,2,2176,5,129,2,2,3,3456,4,1987,8662,325,2,30,1,14,10,3,5,6839,5,59,3,11,2,10,11,59,13,884,11
K25,loc:821,locality,loc:821,821,אחוזם,1,1,404,291,290,1,מחל,158,56,102,0.544828,0,0,0,3,0,0,0,0,0,0,55,0,1,0,0,0,12,0,0,158,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,56,0
K25,loc:822,locality,loc:822,822,מטע,1,1,585,417,417,0,מחל,129,65,64,0.309353,53,2,11,3,0,6,0,0,0,0,51,0,1,0,0,0,39,0,10,129,22,0,0,0,0,0,0,0,65,0,1,0,0,0,0,0,7,0,17,0
K25,loc:823,locality,loc:823,823,בר גיורא,1,1,431,332,332,0,מחל,153,52,101,0.460843,17,0,6,7,0,1,0,0,0,0,52,0,1,0,0,0,21,0,5,153,8,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,2,0,24,0
K25,loc:824,locality,loc:824,824,כוכב מיכאל,2,2,748,543,541,2,פה,229,108,121,0.42329,45,1,5,6,0,0,0,0,0,0,25,0,1,0,0,0,108,0,7,77,26,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,6,0,5,0
K25,loc:825,locality,loc:825,825,נס הרים,2,2,884,642,640,2,מחל,199,165,34,0.310938,35,4,11,7,0,3,0,0,0,1,97,0,0,0,0,0,165,0,10,199,18,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,2,0,27,0
K25,loc:826,locality,loc:826,826,עוזה,1,1,342,267,266,1,מחל,116,89,27,0.43609,1,0,3,11,0,0,0,0,0,0,43,0,0,0,0,0,2,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,0
K25,loc:827,locality,loc:827,827,נווה מבטח,1,1,509,391,390,1,פה,129,92,37,0.330769,37,2,4,4,0,0,0,0,0,1,27,0,2,0,0,0,92,0,2,57,20,0,0,0,0,0,0,0,129,1,0,0,0,0,0,0,6,0,6,0
K25,loc:828,locality,loc:828,828,ישרש,2,2,725,559,559,0,מחל,265,87,178,0.474061,9,2,5,1,0,0,0,0,0,2,70,0,2,0,0,0,55,0,5,265,10,0,0,0,0,0,0,0,87,0,0,0,0,0,1,0,2,0,43,0
K25,loc:829,locality,loc:829,829,מבטחים,1,1,399,267,266,1,מחל,104,85,19,0.390977,4,1,1,4,0,0,0,0,0,0,85,0,2,0,0,0,20,0,1,104,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,24,0
K25,loc:8300,locality,loc:8300,8300,ראשון לציון,344,344,211845,140237,139546,691,מחל,45144,35166,9978,0.323506,3992,509,1037,915,37,82,6,2,2,5,13561,33,625,5,1,8,19255,15,8777,45144,2209,13,50,8,24,29,6,54,35166,48,303,11,48,6,40,31,467,45,6936,41
K25,loc:831,locality,loc:831,831,ירוחם,15,15,7861,5196,5145,51,מחל,1927,908,1019,0.374538,62,7,194,333,4,16,0,0,0,1,908,1,11,0,0,0,382,1,273,1927,49,0,1,1,0,0,0,63,240,1,10,0,0,2,2,3,5,0,646,2
K25,loc:833,locality,loc:833,833,נורית,1,1,148,115,115,0,פה,40,26,14,0.347826,3,1,1,0,0,2,0,0,0,0,14,0,1,0,0,0,14,0,3,26,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0,3,0
K25,loc:836,locality,loc:836,836,גנות,1,1,345,271,271,0,פה,74,57,17,0.273063,26,1,1,1,0,3,0,0,0,0,20,0,5,0,0,0,57,0,6,57,12,0,0,0,0,0,0,0,74,0,1,0,0,0,0,0,2,0,5,0
K25,loc:837,locality,loc:837,837,עזריאל,1,1,618,492,491,1,מחל,271,101,170,0.551935,1,1,13,2,0,0,0,0,0,0,101,0,2,0,0,0,36,0,1,271,1,0,0,0,0,0,0,0,21,0,1,1,0,0,0,0,0,0,39,0
K25,loc:838,locality,loc:838,838,פדיה,1,1,612,493,489,4,מחל,267,73,194,0.546012,10,2,2,0,0,0,0,0,0,0,73,0,2,0,0,0,30,0,7,267,3,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,41,0
K25,loc:839,locality,loc:839,839,פתחיה,1,1,639,504,504,0,מחל,210,83,127,0.416667,9,1,2,0,0,1,0,0,0,0,77,0,2,0,0,0,83,0,4,210,5,0,0,0,0,1,0,1,63,0,0,0,0,0,0,0,3,0,42,0
K25,loc:84,locality,loc:84,84,תל יוסף,1,1,390,279,279,0,פה,117,51,66,0.419355,51,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,48,0,5,15,20,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,10,0,0,0
K25,loc:840,locality,loc:840,840,כיסופים,1,1,300,163,162,1,אמת,51,45,6,0.314815,51,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,16,0,3,13,14,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,2,0,2,0
K25,loc:8400,locality,loc:8400,8400,רחובות,182,182,111435,76744,76404,340,מחל,19688,17646,2042,0.257683,3144,284,1070,2778,41,129,5,2,3,2,9983,12,318,1,1,4,8072,6,3989,19688,2476,11,23,1,18,17,5,63,17646,24,150,3,28,7,26,13,248,16,6082,15
K25,loc:841,locality,loc:841,841,אלישמע,2,2,812,645,640,5,מחל,280,104,176,0.4375,10,0,11,3,0,1,0,0,0,0,91,0,2,0,0,0,104,0,4,280,4,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,60,1
K25,loc:842,locality,loc:842,842,געש,2,2,725,558,555,3,פה,219,137,82,0.394595,69,1,0,3,0,2,0,0,0,0,10,0,1,0,0,0,63,0,7,30,137,0,0,0,0,0,0,1,219,0,1,0,0,0,0,0,8,0,3,0
K25,loc:843,locality,loc:843,843,מרגליות,1,1,354,220,219,1,מחל,103,29,74,0.47032,7,0,2,3,0,0,0,0,0,0,29,0,0,0,0,0,21,0,3,103,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,23,0
K25,loc:844,locality,loc:844,844,נחל עוז,1,1,355,251,250,1,פה,90,54,36,0.36,50,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,54,0,2,26,14,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,4,0,0,0
K25,loc:845,locality,loc:845,845,כפר עזה,2,2,768,563,562,1,פה,192,114,78,0.341637,93,2,5,0,0,3,0,0,0,0,29,0,0,0,0,0,114,0,13,49,55,0,0,0,0,0,0,2,192,0,2,0,0,0,0,0,1,0,2,0
K25,loc:846,locality,loc:846,846,שפר,1,1,319,223,223,0,מחל,125,34,91,0.560538,2,2,0,2,0,0,0,0,0,0,34,0,1,0,0,0,15,0,2,125,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,18,0
K25,loc:848,locality,loc:848,848,בית רבן,1,1,299,212,211,1,ט,155,26,129,0.734597,0,0,4,3,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0
K25,loc:849,locality,loc:849,849,דבירה,1,1,686,522,522,0,פה,194,111,83,0.371648,47,0,6,1,0,1,0,0,0,0,16,0,5,0,0,0,111,0,4,44,86,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,3,0,4,0
K25,loc:85,locality,loc:85,85,כפר יחזקאל,2,2,763,606,603,3,פה,238,135,103,0.394693,70,4,5,0,0,3,0,0,0,0,29,1,8,0,0,0,135,0,9,61,32,0,1,0,0,1,0,0,238,1,2,0,0,0,0,0,1,0,2,0
K25,loc:850,locality,loc:850,850,אחיטוב,2,2,743,552,551,1,מחל,179,147,32,0.324864,17,0,2,2,0,2,0,0,0,0,68,0,3,0,0,0,147,0,4,179,4,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,33,2
K25,loc:8500,locality,loc:8500,8500,רמלה,100,100,57383,36627,36235,392,מחל,14288,4898,9390,0.394315,495,67,124,144,2168,1490,0,0,1,5,4593,7,112,1,1,3,1792,10,1106,14288,338,6,14,5,1,5,5,2130,2224,4,85,8,6,5,6,9,57,4,4898,18
K25,loc:851,locality,loc:851,851,ניצני עוז,2,2,765,565,562,3,מחל,158,142,16,0.281139,38,2,2,1,1,1,0,0,0,0,83,0,2,0,0,0,93,0,5,158,14,0,0,0,0,1,0,1,142,1,2,0,0,0,0,0,2,0,13,0
K25,loc:852,locality,loc:852,852,גונן,1,1,360,225,223,2,פה,90,41,49,0.403587,41,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,24,0,3,13,29,0,0,0,1,1,0,0,90,1,0,0,1,0,0,0,5,0,0,0
K25,loc:853,locality,loc:853,853,גאליה,2,2,820,604,599,5,פה,258,111,147,0.430718,34,0,0,3,0,1,0,0,0,0,28,0,1,0,0,0,111,0,20,106,21,0,0,0,11,1,0,0,258,0,1,0,0,0,0,0,2,0,1,0
K25,loc:854,locality,loc:854,854,רחוב,1,1,336,248,247,1,מחל,171,40,131,0.692308,1,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,171,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0
K25,loc:856,locality,loc:856,856,שעלבים,2,2,824,663,662,1,ט,476,62,414,0.719033,5,0,53,17,0,1,0,0,0,0,476,0,0,0,0,0,10,0,1,62,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,25,0
K25,loc:857,locality,loc:857,857,כפר אביב,1,1,562,409,409,0,פה,169,79,90,0.413203,27,0,0,3,0,0,0,0,0,0,17,0,1,0,0,0,79,0,8,61,29,0,0,0,0,0,0,0,169,0,1,0,0,0,0,0,4,0,10,0
K25,loc:858,locality,loc:858,858,נווה ירק,2,2,860,650,650,0,פה,294,131,163,0.452308,52,1,6,2,1,2,0,0,0,0,20,0,3,0,0,0,131,0,15,77,33,0,0,0,0,1,0,2,294,1,0,0,0,0,0,0,5,0,4,0
K25,loc:859,locality,loc:859,859,כסלון,1,1,303,225,224,1,מחל,89,50,39,0.397321,6,0,1,2,0,0,0,0,0,0,37,0,0,0,0,1,11,0,3,89,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,50,1
K25,loc:86,locality,loc:86,86,גבע,1,1,514,351,351,0,פה,160,90,70,0.45584,90,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,56,0,6,9,24,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,1,0,0,0
