source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,address_match_status,address_query,unresolved_reason
K25:9603,K25,9603,638,קלנסווה,8.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,676,343,341,2,1,0,0,0,108,97,1,0,0,0,1,0,0,0,0,0,2,1,0,1,5,0,0,0,0,0,0,122,1,0,0,0,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9604,K25,9604,638,קלנסווה,8.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,676,381,379,2,0,1,0,0,154,154,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,60,0,0,0,2,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9605,K25,9605,638,קלנסווה,9.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,497,281,277,4,0,0,0,0,69,97,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9606,K25,9606,638,קלנסווה,9.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,497,270,267,3,0,0,0,0,80,97,0,0,0,0,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,82,0,0,0,0,1,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9607,K25,9607,638,קלנסווה,9.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,497,253,251,2,2,0,0,0,93,94,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9608,K25,9608,638,קלנסווה,10.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,502,249,246,3,0,0,0,0,106,73,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9609,K25,9609,638,קלנסווה,10.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,502,265,259,6,1,0,0,0,103,92,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9610,K25,9610,638,קלנסווה,10.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,501,310,307,3,0,0,0,0,81,164,0,0,0,0,2,0,0,0,0,0,18,0,0,1,2,0,0,0,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9611,K25,9611,638,קלנסווה,11.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,488,286,283,3,0,0,0,0,74,151,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9612,K25,9612,638,קלנסווה,11.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,488,262,257,5,0,0,0,0,103,91,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9613,K25,9613,638,קלנסווה,11.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,488,249,249,0,1,0,0,0,78,109,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9614,K25,9614,638,קלנסווה,13.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,517,277,275,2,0,0,0,0,73,140,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,49,1,1,0,0,0,0,0,1,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9615,K25,9615,638,קלנסווה,13.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,517,284,281,3,0,0,0,0,111,114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9616,K25,9616,638,קלנסווה,13.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,516,273,271,2,0,0,0,0,72,120,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9617,K25,9617,638,קלנסווה,16.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,505,266,266,0,0,0,0,0,78,128,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9618,K25,9618,638,קלנסווה,16.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,505,270,267,3,0,1,0,0,82,110,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9619,K25,9619,638,קלנסווה,16.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,503,294,292,2,0,0,0,0,83,108,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,95,1,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9620,K25,9620,638,קלנסווה,17.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,569,313,312,1,2,0,0,0,130,112,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,2,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9621,K25,9621,638,קלנסווה,17.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,569,277,274,3,0,0,0,0,86,129,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,51,0,0,2,1,0,0,0,0,0,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9622,K25,9622,638,קלנסווה,17.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,569,285,280,5,0,0,0,0,66,118,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9623,K25,9623,638,קלנסווה,17.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,569,328,324,4,0,0,0,0,102,132,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,83,2,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9624,K25,9624,638,קלנסווה,20.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,476,238,235,3,0,0,0,0,64,120,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,44,1,0,0,0,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9625,K25,9625,638,קלנסווה,20.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,476,273,269,4,0,0,0,0,74,117,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9626,K25,9626,638,קלנסווה,20.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,475,280,275,5,1,0,0,0,81,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9627,K25,9627,638,קלנסווה,21.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,644,347,344,3,0,0,0,0,126,120,0,0,0,0,1,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,84,1,0,0,3,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:9628,K25,9628,638,קלנסווה,21.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,638,קלנסווה,,direct_address_geocode_needed,automatic_code_match,644,363,362,1,1,0,0,0,115,158,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,78,0,0,0,1,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10905,K25,10905,542,ריינה,10.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,689,410,406,4,4,0,0,0,155,140,0,0,0,0,1,0,1,0,0,0,1,1,1,6,2,0,1,0,0,0,0,88,5,0,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10906,K25,10906,542,ריינה,10.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,689,317,308,9,3,0,0,0,115,81,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,91,2,0,2,2,0,0,0,0,2,0,0,1,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10907,K25,10907,542,ריינה,12.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,613,305,305,0,3,0,0,0,103,103,0,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,81,4,0,1,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10908,K25,10908,542,ריינה,12.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,613,379,376,3,0,1,0,0,148,115,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,108,0,0,0,0,1,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10909,K25,10909,542,ריינה,12.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,613,340,337,3,2,0,0,0,85,118,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,123,1,0,0,1,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10910,K25,10910,542,ריינה,12.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,613,309,306,3,0,0,0,0,118,83,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,89,5,1,0,0,0,0,1,0,1,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10911,K25,10911,542,ריינה,12.5,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,613,362,359,3,0,0,0,1,143,102,0,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,101,2,0,0,0,1,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10912,K25,10912,542,ריינה,12.6,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,612,339,339,0,0,0,0,1,150,62,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,114,6,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10913,K25,10913,542,ריינה,13.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,472,290,285,5,4,0,0,0,122,87,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,64,4,1,0,0,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10914,K25,10914,542,ריינה,13.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,472,230,226,4,0,0,0,0,103,36,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,67,1,0,0,2,0,0,0,0,0,1,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10915,K25,10915,542,ריינה,13.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,470,232,229,3,1,0,0,0,73,81,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,63,4,0,0,2,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10916,K25,10916,542,ריינה,16.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,682,319,317,2,1,0,0,1,103,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,98,4,0,0,1,0,1,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10917,K25,10917,542,ריינה,16.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,682,327,314,13,2,0,0,2,94,72,0,0,0,0,1,0,0,1,0,0,1,0,0,6,4,0,0,0,0,0,0,126,0,0,1,1,1,0,0,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10918,K25,10918,542,ריינה,16.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,682,340,336,4,0,0,0,0,147,97,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,80,1,0,0,1,0,0,0,0,2,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10919,K25,10919,542,ריינה,16.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,679,444,440,4,4,1,0,0,129,245,0,0,0,0,2,0,0,0,0,0,0,0,3,14,4,0,0,0,0,0,0,26,10,0,0,1,0,0,0,1,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10920,K25,10920,542,ריינה,17.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,692,373,369,4,1,0,0,0,134,132,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,85,8,0,0,0,0,0,0,0,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10921,K25,10921,542,ריינה,17.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,692,339,334,5,0,0,0,0,121,104,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,97,4,0,0,3,0,0,0,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10922,K25,10922,542,ריינה,17.3,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,692,325,314,11,2,0,0,0,109,59,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2,0,0,0,0,0,0,129,2,0,0,0,0,0,0,0,1,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:10923,K25,10923,542,ריינה,17.4,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,542,ריינה,,direct_address_geocode_needed,automatic_code_match,689,333,330,3,1,0,0,0,126,119,0,0,0,1,0,0,0,0,0,0,1,0,1,4,3,0,1,0,2,0,0,66,1,0,0,1,0,0,0,1,1,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11666,K25,11666,3826,שער שומרון,101.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,,עץ אפרים | שערי תקווה,,direct_address_geocode_needed,reviewed_address_target_set,356,287,286,1,1,0,22,2,0,0,0,0,0,0,115,0,1,0,0,1,10,0,4,98,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,2,0,17,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11667,K25,11667,3826,שער שומרון,101.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,,עץ אפרים | שערי תקווה,,direct_address_geocode_needed,reviewed_address_target_set,355,285,284,1,0,1,22,1,0,0,1,0,0,0,116,0,1,0,0,0,9,0,13,86,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11668,K25,11668,3826,שער שומרון,102.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,,עץ אפרים | שערי תקווה,,direct_address_geocode_needed,reviewed_address_target_set,384,281,281,0,2,1,17,2,0,0,0,0,0,0,126,0,0,0,0,0,7,0,4,93,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,14,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11669,K25,11669,3826,שער שומרון,102.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,,עץ אפרים | שערי תקווה,,direct_address_geocode_needed,reviewed_address_target_set,383,301,299,2,3,3,17,3,0,0,0,0,0,0,132,0,1,0,0,0,15,0,5,84,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,13,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11674,K25,11674,8800,שפרעם,1.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,8800,שפרעם,,direct_address_geocode_needed,automatic_code_match,667,341,337,4,5,0,1,0,88,66,0,0,0,0,0,2,0,0,0,0,5,0,88,8,6,0,0,0,0,0,0,61,3,1,0,1,0,0,0,0,1,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11675,K25,11675,8800,שפרעם,1.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,8800,שפרעם,,direct_address_geocode_needed,automatic_code_match,667,336,329,7,10,0,0,0,50,88,0,0,0,0,1,2,0,0,0,1,11,0,78,8,14,0,0,0,0,0,0,51,14,0,0,0,0,0,0,0,1,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11676,K25,11676,8800,שפרעם,7.1,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,8800,שפרעם,,direct_address_geocode_needed,automatic_code_match,571,279,276,3,6,0,0,0,69,128,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,49,6,0,0,1,0,0,1,0,0,0,0,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
K25:11677,K25,11677,8800,שפרעם,7.2,no_direct_historical_assignment,statistical_area_pending_geocode,,,,,,,8800,שפרעם,,direct_address_geocode_needed,automatic_code_match,571,317,314,3,5,0,0,1,85,163,0,0,0,0,0,0,0,1,1,0,3,0,6,7,11,0,1,0,0,0,0,13,15,0,0,0,0,0,0,1,0,0,1,0,,,no official ballot crosswalk row and locality is not uniquely one historical statistical area
