source_row_uid,election,source_row_id,source_locality_code,source_locality_name,source_kalpi,geography_assignment_status,geography_type,geography_id,stat_area_id,stat_area_vintage,stat_area_yishuv_stat,stat_area_number,locality_id,locality_code,locality_name,custom_geography_id,final_assignment_method,final_assignment_source,eligible_voters,actual_voters,valid_votes,invalid_votes,אמת,ב,ג,ודעם,ז,זץ,ט,י,יז,ינ,יף,יק,יר,כ,כך,כן,ל,מחל,מרצ,נ,ני,נר,עם,פה,ףז,צי,צכ,צף,ץ,ק,קי,קך,קץ,ר,רנ,רף,רק,שס,ת,unresolved_reason
K24:12791,K24,12791,9999,מעטפות חיצוניות,812,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,349,1,34,41,23,6,0,1,31,0,2,0,0,0,0,0,0,23,9,81,14,0,0,0,11,39,0,0,0,0,0,0,0,0,0,3,0,0,0,20,11,Non-geographic row is counted but not mapped
K24:12792,K24,12792,9999,מעטפות חיצוניות,813,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,353,352,1,33,28,3,9,0,1,22,0,7,0,0,0,0,0,0,28,17,90,17,0,0,0,12,50,1,0,0,0,0,0,0,0,0,1,0,0,0,17,16,Non-geographic row is counted but not mapped
K24:12793,K24,12793,9999,מעטפות חיצוניות,814,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,336,335,1,16,29,22,8,0,0,27,0,3,0,0,0,0,0,1,18,16,83,11,0,0,0,5,43,2,0,0,0,0,0,0,0,0,2,0,0,0,35,14,Non-geographic row is counted but not mapped
K24:12794,K24,12794,9999,מעטפות חיצוניות,815,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,322,320,2,35,27,13,13,0,0,43,0,3,0,0,0,0,0,1,23,10,47,11,0,0,0,8,35,0,0,0,0,1,1,0,0,0,2,0,0,0,25,22,Non-geographic row is counted but not mapped
K24:12795,K24,12795,9999,מעטפות חיצוניות,816,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,341,339,2,27,35,10,5,0,0,22,0,2,0,0,0,0,0,0,23,17,85,16,0,0,0,22,39,0,0,0,0,0,0,0,0,1,0,0,0,0,15,20,Non-geographic row is counted but not mapped
K24:12796,K24,12796,9999,מעטפות חיצוניות,817,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,358,357,1,26,23,16,10,0,0,23,0,4,0,0,0,0,0,0,33,19,85,17,0,0,0,22,48,0,0,0,0,0,1,0,0,0,1,0,0,0,18,11,Non-geographic row is counted but not mapped
K24:12797,K24,12797,9999,מעטפות חיצוניות,818,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,348,4,40,23,1,7,0,0,8,0,2,0,1,0,0,0,0,25,29,78,19,0,0,1,5,70,1,0,0,0,0,1,0,0,1,0,1,1,0,16,18,Non-geographic row is counted but not mapped
K24:12798,K24,12798,9999,מעטפות חיצוניות,819,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,351,347,4,14,29,41,3,0,1,32,0,2,0,0,0,0,0,0,15,5,93,9,1,0,0,7,33,1,0,0,0,0,1,0,0,1,2,1,0,0,40,16,Non-geographic row is counted but not mapped
K24:12799,K24,12799,9999,מעטפות חיצוניות,820,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,347,2,43,17,12,10,0,0,15,0,0,0,0,0,0,0,0,29,15,70,29,0,0,1,29,45,0,0,0,0,0,0,0,0,0,2,0,0,0,14,16,Non-geographic row is counted but not mapped
K24:12800,K24,12800,9999,מעטפות חיצוניות,821,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,348,2,32,45,11,4,0,1,38,1,5,0,0,0,0,0,0,28,10,66,17,0,0,0,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,Non-geographic row is counted but not mapped
K24:12801,K24,12801,9999,מעטפות חיצוניות,822,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,341,337,4,28,31,11,17,0,0,23,0,3,1,0,0,0,0,0,28,21,60,30,0,0,0,7,44,0,0,0,0,0,0,0,0,0,1,0,0,0,18,14,Non-geographic row is counted but not mapped
K24:12802,K24,12802,9999,מעטפות חיצוניות,823,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,351,350,1,38,23,11,2,0,0,16,0,3,0,0,0,0,0,0,26,17,90,28,0,0,0,2,58,0,0,0,0,0,0,0,0,0,1,0,0,0,19,16,Non-geographic row is counted but not mapped
K24:12803,K24,12803,9999,מעטפות חיצוניות,824,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,349,1,44,21,9,11,0,0,21,0,2,0,0,0,0,0,0,31,11,53,40,0,0,0,9,66,0,0,0,0,0,0,0,0,0,2,0,0,0,13,16,Non-geographic row is counted but not mapped
K24:12804,K24,12804,9999,מעטפות חיצוניות,825,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,348,347,1,25,38,12,9,0,0,18,0,4,0,0,0,0,0,0,22,12,88,19,0,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,Non-geographic row is counted but not mapped
K24:12805,K24,12805,9999,מעטפות חיצוניות,826,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,346,345,1,22,32,23,9,0,0,30,0,4,0,0,0,0,0,0,23,8,89,13,0,0,0,11,31,0,0,0,0,0,0,0,0,0,1,1,0,0,31,17,Non-geographic row is counted but not mapped
K24:12806,K24,12806,9999,מעטפות חיצוניות,827,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,354,351,3,23,24,25,25,0,0,18,0,3,0,0,0,0,0,0,34,14,62,17,0,0,0,17,43,0,0,0,0,0,0,0,0,0,1,0,0,0,28,17,Non-geographic row is counted but not mapped
K24:12807,K24,12807,9999,מעטפות חיצוניות,828,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,347,2,49,21,34,4,0,0,12,0,2,0,0,0,0,0,0,28,4,45,40,0,0,0,1,48,0,0,1,0,0,0,0,0,0,0,0,0,0,42,16,Non-geographic row is counted but not mapped
K24:12808,K24,12808,9999,מעטפות חיצוניות,829,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,343,9,31,19,6,21,0,0,12,0,1,0,0,0,0,0,0,24,19,84,23,0,0,0,19,40,0,0,1,0,0,1,0,0,0,2,0,0,0,25,15,Non-geographic row is counted but not mapped
K24:12809,K24,12809,9999,מעטפות חיצוניות,830,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,350,2,61,14,7,6,0,0,23,0,6,0,1,0,0,0,0,28,22,47,37,0,1,0,2,60,0,0,0,0,0,0,0,0,0,3,0,0,0,14,18,Non-geographic row is counted but not mapped
K24:12810,K24,12810,9999,מעטפות חיצוניות,831,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,345,345,0,34,31,10,14,0,0,14,0,5,0,0,0,0,0,0,22,8,80,25,0,0,0,5,51,0,0,0,0,0,0,0,0,0,4,0,0,0,18,24,Non-geographic row is counted but not mapped
K24:12811,K24,12811,9999,מעטפות חיצוניות,832,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,353,352,1,50,17,13,9,0,0,35,0,6,0,0,0,0,0,0,24,19,52,30,0,0,0,17,40,1,0,0,0,0,0,0,0,2,1,0,0,0,24,12,Non-geographic row is counted but not mapped
K24:12812,K24,12812,9999,מעטפות חיצוניות,833,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,340,336,4,18,43,7,9,0,0,12,0,7,0,0,0,0,0,0,18,16,89,11,0,0,0,12,56,1,0,0,0,0,0,0,1,0,1,0,0,0,15,20,Non-geographic row is counted but not mapped
K24:12813,K24,12813,9999,מעטפות חיצוניות,834,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,347,3,26,24,14,20,0,0,30,0,6,0,0,0,0,0,0,22,10,67,27,0,0,0,9,47,0,0,0,0,0,0,0,0,0,1,0,0,0,31,13,Non-geographic row is counted but not mapped
K24:12814,K24,12814,9999,מעטפות חיצוניות,835,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,361,359,2,30,28,19,16,1,0,24,0,5,0,0,0,0,0,0,20,16,85,11,0,0,0,4,45,0,1,0,0,0,0,0,0,0,1,0,0,0,33,20,Non-geographic row is counted but not mapped
K24:12815,K24,12815,9999,מעטפות חיצוניות,836,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,346,346,0,38,27,5,6,0,0,20,0,4,0,0,0,0,0,0,21,12,83,25,0,0,0,8,49,0,0,0,0,0,0,0,0,0,4,0,0,0,31,13,Non-geographic row is counted but not mapped
K24:12816,K24,12816,9999,מעטפות חיצוניות,837,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,357,356,1,21,24,32,4,0,0,25,0,5,0,0,0,0,0,0,26,11,79,32,0,1,0,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,29,24,Non-geographic row is counted but not mapped
K24:12817,K24,12817,9999,מעטפות חיצוניות,838,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,355,353,2,42,31,18,19,0,1,38,0,4,0,0,0,0,0,0,29,14,53,20,0,0,0,8,43,0,0,0,0,0,0,0,0,0,4,0,0,0,15,14,Non-geographic row is counted but not mapped
K24:12818,K24,12818,9999,מעטפות חיצוניות,839,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,346,345,1,51,19,4,7,0,0,8,0,3,0,0,0,0,0,0,28,13,60,34,0,0,0,4,70,1,0,0,0,0,0,0,0,0,0,1,0,0,17,25,Non-geographic row is counted but not mapped
K24:12819,K24,12819,9999,מעטפות חיצוניות,840,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,347,5,32,25,11,10,0,0,27,0,1,0,0,0,0,0,0,26,15,71,17,0,0,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,Non-geographic row is counted but not mapped
K24:12820,K24,12820,9999,מעטפות חיצוניות,841,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,348,347,1,20,29,15,9,0,0,23,0,4,0,0,0,0,0,0,27,21,92,9,0,0,0,6,49,1,0,0,0,0,0,0,0,0,1,0,0,0,25,16,Non-geographic row is counted but not mapped
K24:12821,K24,12821,9999,מעטפות חיצוניות,846,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,303,294,9,18,28,13,31,0,0,23,0,2,0,0,0,0,0,0,13,10,64,11,0,0,0,9,37,0,1,0,0,0,0,0,0,0,0,0,0,0,24,10,Non-geographic row is counted but not mapped
K24:12822,K24,12822,9999,מעטפות חיצוניות,849,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,247,243,4,12,38,6,10,0,0,17,0,2,0,0,0,0,0,1,10,8,68,4,0,0,0,7,32,0,0,0,0,0,0,1,0,0,0,0,0,0,14,13,Non-geographic row is counted but not mapped
K24:12823,K24,12823,9999,מעטפות חיצוניות,851,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,605,599,6,50,49,32,29,0,0,49,0,8,0,0,0,0,0,1,27,20,135,42,0,0,0,13,60,0,0,0,0,0,0,0,0,0,2,1,0,0,48,33,Non-geographic row is counted but not mapped
K24:12824,K24,12824,9999,מעטפות חיצוניות,853,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,595,591,4,76,45,21,10,0,0,31,0,6,0,0,0,0,0,0,45,15,108,47,0,0,0,4,110,0,0,0,0,0,0,0,0,0,4,1,0,0,32,36,Non-geographic row is counted but not mapped
K24:12825,K24,12825,9999,מעטפות חיצוניות,854,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,600,594,6,56,79,14,10,0,0,54,0,3,0,0,0,0,0,0,32,22,138,26,0,0,0,9,84,0,0,0,0,0,1,0,0,0,3,0,0,0,30,33,Non-geographic row is counted but not mapped
K24:12826,K24,12826,9999,מעטפות חיצוניות,855,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,604,598,6,41,91,11,9,0,0,43,0,8,0,0,0,0,0,0,37,38,156,25,1,0,0,4,73,0,1,0,0,0,0,0,0,0,3,0,2,0,25,30,Non-geographic row is counted but not mapped
K24:12827,K24,12827,9999,מעטפות חיצוניות,856,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,592,583,9,57,55,13,16,0,0,23,0,5,0,0,0,0,0,0,36,21,149,35,1,0,0,11,83,4,0,0,0,0,0,0,0,0,1,0,0,0,33,40,Non-geographic row is counted but not mapped
K24:12828,K24,12828,9999,מעטפות חיצוניות,857,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,351,350,1,27,25,20,18,0,0,35,0,2,0,0,0,0,0,0,17,8,100,12,0,0,0,5,31,0,0,0,0,0,0,0,0,0,1,0,0,0,32,17,Non-geographic row is counted but not mapped
K24:12829,K24,12829,9999,מעטפות חיצוניות,858,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,608,603,5,47,83,16,11,0,0,45,0,9,0,0,0,0,1,0,17,30,151,27,0,0,0,22,83,3,0,0,1,0,0,0,0,0,4,0,0,0,27,26,Non-geographic row is counted but not mapped
K24:12830,K24,12830,9999,מעטפות חיצוניות,859,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,350,2,15,45,10,15,0,0,44,0,2,0,0,0,0,0,0,27,12,83,12,0,1,0,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,Non-geographic row is counted but not mapped
K24:12831,K24,12831,9999,מעטפות חיצוניות,860,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,348,2,37,24,15,12,0,0,29,0,6,0,0,0,0,0,0,25,23,71,19,0,0,0,10,42,0,0,0,0,0,0,0,0,0,1,0,0,0,17,17,Non-geographic row is counted but not mapped
K24:12832,K24,12832,9999,מעטפות חיצוניות,861,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,603,598,5,53,59,12,15,0,0,32,0,4,0,0,0,0,0,0,55,19,134,39,0,0,0,2,97,1,0,0,0,0,1,0,0,0,0,0,0,0,33,42,Non-geographic row is counted but not mapped
K24:12833,K24,12833,9999,מעטפות חיצוניות,862,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,352,352,0,28,20,20,11,0,0,19,0,3,0,0,0,0,0,0,20,12,73,20,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18,Non-geographic row is counted but not mapped
K24:12834,K24,12834,9999,מעטפות חיצוניות,863,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,358,354,4,42,20,5,8,0,0,18,0,7,0,0,0,0,0,0,32,41,51,24,0,0,0,6,69,0,0,0,0,0,0,0,0,0,1,0,0,0,11,19,Non-geographic row is counted but not mapped
K24:12835,K24,12835,9999,מעטפות חיצוניות,864,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,347,3,33,30,9,8,0,0,15,0,3,0,0,1,0,0,0,20,11,87,19,0,0,0,27,42,0,0,0,0,0,0,1,0,0,4,1,0,0,17,19,Non-geographic row is counted but not mapped
K24:12836,K24,12836,9999,מעטפות חיצוניות,865,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,348,341,7,28,46,0,5,0,0,23,0,2,0,0,0,0,0,0,19,12,96,21,0,0,0,1,58,3,0,0,0,0,0,0,0,1,0,0,0,0,9,17,Non-geographic row is counted but not mapped
K24:12837,K24,12837,9999,מעטפות חיצוניות,866,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,345,4,28,28,15,13,0,0,30,0,1,0,0,0,0,0,0,28,22,72,16,0,0,0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,Non-geographic row is counted but not mapped
K24:12838,K24,12838,9999,מעטפות חיצוניות,867,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,340,338,2,39,33,15,12,0,0,19,0,2,0,0,0,0,0,0,28,15,70,25,0,0,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,Non-geographic row is counted but not mapped
K24:12839,K24,12839,9999,מעטפות חיצוניות,868,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,355,355,0,31,29,17,19,0,1,18,0,5,0,0,0,0,0,0,20,11,94,17,0,0,0,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,Non-geographic row is counted but not mapped
K24:12840,K24,12840,9999,מעטפות חיצוניות,869,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,347,2,32,23,7,23,0,0,18,0,4,0,0,0,0,0,0,27,16,65,19,0,0,0,17,52,0,1,0,0,0,0,0,0,0,1,0,0,0,26,16,Non-geographic row is counted but not mapped
K24:12841,K24,12841,9999,מעטפות חיצוניות,870,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,351,345,6,47,40,11,10,0,0,20,0,2,0,0,0,0,0,0,29,13,64,21,0,0,0,7,42,0,0,0,0,1,0,0,0,0,0,0,0,0,11,27,Non-geographic row is counted but not mapped
K24:12842,K24,12842,9999,מעטפות חיצוניות,871,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,345,4,45,31,7,5,0,0,26,0,9,0,0,0,0,1,0,26,10,76,24,0,0,0,4,45,1,0,0,0,0,0,0,0,0,5,0,0,0,18,12,Non-geographic row is counted but not mapped
K24:12843,K24,12843,9999,מעטפות חיצוניות,872,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,345,343,2,43,29,16,9,0,0,16,0,6,0,0,0,0,0,0,20,16,60,22,0,0,0,2,49,0,1,0,0,1,0,0,0,0,0,0,0,0,31,22,Non-geographic row is counted but not mapped
K24:12844,K24,12844,9999,מעטפות חיצוניות,873,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,361,356,5,32,30,4,18,0,0,15,0,6,0,0,0,0,0,0,31,21,70,25,0,0,0,5,70,0,0,0,0,0,0,0,0,0,4,0,0,0,7,18,Non-geographic row is counted but not mapped
K24:12845,K24,12845,9999,מעטפות חיצוניות,874,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,349,347,2,38,31,29,3,0,0,22,0,5,0,0,0,0,0,0,22,12,80,13,0,0,0,4,53,0,0,0,0,0,0,0,0,0,1,0,0,0,22,12,Non-geographic row is counted but not mapped
K24:12846,K24,12846,9999,מעטפות חיצוניות,875,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,351,349,2,25,50,9,2,0,0,32,0,1,0,0,0,0,0,0,20,14,84,21,0,0,0,3,54,1,0,0,0,0,0,1,0,0,0,0,0,0,13,19,Non-geographic row is counted but not mapped
K24:12847,K24,12847,9999,מעטפות חיצוניות,876,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,364,364,0,64,25,14,9,0,0,8,0,6,0,0,0,0,0,0,27,13,57,45,0,0,0,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,15,16,Non-geographic row is counted but not mapped
K24:12848,K24,12848,9999,מעטפות חיצוניות,877,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,350,348,2,31,28,12,18,0,0,30,0,2,0,0,0,0,0,0,15,12,77,22,0,0,0,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,Non-geographic row is counted but not mapped
K24:12849,K24,12849,9999,מעטפות חיצוניות,891,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,340,334,6,22,38,1,15,0,0,27,0,4,0,0,0,0,0,0,24,15,86,17,0,0,0,4,48,0,0,0,0,1,0,0,0,0,1,0,0,0,13,18,Non-geographic row is counted but not mapped
K24:12850,K24,12850,9999,מעטפות חיצוניות,951,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,599,597,2,73,65,29,16,1,1,45,0,4,0,0,0,0,0,0,39,19,116,27,1,0,0,8,74,0,1,0,0,0,0,0,0,0,2,0,0,0,40,36,Non-geographic row is counted but not mapped
K24:12851,K24,12851,9999,מעטפות חיצוניות,952,official_envelope,official_envelope,special:envelope_votes,,,,,,,,special:envelope_votes,official_envelope,envelope_detection,0,603,599,4,62,42,8,11,0,0,36,0,4,0,0,1,0,0,0,38,16,175,34,0,0,0,10,91,0,0,0,0,0,0,0,0,0,2,1,0,0,29,39,Non-geographic row is counted but not mapped
